Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
26	-26.32676	14.066252	42.16078	-70.17002	14.6875	-24.863058	5.6762342	-5.3208747	-33.24361	108000	-0.012387302	28.032875	0.0	-7.7926445	0.91887724	2.5629998e-09	212.26921391487122
27	-26.38985	15.741554	15.7520485	-67.891685	14.738008	-24.126455	6.7191944	-3.1616359	-34.25997	112000	0.02296535	25.98584	0.0	-7.467968	0.91886646	8.9406965e-10	220.1407790184021
28	-26.735966	14.629096	15.356702	-63.190643	14.705882	-24.892958	7.0824723	-3.3155289	-35.210346	116000	-0.020680504	19.271461	0.0	-6.248637	0.91886824	4.4703483e-10	227.9961199760437
29	-26.925802	13.549358	10.604104	-63.75209	14.4404335	-25.295328	6.797091	-2.1679068	-35.906227	120000	0.014756217	19.699364	0.0	-5.6419134	0.9188592	1.4901161e-09	235.82823944091797
30	-24.026217	17.8009	63.334652	-75.25051	15.1673	-24.002598	7.8914437	-2.1307657	-36.667812	124000	-0.012450313	29.276608	0.0	-7.0285435	0.9188595	-5.4836273e-09	243.62103509902954
31	-27.052837	15.202128	25.263132	-63.32946	14.984962	-24.87786	7.849665	-0.28266296	-36.972637	128000	-0.006014765	16.977703	0.0	-5.1933146	0.91884905	-5.9604646e-09	251.40071296691895
32	-26.739912	14.163545	29.22495	-60.95522	14.541819	-25.065504	7.4535284	0.20223013	-37.733288	132000	0.031519085	15.770027	0.0	-4.8989916	0.9188385	-2.503395e-09	259.29623103141785
33	-26.447933	14.1115885	25.193449	-61.36005	14.680147	-25.29175	7.704944	-0.26759347	-38.441807	136000	-0.0032688174	15.265863	0.0	-4.625553	0.9188533	-4.798174e-09	267.1220529079437
34	-26.147404	14.339235	11.153003	-67.22166	14.652015	-24.522278	7.845309	0.20513064	-38.81435	140000	0.017252179	14.815303	0.0	-4.5480366	0.9188659	2.8908254e-09	274.9444272518158
35	-26.168707	14.407681	39.933903	-62.58102	14.576642	-24.959864	7.459812	0.27235505	-39.003822	144000	-0.045557752	15.557209	0.0	-5.22558	0.9188854	-3.695488e-09	282.8169038295746
