Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
37	2040.8036	102.99651	2151.5605	1885.4491	788.93146	599.268	1610.1626	-407.39722	1000.0	902.1	147999	330.73837	112.49067	574.41785	-407.45203	330.72983	112.52218	525.4907	-616.36884	4.2288733	3.247713	89.14649	-14.327753	-333.54477	351.8933	2177.04523229599
38	2000.3606	125.22565	2203.3547	1866.3854	2849.6165	204.47441	3165.9175	2362.8533	1000.0	1000.0	151999	289.7402	99.8538	1037.5792	-1003.4859	289.74286	99.808044	529.84076	-671.3524	3.9732065	3.241136	87.79294	-13.026705	-292.07507	309.29532	2246.241401910782
39	2032.752	145.90866	2234.3792	1821.9196	2852.2622	624.1945	4229.69	2106.802	1000.0	1000.0	155999	258.66232	91.82741	439.34106	-719.0584	258.6562	91.86814	769.5792	-635.0406	3.9810317	3.1799853	80.979675	-13.243718	-261.17584	253.49739	2315.300647497177
40	3395.9248	264.5492	3780.5535	3138.8464	2071.4478	1108.288	3235.959	-41.190636	1000.0	803.5	159999	240.99628	84.391785	784.92426	-557.93567	240.99767	84.37497	744.1026	-871.5051	4.167507	3.5985565	168.56161	-11.6703415	-243.9545	244.10435	2381.0235538482666
41	-13.392561	329.97333	2810.8943	-1001.3242	200.0423	226.23701	532.47314	-171.35654	53.032967	593.1	163999	289.24084	99.46067	1201.2283	-1650.7001	289.2363	99.41149	1698.5576	-1725.0371	8.3154	9.036389	1109.5613	-10.441936	-298.63574	674.62	2443.3582742214203
42	1521.4965	1265.9716	2885.5474	-357.80737	2798.3591	111.09702	3080.0005	2683.5742	793.5	1000.0	167999	281.1166	106.19685	692.12103	-986.61804	281.118	106.1694	478.3998	-1314.299	4.711064	3.7370517	160.21936	-13.966269	-284.61533	382.87662	2507.295563220978
43	2958.5488	574.6824	3886.655	2310.0793	2636.4702	190.71925	2823.4275	2090.1138	1000.0	1000.0	171999	271.91544	100.75923	570.3883	-470.61353	271.9178	100.785095	749.275	-768.5576	4.2915397	3.3656528	135.71527	-12.5265255	-275.29715	279.80737	2577.3728291988373
44	2943.0203	265.12558	3331.2817	2690.2083	3684.3528	226.33922	4100.885	3243.282	1000.0	1000.0	175999	262.3173	97.53578	831.95605	-561.38904	262.32056	97.53676	474.08337	-446.7963	4.278773	3.3298123	76.67159	-14.462723	-265.46442	249.19579	2648.2696108818054
45	3998.3535	200.98381	4308.737	3748.7222	3247.5913	172.1323	3462.4524	2975.4465	1000.0	1000.0	179999	259.4556	94.16964	521.84375	-296.98706	259.45596	94.15778	429.6105	-326.06302	4.125391	3.3248694	109.35832	-11.165491	-262.7407	213.65247	2719.3085701465607
46	4544.6396	457.39664	4988.051	3778.4934	4582.5664	484.91656	5351.967	3448.2427	1000.0	1000.0	183999	260.60275	94.91188	548.8127	-456.18552	260.6053	94.89662	414.0353	-602.74084	4.0576677	3.3326924	79.561554	-13.140456	-264.09952	229.1045	2788.3818657398224
47	3892.7783	286.30188	4226.791	3464.2397	4581.3955	759.9151	5612.836	3711.524	1000.0	1000.0	187999	265.4717	94.425476	411.09207	-396.9539	265.47076	94.437416	411.33398	-423.80157	4.0395374	3.3208444	60.69227	-11.566935	-269.11588	194.59201	2857.7555737495422
48	6146.539	1968.1698	8449.072	3685.09	4701.227	731.98206	5640.645	3513.2683	1000.0	1000.0	191999	270.29507	94.65753	434.18268	-360.69577	270.29602	94.660225	435.2535	-336.56357	3.812542	3.2773535	59.0076	-12.398427	-273.759	214.63348	2927.355817556381
49	6116.4043	1054.5527	7042.603	4342.96	5901.8105	2158.015	11136.555	2756.2188	1000.0	1000.0	195999	274.58817	100.04265	494.75992	-398.56213	274.58743	100.0454	466.4941	-369.492	3.7128696	3.249832	48.434563	-11.410858	-278.09995	218.3831	2995.086674928665
50	10099.048	1260.8236	12223.407	8953.907	6982.233	527.183	7705.1284	6268.852	1000.0	1000.0	199999	286.10913	108.05613	509.9212	-276.63696	286.10913	108.060745	509.4148	-349.63647	4.054725	3.3197267	59.62555	-13.637807	-290.0468	241.88411	3061.9422233104706
51	8832.558	1327.4354	10236.568	7372.4487	8687.347	2404.5288	12984.662	3863.1267	1000.0	1000.0	203999	304.65317	118.797554	566.2459	-288.13538	304.65335	118.80391	563.87933	-288.3414	4.3359394	3.3294332	68.12959	-10.498703	-309.01883	276.9474	3129.384808063507
52	10495.268	1097.1725	11508.234	8806.872	8483.597	3984.6477	14932.833	4242.945	1000.0	1000.0	207999	329.20877	130.25902	627.0475	-265.56433	329.20636	130.26915	626.2422	-267.88934	4.6228814	3.3548717	46.28052	-10.733672	-334.0447	323.9154	3193.1605134010315
53	11321.807	744.9908	12507.984	10481.12	11700.123	2342.0522	15799.041	8008.028	1000.0	1000.0	211999	358.95157	143.9128	693.2798	-256.26898	358.9526	143.923	693.25354	-250.8926	4.9322734	3.3507662	47.50489	-9.540219	-364.1775	374.23117	3257.63884305954
54	13407.318	1976.1693	15601.014	10896.994	13913.042	2355.169	19134.443	11764.97	1000.0	1000.0	215999	391.24768	159.8903	761.21344	-285.54532	391.2481	159.90886	759.6344	-253.69574	5.201626	3.3418336	40.12437	-11.818885	-396.95663	452.00623	3326.4148902893066
55	13059.334	1637.9618	14998.617	10888.175	17376.389	346.0876	17958.012	16761.627	1000.0	1000.0	219999	427.49387	177.75282	830.47516	-484.78137	427.4912	177.76859	830.31714	-374.8542	5.4356318	3.3693125	47.61869	-12.657062	-433.7964	568.1524	3395.889167070389
56	16867.262	200.51332	17067.025	16582.81	16554.738	1227.9822	19381.75	15196.13	1000.0	1000.0	223999	470.50317	197.79861	912.6644	-303.32257	470.50272	197.81007	911.4362	-440.22397	5.7225213	3.4562585	48.313786	-9.989628	-477.47998	645.2355	3466.3921880722046
57	18304.5	399.64966	18949.586	17963.914	18003.84	753.2216	19123.557	16954.19	1000.0	1000.0	227999	519.3278	223.16838	1013.3115	-301.14172	519.32574	223.18898	1014.8179	-305.58255	6.066447	3.5079575	66.826195	-10.999477	-527.22363	767.7121	3536.3907301425934
58	18171.72	487.303	18882.557	17564.076	15692.797	2418.8713	16957.518	8496.954	1000.0	1000.0	231999	579.339	248.99434	1106.9814	-342.55276	579.3392	249.01062	1105.3029	-280.6487	6.299932	3.5319045	48.09703	-9.803999	-588.33856	973.7025	3607.155840396881
59	18371.45	921.32434	19209.234	16919.07	18800.164	242.09866	19359.447	18523.754	1000.0	1000.0	235999	646.3668	273.5753	1203.3236	-273.66754	646.36694	273.5811	1204.7667	-365.92456	6.7195487	3.661528	68.82831	-12.142604	-655.8426	1185.4358	3677.8191640377045
60	19243.68	55.787754	19323.59	19167.395	18240.467	149.22731	18444.602	17972.688	1000.0	1000.0	239999	709.206	297.27945	1295.9432	-406.86093	709.2027	297.29492	1294.1628	-703.9735	6.9144454	3.67336	60.947247	-12.646185	-719.59326	1304.5643	3747.0097799301147
