Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
35	1267.177	229.79672	1563.4646	919.0371	772.066	0.0	772.066	772.066	1000.0	1000.0	139999	1082.8387	398.13467	1747.1194	-516.6157	1082.8448	398.19354	1750.8431	-410.45508	8.213336	3.9661689	78.17525	-10.53499	-1099.8702	2763.8894	2478.2309396266937
36	1941.6849	833.1343	2754.5686	431.69843	4526.7847	0.0	4526.7847	4526.7847	789.4	1000.0	143999	988.66473	358.35178	1752.9214	-349.27762	988.6651	358.40173	1716.6384	-288.78537	7.6612825	3.8061476	75.779274	-10.221366	-1003.7814	2314.5137	2565.325207233429
37	2613.4854	755.2434	3480.9902	1617.6779	2024.4603	0.0	2024.4603	2024.4603	938.5	798.0	147999	912.3869	322.6912	1953.3203	-251.68213	912.3968	322.68912	2011.6935	-391.0783	7.861861	3.911702	59.666134	-8.997559	-926.6354	2100.94	2648.4366948604584
38	1611.5632	1126.0123	3617.048	252.10727	4824.892	0.00048828125	4824.8926	4824.8926	685.2	1000.0	151999	851.98834	303.4226	2060.2954	-476.61902	851.99365	303.373	2112.1814	-478.22562	7.6056643	3.7361803	62.93268	-9.374048	-864.54144	1765.1685	2735.4835917949677
39	2569.5356	591.2293	3285.6506	1753.5973	3639.7793	0.0	3639.7793	3639.7793	1000.0	1000.0	155999	773.6916	269.94177	2219.2144	-353.12827	773.69586	269.91113	2252.3667	-303.63464	6.567141	3.7389815	87.36028	-12.634541	-783.6108	1385.7913	2822.078803539276
40	1183.2357	376.0372	1773.2394	666.2342	819.00507	6.1035156e-05	819.0051	819.0051	731.6667	1000.0	159999	703.5384	242.97304	2181.0078	-286.27368	703.54175	242.95714	2207.7354	-331.52243	6.4246707	3.8318295	66.7373	-9.517676	-712.7159	1200.607	2908.762423992157
41	2580.4587	961.8262	4029.974	1331.0873	4783.298	0.00048828125	4783.2983	4783.2983	1000.0	1000.0	163999	643.20215	228.45474	1890.5792	-314.36697	643.2076	228.43127	1906.2657	-324.74167	6.439809	3.6022315	60.20552	-8.510677	-651.58057	936.8885	2995.6803958415985
42	4523.631	1295.9657	6675.2173	3217.2168	9857.968	0.0	9857.968	9857.968	957.75	1000.0	167999	582.64435	222.97229	1587.8132	-431.1305	582.64197	222.94864	1564.759	-387.44727	5.7763624	3.375437	72.35217	-12.903941	-589.9291	808.81525	3083.370401620865
43	2245.727	529.3653	2943.6345	1316.3552	4397.036	0.00048828125	4397.0366	4397.0366	669.5714	1000.0	171999	528.2143	216.43446	1367.6167	-321.19388	528.2197	216.41727	1376.6561	-290.44894	5.5447245	3.3329976	60.30211	-11.670439	-535.36975	685.9812	3170.4872822761536
44	2261.4932	981.4019	4484.704	1401.2427	15260.886	0.0	15260.886	15260.886	489.25	1000.0	175999	493.69577	211.31346	1162.4353	-293.7611	493.69525	211.34404	1163.8427	-1337.7961	5.8864794	3.4879596	64.52321	-13.372471	-501.90686	650.32764	3257.4777092933655
45	2823.8699	1087.3684	5971.3677	1736.0302	3111.6794	0.0	3111.6794	3111.6794	336.5	725.0	179999	500.52887	211.27542	1037.0826	-651.5078	500.52768	211.31706	1027.7435	-701.46204	6.8940105	3.9816067	69.585655	-10.618995	-510.58276	687.1731	3339.5084273815155
46	5026.498	2559.9001	8922.859	1663.2955	19845.568	0.001953125	19845.57	19845.57	503.25	1000.0	183999	512.7919	220.80649	1093.5677	-800.73376	512.7995	220.83498	1082.7253	-1285.4822	6.996327	3.9646804	92.394196	-8.18473	-522.23956	600.96497	3426.385761976242
47	9641.087	3758.5005	15377.659	5990.986	19778.924	0.0	19778.924	19778.924	785.2	1000.0	187999	502.90955	237.87521	1159.2566	-356.89948	502.90967	237.86327	1154.3026	-502.07556	6.3633795	3.6751997	74.61222	-10.282391	-511.17435	585.1069	3513.3766844272614
48	9229.42	4208.736	14355.44	4325.633	19813.191	0.001953125	19813.193	19813.193	915.0	1000.0	191999	491.23007	265.58282	1279.7079	-327.46478	491.22968	265.5771	1262.2133	-387.07578	5.9058704	3.3352506	84.981445	-9.234051	-500.01123	517.04	3598.2742557525635
49	10531.167	3858.5435	15942.484	5475.963	19719.637	0.0	19719.637	19719.637	970.25	1000.0	195999	476.6411	295.30322	1368.2386	-292.7227	476.6408	295.29706	1366.776	-351.58115	5.769579	3.2415702	71.25273	-14.272605	-485.13507	533.0257	3685.1975038051605
50	11557.096	2198.6812	14646.967	8710.887	4797.956	0.0	4797.956	4797.956	1000.0	1000.0	199999	466.1303	335.37418	1474.2013	-243.44138	466.12485	335.36215	1480.0206	-252.29974	5.685963	3.263152	52.951443	-11.405962	-475.34103	565.21625	3773.2911417484283
51	14325.305	3464.733	18924.344	10759.174	9299.67	0.0009765625	9299.669	9299.669	1000.0	1000.0	203999	472.10724	376.8545	1547.7498	-492.39276	472.1042	376.82626	1539.2743	-379.8039	6.0396132	3.3230867	87.660255	-11.809776	-482.5655	649.1486	3860.1052877902985
52	18040.568	468.4259	18763.508	17477.172	19813.41	0.0	19813.41	19813.41	1000.0	1000.0	207999	504.12955	415.21735	1593.0562	-545.55505	504.1292	415.20474	1603.5973	-513.29736	6.4018073	3.2547967	48.609432	-10.377033	-515.873	774.4496	3950.0612535476685
53	18066.953	2111.6106	19759.154	14507.542	19861.65	0.001953125	19861.648	19861.648	1000.0	1000.0	211999	550.1906	446.0923	1647.2494	-440.14563	550.1942	446.08005	1649.3458	-457.8634	6.616575	3.2721448	59.876823	-10.913373	-562.7439	863.2372	4040.8593530654907
54	17409.86	1353.7662	19197.117	15801.331	19759.139	0.0	19759.139	19759.139	1000.0	1000.0	215999	607.658	469.40872	1667.4519	-413.46255	607.6577	469.39862	1670.521	-370.08228	6.9046435	3.2512314	44.92029	-11.756637	-621.3304	982.04175	4131.049929141998
55	17576.275	1841.1628	18801.533	14394.013	19863.527	0.001953125	19863.525	19863.525	1000.0	1000.0	219999	665.9722	481.36792	1694.6758	-474.72583	665.97253	481.3571	1694.9229	-447.53226	7.127647	3.2718375	50.023525	-8.928942	-679.8684	1186.7936	4221.621956825256
56	18434.48	847.35345	19217.312	17084.574	19770.527	0.001953125	19770.525	19770.525	1000.0	1000.0	223999	728.1275	480.2117	1732.8264	-454.07028	728.1312	480.207	1739.9125	-432.78217	7.330804	3.2439861	61.58548	-9.208418	-742.3025	1416.1724	4312.481813430786
57	18005.715	1815.1777	19767.875	15071.06	19638.89	0.0	19638.89	19638.89	1000.0	1000.0	227999	782.34467	479.08633	1755.3434	-279.91138	782.34906	479.07495	1742.8339	-332.43372	7.340988	3.225958	54.132305	-9.627709	-796.5668	1384.9955	4403.659114360809
58	19024.28	1097.3542	19810.312	17147.85	5737.128	0.00048828125	5737.1274	5737.1274	1000.0	1000.0	231999	836.98535	477.79843	1802.4044	-213.84248	836.98737	477.78305	1801.903	-263.4206	7.4478526	3.323996	50.536644	-9.931507	-851.6889	1414.0403	4495.517582654953
59	18622.504	886.7673	19792.959	17335.096	19899.496	0.0	19899.496	19899.496	1000.0	1000.0	235999	885.98627	474.0262	1812.8798	-319.41	885.9876	474.0201	1811.5188	-344.07382	7.5446973	3.3186152	53.074554	-8.6878	-900.23175	1812.1012	4585.869312286377
60	19597.254	438.8533	19862.416	18837.252	14750.831	0.0009765625	14750.832	14750.832	1000.0	1000.0	239999	913.54175	481.69806	1817.9156	-278.14984	913.54474	481.68958	1823.6968	-317.17484	7.4359593	3.2577586	75.15341	-9.267752	-926.6723	1647.2432	4676.681227445602
61	19130.63	590.3847	19758.555	18169.346	19871.467	0.0	19871.467	19871.467	1000.0	1000.0	243999	933.2814	493.12726	1820.6556	-619.3181	933.2878	493.13077	1825.5393	-546.4011	7.4844427	3.2466204	59.97772	-10.810738	-946.669	2046.4259	4767.672576665878
62	18819.348	1113.9232	19817.326	17028.484	19849.682	0.001953125	19849.68	19849.68	1000.0	1000.0	247999	953.5003	515.92413	1845.0037	-364.19873	953.49896	515.9157	1851.4684	-531.7417	7.332345	3.2008917	47.462563	-9.691192	-966.6439	2159.5933	4858.467325210571
63	18637.914	1281.2118	19473.883	16422.25	19741.295	0.0	19741.295	19741.295	1000.0	1000.0	251999	973.4578	535.2476	1864.0955	-311.40625	973.4622	535.23364	1862.7335	-538.48096	7.3208714	3.1503162	72.32811	-12.265772	-987.0709	2021.4381	4950.029387950897
64	15183.856	2991.6006	19316.582	10859.413	15689.631	0.0009765625	15689.632	15689.632	1000.0	1000.0	255999	1007.68744	543.5275	1866.337	-398.02258	1007.6918	543.525	1877.232	-236.28824	7.3760614	3.1690245	58.434338	-10.454708	-1022.08527	2062.2002	5041.532829284668
65	19299.305	120.010704	19461.316	19181.69	19765.72	0.0	19765.72	19765.72	1000.0	1000.0	259999	1050.3707	543.92334	1857.3767	-360.74637	1050.3766	543.90216	1870.4529	-390.99323	7.576867	3.1360116	52.97027	-9.980705	-1064.7773	2400.6885	5133.582589864731
66	18657.172	504.2049	19388.984	18182.504	19859.402	0.001953125	19859.4	19859.4	1000.0	1000.0	263999	1091.6006	536.30756	1872.1241	-228.18066	1091.6052	536.2972	1869.2042	-263.41534	7.839166	3.2303557	58.28104	-8.721886	-1106.3326	2415.6267	5224.532907009125
67	18153.488	1206.9008	19283.518	16124.723	19822.61	0.0	19822.61	19822.61	1000.0	1000.0	267999	1126.038	526.66144	1866.9109	-263.50845	1126.039	526.6441	1874.9746	-285.437	8.019075	3.3707426	59.639755	-9.509958	-1139.6743	2423.8564	5315.825147628784
68	18853.504	943.0298	19839.617	17829.148	19867.672	0.0	19867.672	19867.672	1000.0	1000.0	271999	1137.8873	520.75214	1860.5236	-248.4006	1137.8934	520.7364	1863.2637	-435.4471	7.981496	3.309911	66.325554	-9.812029	-1150.889	2829.1172	5408.144642353058
69	19308.857	249.51428	19636.979	19035.178	19821.08	0.0	19821.08	19821.08	1000.0	1000.0	275999	1142.6523	519.7372	1855.7063	-248.20726	1142.6526	519.7401	1863.5087	-335.60873	7.9214344	3.1824963	78.84884	-10.676481	-1154.8824	2564.225	5500.171693086624
70	19418.525	408.9663	19815.533	18797.66	19828.566	0.0	19828.566	19828.566	1000.0	1000.0	279999	1141.7223	525.57245	1848.1897	-361.42664	1141.7175	525.594	1847.8313	-407.80914	7.706307	3.140504	68.41506	-8.974804	-1153.7435	2645.4392	5591.865275144577
