Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
36	88.376	8.891842	116.20814	73.32755	102.89681	0.0	102.89681	102.89681	20.533333	26.0	143999	1823.77	458.34708	2420.9836	-669.3381	1823.775	458.3522	2414.9775	-729.1517	-1871.3778	7234.9966	1933.5627088546753
37	663.87134	1065.8649	5042.119	18.481108	405.6746	0.0	405.6746	405.6746	148.36363	86.0	147999	1844.4937	519.7354	2214.0034	-595.7451	1844.4963	519.714	2222.5293	-616.8995	-1868.1365	6986.1523	1977.8569602966309
38	1086.9646	923.65924	4575.978	507.69003	1346.8082	0.00012207031	1346.8081	1346.8081	228.5	337.0	151999	1827.8007	531.0322	2149.9563	-347.85428	1827.7946	531.0254	2150.5737	-440.9905	-1852.3254	6295.2	2023.3862798213959
39	1623.517	1027.0464	4407.85	678.2472	2888.8691	0.0	2888.8691	2888.8691	243.70589	433.0	155999	1793.9583	536.3622	2083.9827	-334.98776	1793.9553	536.3588	2090.0476	-346.21066	-1815.1511	5813.9556	3084.067051410675
40	5016.2935	3608.297	12089.461	1344.0947	11331.204	0.0	11331.204	11331.204	550.7143	1000.0	159999	1753.0776	546.8538	2054.4822	-311.23303	1753.0742	546.8643	2052.8254	-317.31952	-1773.3103	5483.4194	3135.9529531002045
41	11474.439	3694.463	17656.559	8268.367	19685.38	0.001953125	19685.383	19685.383	1000.0	1000.0	163999	1723.0673	553.3686	2028.3898	-347.31332	1723.0656	553.37	2032.5961	-496.65982	-1743.0485	5886.623	3190.001663684845
42	17009.17	2825.9937	19779.797	12761.03	19722.684	0.0	19722.684	19722.684	1000.0	1000.0	167999	1693.8588	558.4449	2011.2867	-453.18417	1693.8599	558.44507	2016.9636	-505.72867	-1712.0278	5688.4004	3245.26992893219
43	19392.322	664.29626	19806.244	18242.287	19713.312	0.0	19713.312	19713.312	1000.0	1000.0	171999	1676.8558	550.9435	1997.0277	-391.98392	1676.8522	550.95264	2002.475	-436.85077	-1696.5892	5386.81	3298.3855493068695
44	19671.225	131.55716	19791.625	19452.873	19844.832	0.0	19844.832	19844.832	1000.0	1000.0	175999	1659.5071	535.2016	1991.1516	-238.27303	1659.5046	535.20856	1986.2261	-249.75899	-1680.4067	5452.7896	3351.205425262451
45	19684.412	136.81563	19774.807	19448.531	19412.527	0.0	19412.527	19412.527	1000.0	1000.0	179999	1651.4515	520.2666	1966.9877	-213.7675	1651.4485	520.27576	1971.5612	-242.97618	-1671.49	4846.6587	3405.5117802619934
46	19231.83	452.10318	19704.322	18562.475	19648.256	0.001953125	19648.258	19648.258	1000.0	1000.0	183999	1649.7329	507.84283	1946.8754	-192.83058	1649.7283	507.85214	1947.2311	-213.2093	-1670.1466	4741.479	3458.114752292633
47	19254.062	301.80893	19686.855	18860.654	19683.098	0.001953125	19683.1	19683.1	1000.0	1000.0	187999	1650.5815	500.35614	1935.7728	-408.98584	1650.5784	500.36826	1939.5757	-458.36722	-1668.9673	5129.341	3510.6213166713715
48	18529.293	1034.5247	19591.242	16834.316	8416.899	0.0	8416.899	8416.899	1000.0	1000.0	191999	1653.9116	496.20883	1942.5778	-177.02124	1653.9126	496.20877	1941.3981	-195.38203	-1672.879	5485.577	3563.5988380908966
49	19439.654	384.53992	19732.0	18784.098	19698.855	0.001953125	19698.854	19698.854	1000.0	1000.0	195999	1655.5531	489.3168	1947.5232	-212.09955	1655.5525	489.3108	1954.3098	-197.30301	-1673.7806	5270.484	3617.191347837448
50	18193.473	1842.122	19603.354	15027.091	19621.105	0.001953125	19621.104	19621.104	1000.0	1000.0	199999	1653.6426	479.0873	1931.4951	-207.04665	1653.6401	479.0972	1931.5471	-227.48027	-1671.8466	4974.1396	3670.7157096862793
51	14758.396	3785.5647	19414.697	8994.451	19629.787	0.001953125	19629.79	19629.79	1000.0	1000.0	203999	1653.9344	478.41238	1914.941	-235.25807	1653.9371	478.41135	1917.1495	-217.06934	-1674.544	5446.245	3721.9368007183075
