Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	14760.075	7418.352	18995.0	-48.87035	11270.9795	9251.89	19354.984	-103.74232	787.8	612.7	43999	441.04593	420.9952	1118.6567	-70.27287	441.0497	420.99146	1118.7495	-68.01342	4.8008327	5.0412674	36.31871	-10.767094	-451.92908	1032.5033	568.0644891262054
12	10694.454	9291.196	19057.666	-39.325645	7342.151	9106.023	19094.4	-278.34702	573.8571	434.3	47999	589.8142	496.85794	1279.4073	-87.99092	589.8179	496.85355	1281.4601	-75.39921	5.146272	4.9713187	36.327156	-11.997147	-602.69836	1435.4022	622.4549736976624
13	8678.99	8739.99	18616.72	-37.02411	14783.611	7442.543	19265.316	-89.43825	501.625	804.6	51999	720.99335	553.5877	1407.6302	-93.62681	721.0025	553.57434	1402.9775	-108.62864	5.506878	4.912254	39.867935	-12.862559	-735.82776	1875.0903	688.3800284862518
14	13828.76	7047.3613	18939.42	-15.019067	10915.209	3744.0325	13834.276	-58.31993	793.0	901.5	55999	841.3286	595.9745	1507.1699	-102.638916	841.3478	595.9427	1506.5327	-133.35895	5.687279	4.7351184	58.58533	-12.777346	-857.5642	2624.7224	751.6578483581543
15	4386.744	7685.896	18502.896	-121.75446	5401.2827	6659.3145	14223.398	-41.028774	274.4375	406.8	59999	943.1576	628.1602	1581.3452	-130.34015	943.184	628.13446	1580.6915	-151.41368	5.930516	4.679791	45.45124	-11.187849	-960.05164	2954.9236	803.2287404537201
16	11107.394	6287.7197	17011.531	-16.636648	13927.081	6986.8506	18109.68	-32.580936	722.6	802.2	63999	1031.2452	651.6328	1627.5887	-139.04626	1031.2709	651.6047	1631.8342	-167.6635	6.132949	4.6895747	45.569855	-12.798077	-1048.4712	3118.3044	865.695648431778
17	13671.964	6941.7085	18366.129	-29.120947	6493.486	8143.86	18382.96	-43.43762	799.4	424.5	67999	1100.6144	661.4776	1677.9147	-166.09868	1100.633	661.4456	1712.8555	-167.29257	6.331512	4.6839733	72.36926	-10.542971	-1117.5677	3730.8516	921.5508198738098
18	18412.254	614.5294	18964.684	17376.293	10040.75	8541.936	19043.463	-34.773956	997.5	610.0	71999	1159.8097	666.9593	1715.6101	-198.51213	1159.823	666.93695	1747.8762	-157.46346	6.521139	4.6401076	42.540134	-11.515765	-1176.3173	3916.7693	979.4056525230408
19	14065.641	7062.3823	18139.836	-31.71327	16283.396	5452.3755	19102.717	2.9871151	802.4	902.0	75999	1206.107	666.6003	1733.2585	-170.82335	1206.1172	666.58655	1737.5093	-150.50693	6.220791	4.507202	46.307087	-12.160665	-1222.6301	4620.092	1048.7966842651367
20	11510.977	8299.374	18871.744	-43.38151	14525.568	7288.2563	18731.123	-43.3912	667.6667	803.2	79999	1244.0509	661.18353	1761.0201	-178.31152	1244.0544	661.17505	1756.0656	-146.93744	6.269075	4.534585	49.064674	-10.109228	-1260.2041	4021.2441	1118.6367156505585
21	14536.725	7293.4004	18535.215	-38.767647	11391.708	7507.2544	17673.326	-38.97193	798.0	704.4	83999	1279.7601	660.38654	1773.6223	-159.93567	1279.7642	660.37177	1776.7502	-152.19899	6.2086487	4.526895	46.799747	-11.296973	-1295.7136	4484.559	1186.7391312122345
22	17663.883	348.80008	18073.13	17187.152	9268.029	9325.423	19110.139	-121.386765	998.0	513.1	87999	1310.0409	655.1227	1810.6816	-186.80392	1310.0447	655.1031	1799.9264	-164.43611	6.2011194	4.4310274	60.807823	-12.19864	-1325.6191	4646.3335	1252.2704756259918
23	13966.606	7010.1074	18075.354	-30.309652	12243.107	8138.809	18746.527	-30.246943	801.8	709.6	91999	1337.7988	645.28937	1827.498	-209.6275	1337.8033	645.2583	1806.2665	-200.6706	6.385967	4.4995165	52.742638	-10.598889	-1353.285	4689.655	1320.3069288730621
24	10186.579	8875.596	18807.605	-54.003883	11269.198	9252.729	19268.102	-86.10022	595.4286	610.6	95999	1361.0712	638.5875	1868.2426	-303.32568	1361.0784	638.558	1917.3728	-270.8295	6.580433	4.527658	62.924664	-12.883668	-1376.1174	4913.6973	1389.0572488307953
25	15334.012	1759.1772	17524.36	13505.303	14578.276	7322.6777	18646.594	-47.642162	955.75	802.0	99999	1377.0038	635.22504	1843.6921	-302.15668	1377.0035	635.203	1820.4313	-251.23378	6.4570537	4.5087276	78.21917	-9.942833	-1391.0989	5418.4043	1459.1506214141846
26	8808.099	8838.782	18018.305	-36.47567	10317.284	7135.8823	18658.295	-48.06075	507.25	703.7	103999	1390.2373	628.2254	1836.9268	-192.94653	1390.2374	628.22064	1906.4994	-212.11662	6.2120275	4.4218006	54.12733	-11.561362	-1403.5183	5067.88	1525.9040625095367
27	9598.907	8422.424	18609.955	-101.44317	14819.014	7436.028	19151.74	-34.19208	572.5714	801.7	107999	1396.9254	622.8773	1807.4307	-167.72363	1396.9258	622.86304	1854.7478	-162.57738	5.9754395	4.317754	55.27303	-9.926975	-1409.4728	5074.9863	1612.547254562378
28	17336.725	1092.6846	18200.99	15491.643	12747.233	8417.628	19182.477	-22.665215	983.5	708.5	111999	1409.0491	613.4912	1822.2234	-192.02238	1409.0458	613.4872	1868.7155	-197.46288	5.9319177	4.29913	56.19593	-10.367262	-1421.0613	5355.278	1685.2822444438934
29	14109.424	7107.7446	18873.896	-41.95597	16614.434	5562.205	19072.363	-33.898674	802.0	901.1	115999	1421.2151	603.9976	1874.2214	-280.60904	1421.2206	603.9758	1872.4744	-240.5587	6.1118307	4.3636417	62.906116	-11.3975115	-1432.9108	5424.891	1761.645739555359
30	11917.254	8516.144	19153.277	-103.72747	5712.315	5757.589	12523.695	-148.17328	676.8333	517.8	119999	1431.5449	597.6963	1821.1879	-225.51082	1431.5421	597.6931	1898.526	-232.86931	6.1254654	4.3224206	63.19928	-9.096416	-1442.8793	5404.02	1826.2325897216797
31	9745.015	8468.708	18175.295	-37.1048	10898.465	8931.942	18670.156	-38.088776	590.4286	604.0	123999	1438.6477	590.3401	1956.6504	-185.56293	1438.6484	590.3257	2021.6096	-187.66878	6.2609396	4.319208	75.04959	-11.465074	-1449.7008	5859.504	1893.9273765087128
32	11057.468	8153.6484	18415.889	-38.187798	14013.169	7168.663	19027.268	-118.314125	636.6667	806.7	127999	1445.0992	587.2126	1818.4269	-199.09956	1445.0978	587.198	1819.8816	-164.13206	6.324729	4.297341	75.09993	-12.015476	-1455.7347	5782.049	1968.9671742916107
33	10001.628	8725.396	18446.613	-47.279778	8260.031	6891.51	15384.899	-37.527096	573.1429	603.4	131999	1453.079	581.17474	1818.5338	-175.88179	1453.0804	581.1601	1850.2797	-163.61703	6.4534645	4.2553644	59.14039	-9.782327	-1463.326	5590.146	2046.527018070221
34	11857.957	8416.546	18296.254	-38.089462	15792.865	5370.9375	19084.459	-17.744797	663.1667	901.2	135999	1464.2976	576.87994	1836.7603	-161.47893	1464.3043	576.8501	1833.2374	-188.3602	6.3244567	4.2792096	53.406376	-9.029117	-1474.5162	5479.5083	2128.9023134708405
35	14554.814	7299.7573	18652.045	-30.923828	10082.111	8379.951	18674.93	-235.31866	799.4	609.2	139999	1473.7811	568.9637	1832.225	-161.79399	1473.7837	568.95526	1828.248	-170.89888	6.0361724	4.221195	59.58773	-11.767313	-1483.5475	5639.391	2224.9571509361267
