Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
18	-27.935905	13.759923	9.207508	-66.40829	14.3154125	-25.579243	2.4392703	-16.6458	-27.793587	76000	-0.0061182976	62.49038	0.0	-9.083427	0.9198756	-1.1622906e-09	149.80813646316528
19	-26.807436	15.72344	66.027214	-69.76895	14.828997	-25.17625	2.6223702	-9.765737	-28.344105	80000	-0.005250328	67.74968	0.0	-15.6575165	0.91990316	2.503395e-09	157.60771298408508
20	-27.093813	15.045831	47.80515	-63.792053	14.680147	-24.880497	3.3338523	-5.0579753	-29.122078	84000	0.037380207	59.462013	0.0	-15.099052	0.91991454	-4.053116e-09	165.47902750968933
21	-27.950962	13.809086	8.417598	-65.27869	14.594891	-25.094885	3.5191634	-11.76816	-30.078327	88000	0.015550227	42.00561	0.0	-10.318733	0.91995597	4.8279762e-09	173.43654370307922
22	-25.917091	14.65576	16.621817	-65.62165	14.917911	-24.809437	4.4660835	-10.9343405	-31.109055	92000	0.03435563	39.24075	0.0	-11.438171	0.92000586	3.9339065e-09	181.41561007499695
23	-26.500446	15.214123	18.923878	-66.59173	14.962546	-24.529673	5.552674	-6.9834266	-32.020275	96000	0.0005292168	35.891724	0.0	-12.487415	0.9200784	2.8312206e-09	189.26738667488098
24	-26.834265	15.39451	18.465511	-75.79629	14.902985	-24.659622	6.0272183	-4.4626117	-32.881504	100000	-0.009668854	33.274956	0.0	-8.997898	0.9201373	1.5497208e-09	197.23793244361877
25	-26.788485	13.898729	17.570086	-68.229225	14.832714	-25.123873	6.3620176	-4.1632247	-33.880898	104000	-0.0008805847	24.802835	0.0	-6.127697	0.9201873	-3.8743018e-09	205.18128633499146
26	-26.791271	15.625472	13.437205	-78.433586	14.691176	-24.552105	7.2879257	-2.6601524	-34.496128	108000	-0.008712321	27.177158	0.0	-7.7393646	0.9202276	-3.0398368e-09	213.0201849937439
27	-25.529943	14.022397	21.835867	-59.719128	14.785185	-24.403042	7.072043	-2.6898196	-35.325817	112000	0.013451851	20.876982	0.0	-5.968154	0.9202598	1.4603138e-09	220.84891724586487
28	-25.392204	14.683519	35.135273	-79.55419	14.866171	-24.638704	7.1360903	-2.5330026	-35.51587	116000	-0.008329877	22.018126	0.0	-5.9054184	0.92030174	-3.963709e-09	228.6752381324768
29	-26.72261	14.561328	10.990965	-68.883736	14.591241	-24.783703	7.183872	-1.3990009	-36.215397	120000	0.00010003853	16.390461	0.0	-4.682906	0.92032886	2.5629998e-09	236.67068433761597
30	-27.43032	13.6414795	10.4945135	-62.295372	14.807407	-25.072083	6.868994	-1.4783832	-36.70279	124000	0.044094093	16.151432	0.0	-4.84733	0.9203628	-2.026558e-09	244.6539945602417
31	-26.282206	14.878434	12.790627	-61.40225	14.766666	-25.125265	7.248818	-1.5908935	-37.468807	128000	0.031249	18.533737	0.0	-7.116294	0.9204191	-9.23872e-10	252.5207941532135
32	-27.32473	14.405981	13.833451	-63.823906	14.534546	-25.373726	7.3204103	-1.0230399	-38.07996	132000	-0.007111108	16.48202	0.0	-5.17276	0.9204889	-1.6093255e-09	260.3783288002014
33	-26.986292	14.6376915	14.58335	-73.986984	14.741697	-24.918016	7.5947366	-1.8020742	-38.58103	136000	-0.0032435819	15.639531	0.0	-5.0789976	0.92054814	1.6987324e-09	268.2446391582489
34	-26.531593	13.841386	13.459183	-65.18246	14.569343	-25.265184	7.248558	-1.2649081	-38.773113	140000	-0.013351331	12.584806	0.0	-3.7900324	0.920601	-5.00679e-09	276.1462438106537
35	-24.431055	14.935805	29.25783	-59.812798	14.814815	-24.29762	7.938495	-0.7484412	-38.77473	144000	0.020085018	15.023653	0.0	-4.127536	0.92063737	4.3213366e-09	284.0227048397064
36	-26.963417	14.2149	27.790426	-69.1534	14.715867	-24.87482	7.8016744	-0.35683045	-39.3657	148000	0.00015313912	13.883137	0.0	-5.0171385	0.92067975	4.887581e-09	291.9050524234772
37	-25.519989	14.087323	15.92618	-64.689476	14.52	-24.691616	7.6257353	-0.08156505	-39.920044	152000	-0.011725597	10.794456	0.0	-4.2548056	0.9207241	1.2516975e-09	299.79761505126953
38	-28.20934	13.768513	13.435991	-65.71822	14.644689	-25.24075	7.357711	0.73472035	-39.873505	156000	0.00986925	13.253789	0.0	-4.7755537	0.92075	-4.529953e-09	307.64574360847473
39	-26.898066	13.213628	22.137144	-68.89282	14.604396	-25.247622	7.0353723	1.1491575	-40.49267	160000	0.014147751	14.026373	0.0	-4.8521347	0.92078555	-4.082918e-09	315.59421396255493
40	-26.932503	15.292955	11.553778	-68.94428	14.702206	-24.782019	8.259361	1.2562597	-40.72154	164000	0.029502405	11.701435	0.0	-4.216449	0.92082334	-5.662441e-10	323.49447536468506
41	-25.481104	15.496248	26.580637	-53.478107	14.726937	-24.815817	8.17613	1.3603597	-39.842384	168000	0.00063005066	12.82901	0.0	-5.196895	0.92088616	9.536744e-10	331.3528747558594
42	-26.356335	14.903114	30.294868	-71.57198	14.6654415	-24.507929	8.303878	4.6180277	-41.07971	172000	-0.009441611	11.827682	0.0	-3.647646	0.9209315	2.1755695e-09	339.2437551021576
43	-25.899685	13.457787	30.876146	-58.891026	14.785185	-24.482588	7.7916884	3.5089118	-41.61336	176000	0.02194515	9.740469	0.0	-3.3553548	0.92097235	-7.4505807e-10	347.11893486976624
44	-26.041039	16.536638	65.75495	-65.2472	14.958801	-24.833696	8.1558485	4.2944336	-41.5271	180000	-0.0065574152	14.656024	0.0	-4.2540064	0.92102593	-1.0430813e-09	354.9914095401764
45	-27.484016	15.394944	70.62602	-58.97528	14.847584	-25.177881	8.00492	5.034622	-42.269836	184000	0.020585213	14.741088	0.0	-3.9872303	0.9210661	3.3080578e-09	362.9017219543457
46	-25.751816	13.556109	13.251023	-60.12135	14.333333	-24.887066	8.080131	4.445317	-42.179855	188000	-0.033544365	9.883001	0.0	-4.358104	0.921118	6.4671037e-09	370.8760759830475
47	-26.70825	13.625297	18.651415	-71.039566	14.545455	-24.823578	7.459423	3.0830507	-43.129864	192000	-0.005159214	11.092637	0.0	-4.56187	0.92114	-1.7881393e-09	378.7312114238739
48	-26.703056	14.63638	31.679798	-70.56453	14.760148	-25.143406	8.074722	5.190936	-42.983723	196000	0.010977901	11.59685	0.0	-4.191451	0.92115945	2.771616e-09	386.7004759311676
49	-25.993076	14.665177	11.907375	-60.767513	14.94382	-24.745605	8.143743	3.717877	-43.60365	200000	-0.011126261	10.955364	0.0	-5.0476766	0.92118305	1.4603138e-09	394.66266417503357
