Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
31	-26.71238	13.950004	12.244746	-58.044456	14.862453	-24.824045	7.580979	0.4247011	-37.6357	128000	-0.041190963	14.105142	0.0	-4.9606047	0.9197394	3.4570693e-09	252.73489046096802
32	-25.481283	14.96833	31.11092	-58.749428	14.891791	-24.788378	7.4892707	-0.00038215518	-38.13733	132000	-0.0008434677	13.571864	0.0	-4.312628	0.91967326	1.5795231e-09	260.6079978942871
33	-27.370268	14.16347	10.275569	-71.32177	14.902985	-25.184958	7.5503235	0.58744544	-38.487667	136000	0.017163808	13.919996	0.0	-4.622943	0.9196209	-2.4735927e-09	268.53485560417175
34	-26.832151	15.218505	45.94865	-60.103058	14.611722	-25.62806	7.6749372	-0.046293646	-38.795	140000	-0.022338888	14.013665	0.0	-4.451088	0.9195781	8.612871e-09	276.46350383758545
35	-28.098076	15.459172	39.61503	-66.87492	14.962546	-25.35124	8.014111	0.24334565	-38.948814	144000	0.04216817	15.794254	0.0	-4.281995	0.91952324	5.990267e-09	284.3468816280365
36	-27.117779	14.865244	22.043673	-61.603893	14.540146	-25.529964	8.314602	0.5771949	-40.066284	148000	-0.0059898775	12.153877	0.0	-4.03133	0.91950876	2.0861626e-09	292.2554383277893
37	-26.827694	15.223999	46.279915	-64.0566	14.641026	-25.308413	8.060606	1.187579	-40.347515	152000	0.022442777	13.349672	0.0	-5.027112	0.91949517	3.0994416e-09	300.11250710487366
38	-28.017542	14.135772	9.855326	-67.82781	14.705882	-25.682957	7.591821	1.3076552	-40.20763	156000	-0.00028321313	13.818365	0.0	-5.310158	0.9194928	4.172325e-09	307.97256565093994
39	-28.241802	15.373572	22.436207	-65.117096	14.702206	-25.343233	8.005357	1.3921001	-40.900726	160000	0.019034633	12.194186	0.0	-4.184126	0.91949064	1.8775463e-09	315.8537962436676
40	-26.295181	13.467736	22.385483	-62.61051	14.498181	-25.068878	7.9290514	1.4221404	-41.378975	164000	-0.029691476	10.680255	0.0	-3.8338962	0.9195019	4.5895576e-09	323.77806758880615
41	-27.281113	14.482825	14.111929	-63.159775	14.485507	-25.529196	7.7011213	0.97437465	-41.420277	168000	-0.015850648	11.394841	0.0	-4.9705944	0.91948545	1.6391277e-09	331.6727023124695
42	-27.920504	14.008043	12.399135	-64.484276	14.748148	-25.657915	7.9421077	1.8446416	-41.414955	172000	0.0146959545	10.155541	0.0	-3.9027953	0.9194642	-6.7055224e-09	339.5871832370758
43	-27.934435	14.557082	19.372189	-66.61955	14.48913	-25.488958	7.76809	1.3096782	-42.20361	176000	0.015446441	11.110277	0.0	-4.3217845	0.9194552	-3.516674e-09	347.4760184288025
44	-26.73165	15.190073	48.112305	-72.95915	14.810409	-24.832872	8.292708	2.3449314	-42.565544	180000	-0.004623252	11.90917	0.0	-3.9193645	0.9194578	-5.2154063e-09	355.37800550460815
45	-26.544064	14.799197	28.374409	-75.53771	14.4404335	-24.806063	8.152317	2.6006763	-42.849197	184000	0.011236633	13.222353	0.0	-4.454646	0.9194578	-3.2782554e-10	363.26633048057556
46	-25.926144	14.33981	13.739793	-63.759632	14.811111	-24.807035	8.279867	2.9530406	-43.05287	188000	-0.0047042905	10.566626	0.0	-4.923961	0.91946405	2.592802e-09	371.1262581348419
47	-25.611578	14.387741	15.382434	-62.4128	14.807407	-24.4849	8.217697	2.5331132	-42.826977	192000	-0.010114919	8.692933	0.0	-3.0788903	0.91946447	-1.8179417e-09	379.04794788360596
48	-27.593067	14.811417	59.961327	-63.640472	14.6373625	-25.978031	7.6281548	3.2825997	-43.485157	196000	-0.053594682	13.0905075	0.0	-3.975995	0.91945827	5.066395e-09	386.92039799690247
49	-27.110687	13.5574255	12.154343	-57.158947	14.738008	-25.08084	7.938998	2.6373005	-43.271164	200000	0.006821516	8.240576	0.0	-3.352315	0.91941833	-1.4305115e-09	394.7878577709198
