Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
13	9239.971	5839.18	17782.182	622.84814	13236.365	2587.1611	18837.463	10755.739	709.0	1000.0	51999	641.12836	311.8149	968.24805	-152.43405	641.12994	311.81577	956.0273	-160.2458	-662.6251	1117.4087	574.5142393112183
14	11678.258	2079.781	15135.34	9001.297	13265.185	2131.168	17302.59	10765.236	950.4	1000.0	55999	683.06055	316.32843	993.93494	-134.49033	683.06134	316.339	979.3732	-137.69545	-704.3596	1206.0526	633.2223687171936
15	9987.027	5056.9634	15234.237	1734.5756	13195.567	1565.0024	15777.736	11068.316	792.5	1000.0	59999	719.9098	318.67944	1020.04333	-169.84435	719.9099	318.68155	1019.8227	-160.09247	-739.4687	1514.2747	688.9051415920258
16	6379.97	5352.3936	17581.273	695.29285	11909.261	1431.8176	13826.535	8854.248	484.6	1000.0	63999	753.0929	320.77484	1053.6565	-165.88028	753.09106	320.777	1052.6703	-164.02042	-773.4729	1580.4303	743.9119455814362
17	8949.686	3926.6309	12926.63	1955.4471	12450.679	2097.0156	17249.56	10546.04	749.4	1000.0	67999	784.7977	321.0874	1051.5197	-154.62231	784.79767	321.0961	1069.1133	-137.58586	-804.517	1719.9442	799.9920835494995
18	10342.783	3864.0637	15044.009	4296.3877	11714.843	1405.7925	15742.831	10789.426	851.75	1000.0	71999	811.91223	320.3458	1071.7856	-165.07784	811.90894	320.3702	1082.4244	-137.30934	-831.10657	1788.7983	855.3049318790436
19	12070.49	3955.2354	17230.277	5495.286	11606.105	1517.8881	14445.7705	9845.461	876.4	1000.0	75999	837.8187	317.4593	1081.148	-178.92603	837.82056	317.47568	1089.0621	-193.78357	-856.4574	2175.4382	910.107670545578
20	10733.395	2608.5913	13216.024	6395.058	10370.977	3760.4246	15933.129	442.06015	904.5	904.1	79999	864.3777	316.99246	1116.3485	-143.19695	864.3788	317.0079	1103.9753	-223.75272	-883.3961	2043.517	964.9105377197266
21	11338.015	5567.7407	16586.682	1051.3218	13128.023	2349.6497	16835.28	10432.247	829.0	1000.0	83999	888.59845	317.2424	1154.3748	-216.03752	888.5968	317.25644	1146.729	-225.04373	-907.3136	2188.199	1020.3148093223572
22	13328.668	2947.5957	16618.74	9693.68	12428.421	1318.0391	15904.234	11554.457	963.75	1000.0	87999	911.1826	315.5653	1134.0287	-250.24689	911.18274	315.56955	1149.1316	-267.06445	-929.58813	2148.1184	1076.7371361255646
23	6946.5415	5785.202	15366.578	337.09555	801.0832	214.76268	1082.6299	422.04675	528.0	74.0	91999	929.48755	315.15445	1145.6871	-293.5121	929.49023	315.18204	1146.3167	-305.4903	-947.2562	2209.4893	1116.297255039215
24	2162.903	2482.618	10839.335	318.33575	11881.975	4157.4937	14980.312	277.52563	176.47826	905.5	95999	946.4184	312.89395	1161.7365	-248.02637	946.41187	312.9354	1165.8817	-275.623	-964.0119	2852.064	1170.3609838485718
25	11868.208	5710.032	17754.373	1927.5823	14945.594	2748.8557	19696.232	11559.544	810.8	1000.0	99999	962.3607	314.39374	1179.6626	-289.1799	962.3631	314.4025	1186.8284	-278.5666	-979.429	2795.765	1226.7119402885437
26	11426.519	6074.7495	17592.322	1473.297	14087.958	1797.2661	17032.865	12110.174	783.75	1000.0	103999	982.225	316.95544	1203.2252	-273.14737	982.22626	316.95935	1204.1249	-285.2481	-999.6423	2924.5908	1283.8854479789734
27	13118.502	1963.0187	16473.348	11503.683	13560.701	1960.0034	16372.681	11359.363	1000.0	1000.0	107999	1006.52856	317.1751	1221.6908	-269.6611	1006.53186	317.17654	1228.4962	-370.90945	-1024.4434	2774.249	1339.9080893993378
28	13094.062	2107.337	16731.912	11693.609	12492.987	4104.8467	18843.71	2277.5159	1000.0	921.2	111999	1029.817	320.16452	1244.7413	-337.5009	1029.8212	320.1681	1241.8969	-355.24454	-1046.5017	2856.6003	1395.6631107330322
29	13534.199	3087.3184	18877.39	11553.347	2826.0337	1674.1649	5949.7793	-39.530495	1000.0	245.4	115999	1049.3501	319.07446	1259.7721	-283.22385	1049.3484	319.0837	1258.8296	-484.04178	-1067.2268	3178.0955	1439.7520024776459
30	10534.115	2088.3694	11692.502	6362.2617	12901.177	1941.9059	16684.986	11426.681	892.8	1000.0	119999	1068.2283	316.79883	1272.8248	-314.40582	1068.2292	316.80475	1274.8799	-480.02643	-1084.9355	3029.232	1497.6286766529083
