Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
31	14748.432	7394.3184	18757.617	-29.763662	11423.814	9349.121	19312.857	-57.786236	795.8	606.3	123999	1153.2566	587.40393	1615.9381	-197.90442	1153.2528	587.4081	1618.0713	-199.39665	-1172.236	3636.636	1579.5007615089417
32	12600.441	8934.377	19090.639	-35.110138	16808.715	5625.5913	19242.031	-29.863808	668.5	900.8	127999	1182.9021	591.7527	1637.0109	-186.62253	1182.9023	591.75	1635.3583	-197.49063	-1203.2013	3827.6826	1646.2260854244232
33	18885.465	450.60455	19195.78	18111.264	9549.26	9581.273	19280.904	-48.873657	994.0	512.5	131999	1211.5714	595.03766	1653.35	-233.58606	1211.5691	595.038	1655.7716	-243.46739	-1231.3843	3745.18	1705.1413171291351
34	14745.664	7420.82	18955.674	-37.83669	12820.479	8426.039	18987.525	-31.02481	801.6	702.5	135999	1238.8048	595.19794	1686.3806	-250.25925	1238.8047	595.20044	1690.7903	-269.6517	-1256.2008	3900.2576	1755.8541202545166
35	12153.2	8629.564	18720.244	-49.96305	9477.256	9522.922	19190.58	-66.225555	668.6667	507.5	139999	1263.279	594.94775	1687.3334	-345.02747	1263.2748	594.9546	1687.0121	-346.92422	-1282.942	4163.7515	1800.1350560188293
36	18626.879	306.78647	19008.941	18278.66	11252.628	9214.29	19227.137	-32.93026	995.0	604.5	143999	1284.0804	593.26196	1700.2466	-320.5301	1284.0846	593.25964	1701.2599	-332.71127	-1304.2731	4585.77	1845.7993516921997
37	15306.865	7671.1206	19362.652	-30.088083	3711.0352	1930.6943	6052.5894	-29.013226	801.6	801.7	147999	1309.8386	587.0054	1718.8981	-258.0862	1309.842	587.0002	1718.5728	-259.92325	-1328.2864	4302.892	1895.457062959671
38	17846.088	672.04175	18617.248	16771.436	10671.392	8769.328	18352.951	-94.34303	998.0	608.1	151999	1328.5269	585.07587	1721.5878	-272.87033	1328.5272	585.0695	1727.238	-245.32388	-1347.5132	4504.7407	1942.048626422882
39	14703.791	7368.147	18689.57	-26.860865	14713.615	7402.26	18847.873	-65.56121	802.0	803.9	155999	1344.2142	581.6512	1735.1852	-226.06207	1344.2142	581.6496	1736.6818	-247.5734	-1361.4728	4378.6177	1992.178685426712
40	15093.38	7563.4297	19073.39	-28.659412	15080.497	7572.869	19172.71	-73.34912	799.2	803.7	159999	1358.598	581.4051	1745.1808	-263.17966	1358.6003	581.40326	1743.345	-276.3983	-1376.0262	4492.199	2042.2273366451263
