Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	753.40204	279.38226	1353.1691	463.3544	558.9764	6.1035156e-05	558.9763	558.9763	533.875	248.0	43999	506.52872	683.8329	1680.1714	-437.71915	506.52783	683.8278	1677.3552	-480.86768	7.495582	3.02388	64.78691	-10.403912	-523.76025	473.53357	855.2452142238617
12	153.7803	669.5418	969.8756	-1112.6265	-757.1537	0.0	-757.1537	-757.1537	494.875	940.0	47999	490.52063	648.1124	1564.6461	-427.78488	490.51788	648.1169	1572.0282	-486.7127	7.4730926	3.0831363	64.19386	-11.604136	-507.09225	428.79987	911.4774391651154
13	296.07324	426.25607	810.982	-424.70004	970.6038	6.1035156e-05	970.6039	970.6039	576.6	1012.0	51999	476.24945	606.1405	1474.3215	-426.4607	476.24753	606.1349	1470.456	-432.91605	7.840081	3.0600414	65.387634	-11.875263	-490.6322	373.071	970.0714104175568
14	-5322.867	0.0	-5322.867	-5322.867	57898.137	0.0	57898.137	57898.137	1360.0	10000.0	55999	400.41785	585.3791	1395.8846	-516.1778	400.42056	585.37823	1389.8512	-519.8499	7.3967032	3.02411	63.07327	-9.345305	-412.54327	367.69327	1190.5599329471588
15	-13550.682	22278.076	8727.395	-35828.758	-4179.4624	0.00048828125	-4179.463	-4179.463	3025.5	10000.0	59999	338.0822	593.7251	1341.5626	-590.4125	338.08408	593.7237	1329.939	-591.3558	7.280301	3.1529624	62.70218	-9.196453	-349.88794	363.71262	1413.5279762744904
16	6792.0166	2874.4739	9666.49	3917.5425	196674.28	0.015625	196674.3	196674.3	2932.5	10000.0	63999	338.99652	589.4851	1298.1256	-638.6273	339.0	589.48413	1291.4712	-641.3033	6.721761	2.961111	39.489754	-8.714363	-350.88586	385.07477	1631.8802082538605
17	-16.74589	839.0155	884.7936	-1135.6028	3050.2495	0.0	3050.2495	3050.2495	459.0	1782.0	67999	341.87735	583.6817	1274.6842	-689.3854	341.8821	583.67554	1272.2856	-690.67914	6.9745655	3.1155124	57.165382	-9.843975	-352.40756	456.67072	1712.5322425365448
18	-1703.3207	0.0	-1703.3207	-1703.3207	204.91113	0.0	204.91113	204.91113	2707.0	454.0	71999	315.93332	564.5462	1258.6084	-738.8227	315.93497	564.5398	1249.2806	-737.9184	6.6024637	2.773197	49.3945	-10.86566	-324.4487	344.368	1771.2394483089447
19	2330.645	0.0	2330.645	2330.645	33893.906	0.0	33893.906	33893.906	4000.0	10000.0	75999	287.78143	540.6133	1300.4017	-764.11383	287.78653	540.60065	1299.4562	-765.11395	6.784897	2.857073	63.924553	-11.91452	-296.3252	334.73694	1994.2606737613678
20	17636.135	0.0	17636.135	17636.135	180382.97	0.0	180382.97	180382.97	4000.0	10000.0	79999	274.58347	522.00836	1393.5007	-781.29767	274.59018	522.00104	1386.7777	-782.0361	6.786583	2.9628859	53.724117	-10.844312	-283.12482	275.0368	2216.4725465774536
21	19439.621	0.0	19439.621	19439.621	183541.4	0.0	183541.4	183541.4	4000.0	10000.0	83999	269.12234	518.3879	1443.2949	-806.7593	269.12598	518.3707	1441.553	-794.54474	6.6682277	3.079142	54.758972	-10.546792	-277.82355	288.58994	2438.2120587825775
22	33873.52	0.0	33873.52	33873.52	13113.419	0.0009765625	13113.418	13113.418	4000.0	2683.0	87999	288.69238	532.41785	1517.0475	-824.89246	288.69083	532.4252	1510.6082	-831.116	6.71581	3.3198645	80.83094	-10.524729	-298.3322	373.197	2535.384937763214
23	20864.5	0.0	20864.5	20864.5	73117.93	0.0	73117.93	73117.93	4000.0	10000.0	91999	325.571	553.54663	1574.3745	-808.6313	325.56885	553.5418	1556.3882	-805.55225	7.2046604	3.359266	35.037357	-10.291911	-337.31076	363.15695	2762.6161568164825
24	17233.766	0.0	17233.766	17233.766	6170.7334	0.00048828125	6170.733	6170.733	4000.0	874.0	95999	378.262	585.03143	1609.0913	-860.9351	378.2585	585.0157	1598.135	-861.6339	7.3166695	3.363111	48.6975	-8.796291	-390.1005	495.92737	2833.8248302936554
25	20917.326	0.0	20917.326	20917.326	197392.03	0.0	197392.03	197392.03	4000.0	10000.0	99999	422.9274	607.69586	1620.6406	-851.0111	422.92764	607.6697	1606.6732	-858.02765	7.2909126	3.0987775	49.601654	-10.488897	-434.00217	463.24554	3053.378089427948
26	27652.963	0.0	27652.963	27652.963	76411.42	0.0078125	76411.414	76411.414	4000.0	10000.0	103999	470.28094	619.7862	1588.3347	-885.57227	470.28287	619.7759	1593.0891	-949.00903	7.4043617	3.1070302	84.701294	-10.681524	-481.32288	515.2726	3282.738576412201
27	54874.465	0.0	54874.465	54874.465	197130.23	0.0	197130.23	197130.23	4000.0	10000.0	107999	534.862	628.0642	1649.2242	-889.49524	534.86017	628.05566	1658.2792	-898.90204	8.016696	3.4028707	47.784096	-9.628606	-546.93524	561.4386	3510.385278940201
28	70154.11	0.0	70154.11	70154.11	169573.34	0.0	169573.34	169573.34	4000.0	10000.0	111999	613.233	628.93286	1709.492	-785.1807	613.2286	628.9205	1710.1339	-796.10864	7.744128	3.3977952	68.25856	-8.848077	-624.90173	530.00946	3738.058742046356
29	74671.375	0.0	74671.375	74671.375	90661.484	0.0	90661.484	90661.484	4000.0	10000.0	115999	673.4581	639.64105	1728.7849	-758.67633	673.4529	639.6254	1724.4766	-771.0826	7.9085035	3.3879287	69.783066	-8.373301	-684.8348	666.78015	3962.1984627246857
30	71776.99	0.0	71776.99	71776.99	48159.746	0.0	48159.746	48159.746	4000.0	10000.0	119999	732.7322	647.23773	1754.1079	-738.7406	732.73047	647.22754	1761.4521	-720.87463	8.1068535	3.3684406	51.611362	-10.868281	-743.93274	579.051	4191.360531568527
31	62413.3	0.0	62413.3	62413.3	197357.27	0.0	197357.27	197357.27	4000.0	10000.0	123999	791.7175	659.2983	1794.3674	-727.6651	791.7163	659.2946	1792.9071	-732.9737	7.9434485	3.2262928	53.88054	-9.813221	-803.2768	721.849	4419.396324872971
32	78537.89	0.0	78537.89	78537.89	197546.72	0.0	197546.72	197546.72	4000.0	10000.0	127999	853.373	674.8949	1826.679	-737.80066	853.3747	674.8975	1828.8873	-716.3928	8.043714	3.3698134	53.935944	-9.300324	-864.7371	741.9964	4645.644518136978
33	78061.31	0.0	78061.31	78061.31	198546.88	0.0	198546.88	198546.88	4000.0	10000.0	131999	905.864	689.5448	1859.5925	-764.11975	905.8645	689.5359	1864.56	-714.2284	7.901125	3.2175088	47.07299	-8.920511	-917.45575	772.08417	4872.204270601273
34	79103.2	0.0	79103.2	79103.2	197027.9	0.015625	197027.92	197027.92	4000.0	10000.0	135999	961.10504	708.6844	1899.8658	-691.34784	961.101	708.68445	1903.8147	-650.298	7.9159517	3.2115562	53.460896	-9.133257	-972.5287	688.66205	5099.313280344009
35	79316.52	0.0	79316.52	79316.52	198950.16	0.015625	198950.17	198950.17	4000.0	10000.0	139999	1016.5123	711.0963	1911.5963	-643.64966	1016.511	711.0995	1921.1394	-678.95105	7.9693995	3.3267922	54.5914	-9.5376835	-1028.0664	1016.5917	5327.7526705265045
36	77436.86	0.0	77436.86	77436.86	52639.117	0.0	52639.117	52639.117	4000.0	10000.0	143999	1064.3186	711.8511	1910.4756	-645.75555	1064.3168	711.8517	1912.2858	-685.692	7.909796	3.304877	67.56669	-8.896743	-1075.471	1084.1482	5559.014307260513
37	68437.53	0.0	68437.53	68437.53	196574.61	0.0	196574.61	196574.61	4000.0	10000.0	147999	1097.9025	708.78326	1917.946	-598.33136	1097.8987	708.78595	1927.7479	-602.6736	7.9389467	3.2711012	89.7509	-8.99547	-1108.3165	1017.15845	5787.410860776901
38	74468.35	0.0	74468.35	74468.35	111315.52	0.0078125	111315.53	111315.53	4000.0	10000.0	151999	1130.8014	706.9641	1931.7133	-649.4521	1130.801	706.97296	1939.0834	-603.50824	8.094487	3.1659474	70.76983	-11.235198	-1141.4653	1096.2166	6016.843438625336
39	77306.58	0.0	77306.58	77306.58	197303.55	0.015625	197303.56	197303.56	4000.0	10000.0	155999	1164.8179	713.6682	1944.2261	-602.4284	1164.8173	713.6688	1951.7167	-568.4269	7.972524	2.9821537	63.034103	-8.479767	-1175.1129	995.3	6245.7872838974
40	78349.016	0.0	78349.016	78349.016	197555.5	0.0	197555.5	197555.5	4000.0	10000.0	159999	1196.6356	727.92395	1954.8981	-657.8065	1196.6404	727.9163	1961.8898	-606.9012	7.847556	2.8573153	107.066505	-9.355575	-1206.7268	948.6259	6476.436633348465
