Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-27.291685	13.666969	42.130302	-73.67282	-21.529781	18.355171	16.658688	-47.81168	15.338462	24.5	3999	-9.015292	10.7164755	44.507732	-36.431934	-9.015849	10.718388	44.715374	-36.457985	-0.06468148	2.036557	11.508239	-12.485108	8.06185	6.3696485	37.381929874420166
2	-27.892292	15.725086	18.637606	-83.009605	-13.9896145	24.522356	36.545628	-49.99424	15.254753	24.5	7999	-17.592373	11.290718	48.403316	-43.23075	-17.592405	11.290592	49.927353	-43.68151	0.079210386	2.021858	9.201334	-11.346014	16.585695	3.5755742	86.24738192558289
3	-20.035736	44.503563	503.93362	-74.07456	-13.283038	46.383457	114.82932	-49.73929	20.464481	32.1	11999	-19.058395	12.51431	68.83447	-47.911304	-19.05844	12.514629	68.66672	-48.325138	0.021943066	2.1497355	11.667683	-11.011047	18.082176	3.0883071	132.56303477287292
4	368.08804	511.67853	1869.6736	-42.21295	1050.3279	889.6238	2693.304	-49.78024	150.41667	324.5	15999	-5.828781	34.511696	118.557556	-53.483234	-5.8287425	34.510418	119.7024	-52.86848	0.6451002	2.808387	15.447728	-12.228545	4.5124846	5.4484267	183.18078899383545
5	1113.8973	1517.9817	5154.4893	-50.785828	1389.318	1194.6128	3249.0796	-28.159674	298.53333	461.0	19999	25.888575	63.073273	182.4267	-54.17753	25.88864	63.069992	177.70596	-54.195217	1.4236014	3.4130776	18.713278	-11.505392	-28.354174	14.941989	232.37609696388245
6	1109.1401	1201.0967	4227.7095	-51.081654	502.7041	256.66504	941.9433	140.07608	328.63635	201.3	23999	62.166615	86.448364	232.02899	-56.885113	62.166683	86.44504	231.58273	-58.93587	1.9486331	3.690896	24.710007	-13.360182	-66.03433	32.15217	280.55047965049744
7	1537.574	1205.6635	3506.6538	214.83536	2401.9885	1631.5206	3851.457	48.598866	482.5	675.2	27999	100.62733	103.74238	278.8363	-60.23589	100.6267	103.741615	278.4648	-59.269753	2.4936771	3.7647653	26.356716	-11.503547	-105.20464	56.672535	337.8234386444092
8	3834.0881	830.2178	4733.3984	2508.0874	2175.7622	1605.1573	3881.2341	124.93396	923.25	649.0	31999	136.43039	117.15151	302.92337	-56.228016	136.43002	117.15162	300.29196	-54.95042	2.9333427	3.8373873	27.06185	-14.261841	-141.1008	75.79528	395.3576009273529
9	4220.253	406.5564	4790.378	3800.606	1089.0035	1584.2936	5596.687	-44.974194	1000.0	280.3	35999	169.57582	126.924126	342.35718	-54.364864	169.57358	126.92463	339.33255	-53.231544	3.0376785	3.811373	25.82918	-14.098036	-174.18968	97.260376	445.00025939941406
10	3837.2207	2367.5623	6418.7896	397.9635	2007.07	1341.7593	4340.4287	109.04099	718.1667	483.4	39999	200.53598	135.15044	386.73032	-57.150394	200.5354	135.14703	386.34763	-56.27271	3.3519208	3.7461278	36.335266	-11.311287	-205.2896	126.330864	499.63947653770447
11	5394.048	3021.9443	8783.591	575.35144	6553.0093	3357.3684	9362.495	110.3866	774.4	806.6	43999	236.2935	148.0417	454.0724	-84.483315	236.2926	148.0363	451.35513	-81.16005	3.7056634	3.8115404	30.43692	-10.178491	-241.58751	180.65048	556.6295239925385
12	9871.888	2990.2751	13956.255	5622.419	1812.8131	2158.406	7131.013	-72.58804	954.75	213.0	47999	284.1146	168.23897	558.1192	-82.09224	284.1146	168.22893	558.62744	-78.104675	4.2083845	3.7720265	39.704647	-11.71243	-290.13132	232.63715	605.7067308425903
13	11994.519	6465.0337	17237.941	264.82907	16400.244	1430.0079	19387.338	14571.738	820.8	1000.0	51999	351.68372	201.32759	734.4814	-67.21352	351.6849	201.3142	732.2411	-67.1086	4.7228794	3.7789402	38.283463	-10.184332	-359.031	344.57886	669.386928319931
14	14589.107	7372.2944	19546.879	-38.224323	17961.168	934.4277	19000.154	16218.859	790.8	1000.0	55999	461.05823	261.42496	933.89404	-68.68662	461.0577	261.4151	935.4537	-73.68404	5.703111	3.9152079	36.261227	-13.441853	-470.91226	582.65265	733.4398429393768
15	18966.588	646.01526	19513.553	17871.047	18634.215	934.2155	19436.676	16544.578	985.5	1000.0	59999	604.9828	328.58826	1105.8577	-75.9089	604.983	328.58508	1111.6044	-79.422386	6.2479286	4.0396476	36.96019	-10.381053	-616.94135	1037.1405	800.8271291255951
16	18996.395	48.522545	19053.455	18939.55	18965.787	468.8389	19514.271	18191.734	1000.0	1000.0	63999	753.7704	381.12537	1236.8528	-79.30579	753.7691	381.13028	1240.7483	-87.865746	6.394926	4.0752196	64.796135	-11.072087	-767.41327	1450.2443	879.001387834549
17	19256.746	67.44894	19368.23	19189.553	17188.158	5742.725	19396.61	-26.938463	1000.0	902.0	67999	891.57544	415.26837	1337.7188	-106.26458	891.5786	415.26657	1339.8639	-96.154	6.569717	4.1476173	42.32681	-10.065895	-905.984	2125.226	945.3820025920868
18	18709.375	638.74567	19318.205	17821.506	19282.707	255.94066	19579.123	18717.146	1000.0	1000.0	71999	1000.94543	435.119	1434.3744	-114.52898	1000.9456	435.1115	1432.6166	-112.08157	6.7700663	3.9641962	50.98196	-12.497543	-1016.0199	2379.8516	1018.4307658672333
19	18686.053	632.1616	19385.578	17985.416	18928.75	284.0285	19300.098	18569.29	1000.0	1000.0	75999	1090.4829	449.1227	1496.8567	-117.46232	1090.4869	449.10745	1497.952	-110.77078	7.11472	3.9248226	46.158176	-10.829483	-1105.8606	2889.27	1088.7574679851532
20	1038.7003	4304.8213	19363.184	-64.19346	-40.349743	25.966707	-5.7754374	-95.39752	72.202896	24.3	79999	1240.7115	399.04745	3544.6265	-685.4577	1240.6816	399.11362	3207.4995	-446.13275	12.764373	14.983382	879.9682	-9.530311	-1294.9631	5381.1997	1144.6471619606018
21	1.057623	150.03261	1025.4567	-143.7919	785.20386	1118.1227	3910.6335	80.69949	36.93976	257.4	83999	1480.3179	513.2633	1974.9915	-1028.2633	1480.3119	513.2552	1971.6654	-943.63983	9.957163	5.0286927	91.87941	-9.894211	-1501.493	6263.744	1204.843456029892
22	4907.5176	4399.384	13256.045	138.69632	2591.1252	1489.5981	5660.36	-42.578716	599.125	728.1	87999	1473.6584	568.9785	1900.186	-435.4465	1473.6683	568.95105	1896.8854	-474.74237	7.8301606	4.2130346	54.804787	-7.831436	-1492.872	5519.1626	1271.5603160858154
23	2961.857	4196.747	14960.54	267.1481	7604.803	6253.307	14600.9	122.614494	342.27274	606.7	91999	1435.8173	549.67694	1876.1294	-558.52893	1435.8168	549.6829	1868.7234	-465.55917	7.623205	3.9133186	60.5896	-9.847429	-1453.0626	4705.73	1333.4504199028015
24	8016.282	7212.7954	18442.348	236.97783	8883.065	6967.868	18162.47	771.96265	582.1429	685.4	95999	1397.5947	547.3564	1855.6094	-436.84937	1397.5931	547.3608	1856.0107	-348.95572	7.8631964	3.863309	46.654507	-9.3901	-1413.4192	4868.127	1408.3326888084412
25	15080.937	5455.773	18983.197	5710.9556	10787.556	5411.8887	16242.889	216.2845	829.75	824.2	99999	1390.5171	547.06464	1847.4769	-298.9661	1390.5187	547.0409	1847.2224	-382.58444	7.7315946	3.7817395	40.393707	-9.429086	-1406.0569	4165.274	1500.584638118744
