Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
1	-26.247915	15.506525	18.49909	-65.58224	-22.539043	17.07141	17.73801	-51.15825	15.318007	20.6	3999	-7.714872	9.8341	26.435564	-35.272587	-7.7149334	9.832527	27.516422	-35.150272	-0.20822708	1.9759811	9.491767	-12.79265	6.5654244	4.805967	36.06802296638489
2	-28.444965	14.06053	10.930443	-75.56115	66.74382	245.57085	801.34546	-43.695534	15.212928	58.4	7999	-14.569605	11.35993	42.547802	-42.63582	-14.569177	11.359051	42.801785	-42.688084	-0.13516821	2.0104196	8.95368	-11.257803	13.407884	2.5925345	82.97009801864624
3	-1.7183172	180.19324	2222.762	-79.234856	624.7323	985.2913	2701.887	-36.539097	23.933332	269.8	11999	-17.001816	16.255686	95.12398	-48.997086	-17.001572	16.255121	96.30394	-46.968388	0.0027274562	2.299881	12.487049	-12.678055	15.87554	3.364747	131.14442086219788
4	431.32538	433.87708	1577.6688	-35.90296	744.8294	1040.0626	3667.8562	-24.903786	160.24	235.1	15999	3.0422347	45.122955	164.7519	-52.205124	3.0418615	45.120735	162.79785	-52.10816	0.96188486	2.9900892	16.16887	-12.478817	-4.7014475	7.638507	180.51428127288818
5	375.8407	556.40656	2567.569	-53.695705	609.13995	538.0014	1363.4061	-43.444275	132.7037	205.9	19999	34.576374	71.494225	217.975	-52.645893	34.576794	71.490585	222.2558	-51.82758	1.616369	3.4695973	19.844786	-13.270094	-37.5967	17.703718	230.4195008277893
6	678.796	568.8106	1662.8221	-45.878605	586.42804	925.3912	2575.7449	-74.0427	243.05882	194.0	23999	69.652985	95.66128	271.66623	-53.489216	69.65333	95.65481	271.6875	-51.934048	2.2173977	3.7815847	22.908453	-14.118311	-74.03446	38.953876	278.93009638786316
7	924.5098	1017.4438	3626.21	-59.40599	2436.2075	1309.9585	3633.2754	99.868126	284.16666	757.5	27999	101.91582	111.66841	315.12195	-53.95165	101.91631	111.66161	315.7843	-50.813396	2.7584443	3.8734384	26.3531	-14.367233	-106.64056	57.767162	339.62904834747314
8	3928.3591	409.46432	4242.332	3226.6902	6345.9365	2475.4548	9033.486	-33.739597	980.5	900.6	31999	135.53635	126.23916	345.93317	-54.39942	135.53807	126.233734	344.21558	-53.827084	3.209455	3.920748	25.196573	-11.439945	-140.25212	71.06748	401.62140250205994
9	4868.546	870.40643	5919.168	3624.911	4909.674	567.6454	5692.3696	3611.804	1000.0	1000.0	35999	172.3757	140.43893	387.4808	-57.952244	172.37628	140.4354	387.70966	-57.910095	3.2857237	3.8464599	24.661871	-12.677805	-177.33278	95.35666	464.29576563835144
10	7842.993	1543.269	9342.081	5322.7407	5218.327	3134.8235	8315.515	98.191826	1000.0	825.3	39999	215.09676	159.77954	464.04843	-60.095978	215.09805	159.7772	462.45435	-57.35506	3.567211	3.8304362	27.267424	-11.532091	-220.48225	147.31897	524.9534714221954
11	11854.699	2152.7227	14681.078	8885.9375	11509.915	1352.1067	14348.819	8848.126	1000.0	1000.0	43999	267.0048	186.6716	601.90454	-58.134216	267.00647	186.66835	596.4211	-56.990967	4.231616	3.8843436	27.939157	-10.376711	-272.72238	243.73367	585.9033071994781
12	12171.159	6643.1357	17460.139	-62.181263	18574.812	387.5643	19413.945	17973.27	803.2	1000.0	47999	343.2528	232.40721	781.08875	-69.023415	343.2554	232.398	776.59326	-64.02515	5.119128	4.006998	30.221167	-11.539756	-350.53357	378.85764	649.7536034584045
13	18793.514	563.11536	19496.607	18062.658	19091.668	238.17	19414.031	18775.281	996.0	1000.0	51999	462.42392	302.39093	970.9387	-79.30006	462.4266	302.38498	969.9799	-73.141624	5.836589	4.113486	35.8337	-11.475433	-472.46103	617.9134	714.0710422992706
14	19110.775	217.20375	19372.219	18840.227	19035.932	336.83875	19277.01	18133.652	1000.0	1000.0	55999	615.5689	374.53027	1144.6783	-75.7593	615.5709	374.5269	1147.9312	-74.91368	6.327214	4.1173525	31.444721	-9.832396	-627.806	1068.7078	781.5146479606628
15	19094.955	157.97476	19271.477	18895.191	19112.78	220.6074	19478.184	18662.781	1000.0	1000.0	59999	762.2234	429.09244	1279.0643	-79.06511	762.2255	429.0849	1278.8416	-71.593994	6.5877514	4.0804043	33.605247	-11.053241	-775.2103	1526.5508	844.4319729804993
16	19166.422	227.68623	19430.318	18912.844	19099.734	163.88683	19391.46	18758.113	1000.0	1000.0	63999	888.48785	465.9442	1393.9602	-74.70623	888.49426	465.93552	1395.4772	-76.34505	6.7006516	4.0507927	36.449543	-10.443483	-902.3793	1822.9087	913.2852692604065
17	18998.555	167.41238	19166.99	18722.547	19096.717	224.60275	19469.94	18644.535	1000.0	1000.0	67999	999.70984	490.3961	1491.193	-91.74939	999.7186	490.38315	1480.89	-77.33121	6.905847	4.028803	37.934814	-9.890997	-1014.2615	2515.516	984.4159617424011
18	19182.71	219.58716	19511.742	18920.01	19011.629	233.44826	19356.13	18477.861	1000.0	1000.0	71999	1092.5315	507.30353	1549.0723	-85.527	1092.5354	507.3023	1545.5428	-92.48574	6.8098717	3.930659	37.058228	-10.790494	-1107.284	2727.8276	1051.7183396816254
19	18929.102	204.4651	19276.697	18758.912	11578.486	2051.991	14909.583	7801.8345	1000.0	1000.0	75999	1168.3599	516.30884	1597.6969	-103.23532	1168.3655	516.2978	1604.5254	-106.096115	6.8330345	3.8846064	44.1817	-11.252321	-1182.9485	3298.856	1119.8812265396118
20	18781.254	382.47266	19161.104	18219.732	14223.287	2217.57	18758.725	11158.83	1000.0	1000.0	79999	1227.5095	519.6636	1638.8517	-117.931786	1227.5106	519.66406	1636.2238	-98.677864	6.8230968	3.8404796	40.772545	-11.4358425	-1241.6991	3074.8066	1189.0827851295471
21	18827.67	340.07135	19246.451	18359.627	13986.225	1018.33014	15370.557	12402.906	1000.0	1000.0	83999	1277.5238	519.7	1666.0414	-104.58488	1277.5254	519.7023	1661.7631	-101.93834	6.6906023	3.8863022	43.586548	-10.131417	-1291.4053	3518.4902	1259.7360723018646
22	18628.475	299.548	19140.191	18388.303	15604.625	5378.8423	19161.217	-125.87835	1000.0	902.6	87999	1318.4243	516.6542	1707.7904	-106.279945	1318.4218	516.66583	1706.1742	-101.15878	6.8263764	3.8159046	45.662098	-11.940608	-1332.3967	3904.114	1327.0618076324463
23	17016.852	1237.4081	18713.783	15463.274	19059.475	202.32741	19365.066	18789.986	1000.0	1000.0	91999	1362.6016	516.1163	1737.5071	-109.75561	1362.5979	516.1265	1737.1952	-117.97225	6.973171	3.8583393	49.661304	-11.72673	-1376.9774	3886.1575	1398.6412971019745
24	18584.041	485.03812	19182.512	18081.822	17560.988	861.44275	19089.209	16508.094	1000.0	1000.0	95999	1404.4249	514.09406	1767.1859	-125.57867	1404.4279	514.0888	1771.8251	-107.692566	6.996697	3.820324	44.601486	-10.963411	-1418.5006	4266.4194	1488.3264746665955
25	18584.695	205.35022	18879.652	18365.473	17428.312	1565.517	19140.043	14512.711	1000.0	1000.0	99999	1438.9988	512.93787	1788.919	-148.71977	1438.9979	512.9326	1784.9597	-114.80792	6.832687	3.7636788	42.57092	-9.4571495	-1452.2405	3978.278	1561.433732509613
