Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
11	801.79376	646.0248	2141.9873	248.27144	10514.696	0.0	10514.696	10514.696	350.16666	8144.0	43999	1563.8853	978.2782	2803.147	-219.43816	1563.9022	978.29706	2750.9546	-225.23987	8.98857	4.6687975	58.777843	-10.744041	-1626.5947	3325.5518	821.2410686016083
12	1756.3923	968.7756	3595.1743	843.6471	1121.2214	0.00012207031	1121.2213	1121.2213	1176.4	711.0	47999	1563.6433	934.16785	2712.5452	-227.18292	1563.6528	934.16064	2702.4993	-175.16649	9.804068	4.8700705	45.06436	-11.165829	-1622.829	2980.474	879.4647815227509
13	763.00433	882.72845	2710.387	133.5799	21285.988	0.001953125	21285.99	21285.99	326.5	10000.0	51999	1549.9639	878.6976	2545.532	-218.28044	1549.954	878.70074	2584.281	-260.27548	9.258564	4.8793774	48.181076	-10.459867	-1602.667	3829.8823	1101.932512998581
14	2635.3464	0.0	2635.3464	2635.3464	29523.121	0.001953125	29523.123	29523.123	2125.0	10000.0	55999	1542.434	814.87494	2484.9849	-254.61115	1542.4438	814.8677	2507.1467	-275.03784	9.02404	4.767548	54.91188	-10.496662	-1589.6992	3120.28	1322.5738003253937
15	12254.492	0.0	12254.492	12254.492	4175.585	0.00048828125	4175.5845	4175.5845	4000.0	2194.0	59999	1504.9459	744.2359	2293.2256	-182.60355	1504.9526	744.2015	2315.1853	-142.84265	8.770495	4.521728	68.39074	-9.970011	-1545.1105	3147.8975	1407.3476014137268
16	7057.0312	1800.6953	8857.727	5256.336	25270.137	0.0	25270.137	25270.137	3173.0	10000.0	63999	1420.2898	658.8185	2131.7378	-204.54376	1420.3019	658.7802	2127.641	-235.51115	8.371666	4.640664	56.871777	-10.835073	-1453.1127	2571.1626	1630.0220122337341
17	5620.175	0.0	5620.175	5620.175	27116.2	0.001953125	27116.201	27116.201	1654.0	10000.0	67999	1337.8005	589.46344	1936.329	-175.33925	1337.8114	589.4304	1944.4932	-209.64865	7.9299936	4.5718875	49.25171	-10.504297	-1367.268	2147.6875	1853.14768409729
18	11082.161	1381.3369	12463.498	9700.824	259.86493	3.0517578e-05	259.8649	259.8649	3958.5	320.0	71999	1250.1046	531.18	1782.4601	-177.33125	1250.1187	531.14984	1766.8322	-155.51674	7.413606	4.389829	59.561462	-10.016328	-1274.7365	1651.171	1906.3212311267853
19	2358.3772	2278.082	5575.6045	602.88556	31111.307	0.0	31111.307	31111.307	1250.6666	10000.0	75999	1144.3735	474.36627	1664.3833	-137.39499	1144.372	474.36633	1637.3278	-161.3054	6.996098	4.258973	54.606354	-11.708473	-1165.0947	1459.061	2132.5648140907288
20	1050.47	0.0	1050.47	1050.47	62714.863	0.00390625	62714.86	62714.86	331.0	10000.0	79999	1057.0581	426.7734	1553.2947	-149.91176	1057.0548	426.78522	1551.6481	-143.5111	6.8404264	4.2411537	47.67189	-10.598378	-1075.7947	1074.6274	2358.6173458099365
21	8217.431	0.0	8217.431	8217.431	27254.5	0.0	27254.5	27254.5	4000.0	10000.0	83999	984.84265	392.32318	1426.5026	-154.26788	984.84216	392.32208	1436.7875	-139.8258	6.6221495	4.082193	55.07285	-10.938955	-1001.59094	941.1813	2583.6568706035614
22	12568.057	2393.9927	14962.049	10174.063	1308.3153	0.0	1308.3153	1308.3153	3611.5	395.0	87999	910.95465	356.3643	1334.2498	-167.9415	910.9591	356.34897	1326.5238	-340.8164	6.371377	3.9208305	44.67131	-10.955203	-925.006	819.59924	2644.822346687317
23	2104.6575	0.0	2104.6575	2104.6575	25527.426	0.001953125	25527.428	25527.428	777.0	10000.0	91999	835.04974	321.82324	1193.4302	-170.53764	835.05615	321.80188	1200.2058	-235.76785	6.1849537	3.8278854	39.427612	-9.152907	-847.803	652.9525	2872.673841238022
24	7719.5664	2713.4375	10433.004	5006.129	33505.12	0.0	33505.12	33505.12	2743.5	10000.0	95999	779.11926	293.10562	1099.9185	-164.88318	779.1239	293.0968	1099.0337	-226.4875	6.0876675	3.7874577	50.525852	-11.64805	-791.2971	625.14343	3102.1352519989014
25	9284.319	0.0	9284.319	9284.319	36950.18	0.0	36950.18	36950.18	2513.0	10000.0	99999	740.88226	276.44986	1060.6871	-131.75476	740.8827	276.44678	1058.9072	-116.10123	6.098231	3.803471	44.39566	-10.503024	-752.58606	509.64795	3325.9326236248016
26	22369.377	0.0	22369.377	22369.377	26458.488	0.001953125	26458.486	26458.486	4000.0	5877.0	103999	718.09467	265.88223	1028.2343	-131.32347	718.09344	265.88284	1028.6509	-198.48901	6.2636595	3.7877088	43.275738	-13.35931	-729.45325	475.39124	3480.2501611709595
27	21982.055	0.0	21982.055	21982.055	38161.49	0.00390625	38161.484	38161.484	4000.0	3268.0	107999	700.92145	259.3433	1006.58185	-112.23696	700.9222	259.34418	1008.6575	-143.64383	6.115381	3.7276008	53.925014	-9.862514	-711.8501	463.41812	3592.5031197071075
28	26748.484	0.0	26748.484	26748.484	116466.94	0.0	116466.94	116466.94	4000.0	10000.0	111999	695.1409	255.62912	992.4212	-150.76843	695.14087	255.63425	993.7892	-157.66951	6.0618396	3.755692	51.822083	-12.835123	-706.0723	418.6214	3821.2483191490173
29	48398.02	0.0	48398.02	48398.02	170404.28	0.0	170404.28	170404.28	4000.0	10000.0	115999	700.1763	253.99734	1012.38214	-158.20134	700.1776	253.99603	1013.41235	-198.4415	6.190637	3.6555915	48.197235	-10.392996	-711.0903	447.84338	4048.4112737178802
30	54303.32	0.0	54303.32	54303.32	83633.25	0.0	83633.25	83633.25	4000.0	10000.0	119999	717.16345	261.35367	1074.7053	-124.459946	717.1608	261.36432	1078.9287	-111.38971	6.4839306	3.696021	62.070618	-10.341583	-728.6893	430.86987	4285.664973258972
31	51474.58	0.0	51474.58	51474.58	171089.78	0.015625	171089.8	171089.8	4000.0	10000.0	123999	742.97986	269.99326	1114.1284	-119.68543	742.97815	269.99658	1110.7456	-108.188576	6.6231117	3.722894	38.53756	-10.078979	-754.88367	529.96765	4512.43224978447
32	45188.547	0.0	45188.547	45188.547	102301.69	0.0	102301.69	102301.69	4000.0	10000.0	127999	772.55023	278.4013	1171.8375	-123.72229	772.5488	278.39987	1173.3481	-152.10387	6.7100806	3.7450597	44.13633	-10.173183	-784.8861	503.26065	4742.424792289734
33	65814.52	0.0	65814.52	65814.52	199523.95	0.015625	199523.94	199523.94	4000.0	10000.0	131999	808.8886	292.6263	1233.831	-173.69386	808.88904	292.62234	1232.8971	-115.225395	6.7956285	3.758572	53.26577	-11.934852	-821.6096	564.84973	4967.036967277527
34	62574.055	0.0	62574.055	62574.055	198456.84	0.015625	198456.83	198456.83	4000.0	10000.0	135999	851.55554	307.05536	1307.7162	-117.24953	851.5566	307.04956	1306.8134	-107.77964	6.882306	3.7152708	41.109783	-10.9015465	-864.97974	542.0854	5188.585133075714
35	74772.266	0.0	74772.266	74772.266	198508.9	0.015625	198508.92	198508.92	4000.0	10000.0	139999	907.61096	325.1524	1381.7804	-114.8817	907.61255	325.14328	1381.6494	-122.821754	7.1353865	3.8099244	46.907486	-10.7258835	-922.53723	730.828	5415.584023714066
36	76916.266	0.0	76916.266	76916.266	197726.0	0.0	197726.0	197726.0	4000.0	10000.0	143999	979.46936	347.65048	1462.0852	-123.596596	979.467	347.65552	1460.474	-151.0287	7.172121	3.8418524	57.319115	-9.334068	-995.21686	819.7675	5676.561162233353
37	78643.93	0.0	78643.93	78643.93	197906.27	0.0	197906.27	197906.27	4000.0	10000.0	147999	1065.6545	376.56018	1530.2673	-151.82669	1065.6477	376.5817	1525.17	-149.45334	7.2108893	3.9870622	41.843533	-11.848074	-1083.2032	908.3575	5917.018355846405
38	77858.875	0.0	77858.875	77858.875	44877.99	0.00390625	44877.984	44877.984	4000.0	10000.0	151999	1160.82	396.4611	1585.9418	-127.22779	1160.8114	396.49887	1587.4777	-164.47726	7.2835774	4.104032	43.8117	-9.437291	-1179.0183	1102.0752	6169.360137224197
39	69466.03	0.0	69466.03	69466.03	44279.137	0.00390625	44279.14	44279.14	4000.0	10000.0	155999	1237.8826	405.6882	1620.1606	-147.05063	1237.8782	405.69995	1620.7935	-201.56052	7.4039664	4.239383	54.751587	-10.321753	-1255.1385	1168.0985	6424.945209264755
40	54955.793	0.0	54955.793	54955.793	73360.055	0.0	73360.055	73360.055	4000.0	10000.0	159999	1283.5474	400.6171	1631.9744	-139.11533	1283.5386	400.6385	1632.2579	-169.87468	7.5154967	4.192143	50.511383	-8.679125	-1299.431	996.45886	6676.418994903564
