Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
26	19014.426	992.652	19824.848	17388.117	19824.816	0.001953125	19824.818	19824.818	1000.0	1000.0	103999	1270.3578	621.7735	1738.6146	-99.68627	1270.359	621.7677	1739.8811	-90.97649	-1296.7207	3449.7415	1358.8760747909546
27	19729.395	115.336395	19813.797	19530.553	19657.754	0.001953125	19657.756	19657.756	1000.0	1000.0	107999	1306.631	612.1336	1747.7424	-89.66081	1306.6321	612.1298	1745.8049	-84.21789	-1332.2142	3230.0237	1416.081757068634
28	19530.75	418.86826	19817.54	18811.203	19898.1	0.001953125	19898.102	19898.102	1000.0	1000.0	111999	1341.6227	601.1856	1766.8617	-174.68747	1341.6223	601.1922	1771.7427	-102.614555	-1365.8423	3883.708	1472.8267476558685
29	19603.828	240.92136	19854.975	19261.043	19791.342	0.0	19791.342	19791.342	1000.0	1000.0	115999	1373.7576	589.35315	1771.1732	-114.90225	1373.7576	589.35693	1772.305	-114.1964	-1397.4447	4034.3892	1530.1509964466095
30	19818.992	22.464289	19854.715	19792.549	19779.848	0.0	19779.848	19779.848	1000.0	1000.0	119999	1394.358	584.66876	1780.2529	-146.36159	1394.3589	584.6712	1775.8563	-104.24125	-1419.2314	3845.795	1588.2248086929321
31	19692.342	79.13273	19782.043	19586.28	19802.69	0.0	19802.69	19802.69	1000.0	1000.0	123999	1409.8074	583.151	1791.6917	-121.49159	1409.8085	583.15045	1784.0098	-127.02846	-1432.8019	4094.379	1645.216314315796
32	18404.71	1528.8243	19358.46	15759.674	16057.982	0.0	16057.982	16057.982	1000.0	1000.0	127999	1423.4419	579.17926	1792.3042	-160.34387	1423.4418	579.179	1791.7491	-166.56123	-1446.616	4033.0354	1703.0453095436096
33	14931.027	2525.0388	17344.71	10740.337	19884.693	0.001953125	19884.695	19884.695	1000.0	1000.0	131999	1432.1572	576.9736	1787.8344	-159.83069	1432.1598	576.9693	1785.2921	-154.49857	-1455.14	3681.4185	1760.9981000423431
34	17405.479	2186.3708	19213.36	13824.006	19704.48	0.0	19704.48	19704.48	1000.0	1000.0	135999	1440.2538	572.9145	1795.8801	-174.03442	1440.2543	572.9128	1794.6304	-147.61285	-1460.703	3885.2395	1819.2076435089111
35	18743.484	1048.218	19783.262	17133.553	19708.516	0.0	19708.516	19708.516	1000.0	1000.0	139999	1450.2137	570.5751	1804.0879	-162.55293	1450.2158	570.5638	1807.8077	-151.67085	-1469.9172	4658.006	1877.1170575618744
36	19720.736	63.31187	19786.082	19635.482	19752.94	0.0	19752.94	19752.94	1000.0	1000.0	143999	1461.3042	571.36707	1811.6052	-151.97151	1461.3053	571.36273	1811.3342	-150.69388	-1480.929	4565.816	1935.0518944263458
37	18886.863	863.31506	19765.98	17782.299	19724.832	0.001953125	19724.834	19724.834	1000.0	1000.0	147999	1475.1306	569.73267	1810.777	-127.6687	1475.1301	569.7344	1815.573	-122.89441	-1495.7844	4381.5825	1992.8625535964966
38	19769.96	21.836014	19803.037	19743.086	19701.48	0.001953125	19701.479	19701.479	1000.0	1000.0	151999	1493.5342	566.2536	1825.3077	-118.83552	1493.5347	566.2549	1824.2509	-129.90387	-1513.961	4575.279	2050.507375240326
39	19759.15	16.671139	19777.863	19738.521	19778.326	0.0	19778.326	19778.326	1000.0	1000.0	155999	1505.6389	570.07697	1836.6387	-127.19073	1505.6375	570.07697	1834.8822	-138.42705	-1525.4382	4801.8174	2108.2238302230835
40	19732.512	59.30271	19773.043	19630.1	19658.2	0.0	19658.2	19658.2	1000.0	1000.0	159999	1517.9156	569.32916	1846.1334	-144.25862	1517.918	569.3247	1853.2155	-125.18821	-1536.9097	5142.4893	2166.5648760795593
41	19617.844	240.4366	19770.45	19201.672	19647.215	0.001953125	19647.213	19647.213	1000.0	1000.0	163999	1534.4779	562.4172	1852.802	-173.806	1534.4801	562.4199	1852.8293	-166.73146	-1553.792	4708.0596	2225.4135925769806
42	19611.475	74.48297	19739.307	19555.035	19701.246	0.0	19701.246	19701.246	1000.0	1000.0	167999	1544.9856	563.40607	1873.9318	-134.59106	1544.9865	563.4092	1869.4464	-136.80075	-1563.818	4700.214	2282.774521112442
43	19680.975	149.77444	19799.828	19426.334	19779.16	0.0	19779.16	19779.16	1000.0	1000.0	171999	1559.1116	563.95276	1877.8788	-161.65913	1559.1113	563.9564	1873.1235	-141.51657	-1577.1226	4859.301	2341.4795072078705
44	19409.484	302.41428	19775.662	18990.926	19723.344	0.0	19723.344	19723.344	1000.0	1000.0	175999	1571.6497	564.83374	1880.6603	-151.86168	1571.6488	564.83685	1879.9078	-155.31836	-1591.3071	5327.5024	2400.45028758049
45	19074.152	443.27188	19732.691	18533.34	19675.8	0.001953125	19675.803	19675.803	1000.0	1000.0	179999	1581.852	563.07745	1881.5693	-314.07782	1581.8549	563.0743	1883.3564	-324.073	-1599.4286	4802.538	2458.6117782592773
46	18763.848	1219.8379	19750.611	16681.105	19764.469	0.0	19764.469	19764.469	1000.0	1000.0	183999	1587.3416	557.51953	1885.3854	-448.3296	1587.3456	557.51544	1884.8936	-449.56226	-1604.5211	5620.6855	2517.099605321884
47	18044.05	2006.8998	19792.812	14732.41	19800.67	0.0	19800.67	19800.67	1000.0	1000.0	187999	1592.6793	550.6108	1883.0178	-502.56818	1592.677	550.6219	1885.796	-502.54788	-1607.9319	5457.735	2575.0465383529663
48	18204.094	1184.5338	19768.992	16569.084	19600.27	0.001953125	19600.271	19600.271	1000.0	1000.0	191999	1598.748	539.285	1884.2067	-490.12866	1598.7478	539.29065	1883.8837	-507.85455	-1616.7728	5561.045	2632.8759167194366
49	19335.428	474.23517	19800.133	18634.47	16196.544	0.0009765625	16196.543	16196.543	1000.0	1000.0	195999	1600.0194	532.078	1880.2107	-403.0844	1600.0201	532.0815	1884.4957	-420.87134	-1616.703	5431.304	2691.081921339035
50	19758.137	26.23266	19794.625	19720.988	19723.436	0.0	19723.436	19723.436	1000.0	1000.0	199999	1602.9232	525.93146	1871.7843	-201.9834	1602.9232	525.9385	1874.316	-202.63716	-1619.8688	5336.292	2749.224644422531
51	19720.328	130.89868	19832.87	19504.246	19760.912	0.001953125	19760.914	19760.914	1000.0	1000.0	203999	1605.5887	521.056	1873.5042	-183.73189	1605.5865	521.07446	1874.1742	-212.48894	-1619.8947	5129.867	2807.6723580360413
52	19801.848	19.80378	19832.145	19777.22	19671.8	0.001953125	19671.803	19671.803	1000.0	1000.0	207999	1610.2416	513.4534	1872.0839	-243.47842	1610.2367	513.47797	1875.2917	-244.35864	-1624.727	5416.01	2866.362650871277
53	19796.664	30.606224	19835.916	19758.145	19791.879	0.0	19791.879	19791.879	1000.0	1000.0	211999	1613.433	511.0951	1864.198	-219.57275	1613.432	511.10477	1864.5503	-224.77248	-1627.305	5523.403	2924.761258840561
54	19739.8	147.5272	19848.24	19485.578	19768.84	0.0	19768.84	19768.84	1000.0	1000.0	215999	1618.1997	508.00436	1862.4161	-209.1714	1618.1962	508.0196	1862.7162	-211.21165	-1633.9862	5345.277	2983.1526806354523
55	19449.129	516.129	19778.605	18555.828	19811.816	0.001953125	19811.818	19811.818	1000.0	1000.0	219999	1620.2043	503.64886	1861.8445	-248.03618	1620.2092	503.6386	1860.4939	-327.30008	-1635.1742	5077.291	3041.545252561569
56	19774.887	50.780994	19827.438	19708.19	19743.86	0.0	19743.86	19743.86	1000.0	1000.0	223999	1621.72	495.50302	1857.8324	-186.37254	1621.7195	495.50244	1857.4536	-213.44092	-1637.0111	5113.8857	3100.431840658188
57	19811.086	32.78571	19851.242	19766.426	19888.936	0.0	19888.936	19888.936	1000.0	1000.0	227999	1624.8416	488.87207	1852.7772	-233.2406	1624.8369	488.89322	1853.4171	-244.81332	-1639.5251	4837.346	3158.8507256507874
58	19764.371	50.65279	19816.734	19680.55	19788.713	0.001953125	19788.71	19788.71	1000.0	1000.0	231999	1625.3212	482.3468	1850.9847	-203.46074	1625.3193	482.3639	1858.1708	-230.40938	-1641.5375	5686.394	3217.985199689865
59	19585.666	300.0125	19780.746	19067.291	19653.193	0.001953125	19653.195	19653.195	1000.0	1000.0	235999	1627.1096	471.3225	1854.0789	-118.609665	1627.1066	471.34274	1850.7747	-114.83851	-1641.3936	5639.26	3276.510499238968
60	19055.754	827.99695	19626.367	17625.395	5731.442	0.0	5731.442	5731.442	1000.0	1000.0	239999	1630.572	456.48022	1834.2522	-212.22006	1630.5686	456.50772	1840.9111	-181.98837	-1645.6154	5958.1885	3335.7271242141724
61	19122.723	1019.924	19741.424	17356.762	10701.201	0.0009765625	10701.2	10701.2	1000.0	1000.0	243999	1632.6581	447.69498	1835.544	-241.95212	1632.6571	447.70828	1841.3436	-235.46558	-1648.021	5085.131	3394.6400423049927
62	18094.898	1247.5905	19688.033	16569.764	19694.682	0.001953125	19694.68	19694.68	1000.0	1000.0	247999	1636.2485	438.26297	1829.861	-259.6906	1636.2468	438.2777	1842.3193	-249.53835	-1651.3505	5675.813	3452.824202299118
63	18659.633	534.6922	19445.438	18145.408	19688.832	0.0	19688.832	19688.832	1000.0	1000.0	251999	1638.5251	433.85556	1825.5037	-270.66302	1638.5232	433.86667	1834.6735	-234.0127	-1653.3285	5095.7754	3511.5029530525208
64	19210.488	634.1182	19784.955	18238.365	19706.707	0.0	19706.707	19706.707	1000.0	1000.0	255999	1638.5084	432.4472	1831.122	-214.3458	1638.5127	432.44345	1831.4773	-221.78268	-1653.2412	5143.5776	3569.8835804462433
65	19232.559	93.58527	19370.943	19124.096	19752.389	0.0	19752.389	19752.389	1000.0	1000.0	259999	1631.331	429.17474	1830.342	-187.8192	1631.333	429.18478	1830.2192	-179.17838	-1646.0702	5486.876	3628.72988820076
66	19087.973	797.87445	19714.861	17736.15	19742.982	0.0	19742.982	19742.982	1000.0	1000.0	263999	1622.096	424.75336	1811.3043	-185.86655	1622.0955	424.76877	1814.0668	-213.0923	-1636.3953	5321.899	3687.007241010666
67	19190.785	321.20154	19656.756	18749.059	19689.328	0.0	19689.328	19689.328	1000.0	1000.0	267999	1611.7466	424.53937	1804.9829	-226.82703	1611.7489	424.56033	1806.1298	-234.46545	-1624.4758	5251.7656	3745.6071076393127
68	19351.938	249.59262	19634.545	18950.611	19699.22	0.0	19699.22	19699.22	1000.0	1000.0	271999	1608.2959	430.3559	1808.838	-223.78923	1608.2941	430.35687	1814.1378	-232.5258	-1621.8373	5054.093	3804.39217543602
69	18126.863	604.43933	19029.766	17484.871	19530.629	0.001953125	19530.63	19530.63	1000.0	1000.0	275999	1615.6401	429.23578	1826.1813	-208.19966	1615.6416	429.2305	1823.2822	-215.92056	-1627.9635	5007.145	3863.051573038101
70	19097.275	396.64148	19500.95	18441.164	19714.176	0.0	19714.176	19714.176	1000.0	1000.0	279999	1616.684	426.67404	1814.835	-156.96173	1616.6864	426.68576	1810.6078	-168.90703	-1631.2296	5733.582	3921.0384299755096
