Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
18	7432.412	1893.9808	9992.85	4679.0513	16266.373	0.0009765625	16266.374	16266.374	1000.0	1000.0	71999	823.08954	393.4498	1385.1664	-577.47424	823.0935	393.41284	1391.9983	-511.78607	7.3502855	4.220429	51.45855	-12.545242	-841.5603	1341.667	1099.4126236438751
19	6980.669	3456.7422	12484.7705	3534.6755	19876.482	0.0	19876.482	19876.482	1000.0	1000.0	75999	802.4685	373.4575	1320.3524	-447.24957	802.4791	373.4378	1327.0563	-434.40298	6.9752765	4.015384	53.234997	-10.372364	-819.5786	1355.1675	1174.6373286247253
20	7122.6865	3442.3193	12509.947	3375.9429	19761.08	0.0	19761.08	19761.08	1000.0	1000.0	79999	773.0423	354.93524	1293.7363	-360.22858	773.05414	354.93396	1304.747	-346.2605	6.715539	3.9518101	41.840187	-10.823968	-788.32965	1137.297	1248.5342063903809
21	9952.354	3465.287	13753.979	5788.683	19635.994	0.001953125	19635.992	19635.992	1000.0	1000.0	83999	742.1249	346.47757	1285.2058	-269.98615	742.1311	346.43484	1282.7028	-240.90479	6.57008	3.8274424	50.80513	-13.658964	-756.175	1061.8462	1325.4645612239838
22	9125.117	1454.1681	10265.377	6652.9663	19782.908	0.0	19782.908	19782.908	1000.0	1000.0	87999	714.9021	346.88513	1304.322	-293.22348	714.90106	346.8551	1302.3568	-286.69513	6.5010324	3.7246134	49.8576	-10.210761	-728.2105	1029.994	1403.3820180892944
23	10434.214	1045.0917	11676.284	8816.707	19861.5	0.0	19861.5	19861.5	1000.0	1000.0	91999	703.8479	355.76328	1332.7875	-151.51122	703.85846	355.70633	1333.3057	-333.3771	6.9308257	3.631518	57.560486	-9.275875	-717.9846	906.7035	1482.112226009369
24	16151.875	1517.3036	18226.58	13943.861	19919.17	0.0	19919.17	19919.17	1000.0	1000.0	95999	725.9968	368.69028	1385.395	-268.81256	726.011	368.64682	1387.6138	-226.86877	7.3235435	3.6024733	37.806026	-10.346645	-741.6808	1106.2557	1562.2558522224426
25	15342.229	2712.238	19474.805	11877.469	19786.225	0.001953125	19786.227	19786.227	1000.0	1000.0	99999	771.0893	381.2673	1432.1667	-212.08873	771.0938	381.2486	1435.2297	-267.2403	7.375513	3.4757962	40.025555	-10.193521	-786.4645	1225.8917	1643.0492668151855
26	16100.732	2359.3738	18795.193	12999.962	19835.918	0.001953125	19835.916	19835.916	1000.0	1000.0	103999	816.3848	390.69168	1478.0806	-374.9766	816.3913	390.6741	1478.4236	-364.32736	7.5084076	3.4931178	58.303738	-11.732441	-832.5675	1483.5968	1726.076312303543
27	19799.57	48.792606	19860.15	19723.824	19838.588	0.001953125	19838.586	19838.586	1000.0	1000.0	107999	869.23584	406.40744	1535.4688	-321.79358	869.2413	406.39893	1531.7874	-306.76834	7.663809	3.5733511	51.1094	-10.568825	-885.6394	1570.9183	1809.6649105548859
28	18023.281	854.59674	19159.27	16805.861	19928.938	0.0	19928.938	19928.938	1000.0	1000.0	111999	926.2021	425.83643	1594.7736	-285.88077	926.20624	425.83344	1596.2152	-232.38982	7.823676	3.535434	52.756027	-11.349987	-942.8326	1576.5571	1890.6316556930542
29	19209.084	991.511	19837.207	17494.404	19841.338	0.001953125	19841.336	19841.336	1000.0	1000.0	115999	987.3532	437.92172	1626.0419	-209.7206	987.3556	437.9286	1627.9567	-213.23428	7.9319677	3.5788589	70.52059	-10.345188	-1003.9953	2038.0148	1971.1833148002625
30	18841.87	947.58734	19810.97	17333.455	6455.805	0.0	6455.805	6455.805	1000.0	1000.0	119999	1041.4229	446.2345	1661.2551	-256.78653	1041.4279	446.23346	1657.2458	-327.05142	8.070894	3.6263146	58.36156	-10.523485	-1058.3615	2112.22	2055.6947062015533
31	14453.815	1408.6865	16101.036	12331.191	19852.598	0.001953125	19852.6	19852.6	1000.0	1000.0	123999	1099.8735	447.34262	1679.1897	-289.3665	1099.8683	447.37466	1677.6206	-239.68753	8.163922	3.6009376	58.2432	-12.050268	-1116.9095	2479.208	2139.201765060425
32	17774.371	1204.9341	18700.38	15753.381	19908.547	0.0	19908.547	19908.547	1000.0	1000.0	127999	1152.6438	441.74057	1694.8833	-384.68494	1152.6357	441.77853	1699.9097	-483.34283	8.325869	3.4823213	58.548973	-12.880227	-1169.164	2695.9639	2223.799576997757
33	19873.154	5.9606676	19878.46	19863.281	19911.682	0.001953125	19911.68	19911.68	1000.0	1000.0	131999	1194.0253	441.8474	1723.6863	-539.9247	1194.0186	441.87173	1727.458	-589.60895	8.333563	3.4787319	54.206505	-10.009476	-1209.9755	2901.3496	2303.658256292343
34	19122.875	513.9641	19838.93	18424.078	19888.145	0.0	19888.145	19888.145	1000.0	1000.0	135999	1222.0696	446.40475	1749.6412	-331.57983	1222.076	446.3958	1752.5802	-339.98193	8.2433405	3.4752414	51.38266	-11.880389	-1237.2955	3295.5242	2387.6794724464417
35	18811.477	1026.6466	19856.762	17677.807	19909.066	0.0	19909.066	19909.066	1000.0	1000.0	139999	1241.5305	449.56064	1776.2676	-320.1555	1241.5303	449.5667	1776.7804	-442.42535	8.176134	3.3824296	47.068752	-8.663178	-1255.869	2955.035	2470.026207447052
36	18158.617	1670.3427	19871.621	15596.313	19956.34	0.0	19956.34	19956.34	1000.0	1000.0	143999	1254.8291	449.88297	1786.7798	-408.1339	1254.8362	449.86987	1787.2988	-489.575	8.212096	3.403769	50.81842	-9.510241	-1269.0138	3342.145	2554.2658467292786
37	19737.52	216.71992	19892.154	19364.188	19852.426	0.001953125	19852.428	19852.428	1000.0	1000.0	147999	1273.3907	455.15652	1815.2028	-267.88324	1273.3999	455.1351	1811.3215	-221.26778	8.014043	3.3831434	60.90617	-11.121329	-1287.5779	2930.5562	2639.552668571472
38	19757.02	99.3178	19862.018	19605.703	19709.77	0.0	19709.77	19709.77	1000.0	1000.0	151999	1292.8131	458.3144	1824.8826	-601.73553	1292.8202	458.2971	1824.636	-424.22675	7.9491076	3.3770752	54.44659	-8.734582	-1306.8073	3164.808	2722.3261671066284
39	17914.111	744.5174	19081.844	17026.105	19934.326	0.0	19934.326	19934.326	1000.0	1000.0	155999	1301.3756	462.4148	1826.2783	-518.4602	1301.3817	462.4099	1823.4355	-396.56412	7.940381	3.4005384	56.375717	-8.7223	-1314.6726	3438.726	2806.5979297161102
40	19162.168	554.3015	19743.088	18442.004	19881.215	0.0	19881.215	19881.215	1000.0	1000.0	159999	1311.8142	463.20987	1828.5812	-244.59497	1311.8193	463.19547	1826.8408	-375.16983	7.8846865	3.3523753	59.88358	-9.236834	-1325.5167	3963.068	2888.3061077594757
41	19258.14	956.76245	19831.9	17601.139	19841.78	0.0	19841.78	19841.78	1000.0	1000.0	163999	1323.6522	464.48138	1824.7847	-139.00375	1323.659	464.45004	1829.3529	-277.38226	7.91414	3.331072	44.83957	-9.5287895	-1336.1556	3702.8364	2970.5963895320892
42	19752.977	25.706627	19786.041	19724.06	18068.557	0.001953125	18068.555	18068.555	1000.0	1000.0	167999	1335.2062	464.58127	1822.0406	-416.6617	1335.2101	464.56677	1819.8914	-598.16974	8.003085	3.3450873	67.495285	-9.387716	-1347.6655	3958.0576	3054.1519269943237
43	19539.049	286.9547	19749.195	19050.076	4964.8096	0.0	4964.8096	4964.8096	1000.0	1000.0	171999	1341.4454	464.75375	1820.6508	-631.72327	1341.4506	464.7449	1818.3676	-666.01434	7.9657483	3.2431455	71.89181	-10.210964	-1353.5283	3875.983	3139.459444999695
44	18270.375	421.39188	18763.793	17709.09	17909.443	0.001953125	17909.445	17909.445	1000.0	1000.0	175999	1351.5117	462.51184	1812.2957	-294.3662	1351.5159	462.50592	1814.6444	-334.16736	7.6753125	3.2439783	63.21893	-10.239424	-1363.8451	3809.892	3223.324296236038
45	18576.29	910.77014	19712.97	17487.742	19709.498	0.0	19709.498	19709.498	1000.0	1000.0	179999	1368.6694	455.96857	1817.731	-390.64807	1368.6736	455.97342	1804.3422	-370.497	7.5720687	3.2113457	58.865677	-10.623432	-1380.4075	3912.274	3305.397001504898
46	16527.0	1439.2416	19016.746	15604.227	19747.879	0.0	19747.879	19747.879	1000.0	1000.0	183999	1377.1942	453.81866	1797.5195	-440.9886	1377.1991	453.81223	1802.6576	-531.2765	7.6272783	3.2043536	60.36385	-8.62884	-1388.1152	3914.976	3387.2469267845154
47	19416.807	284.856	19769.338	18984.773	19803.191	0.0	19803.191	19803.191	1000.0	1000.0	187999	1370.6097	453.29953	1793.5813	-510.6863	1370.6183	453.2772	1794.9585	-439.95032	7.588029	3.142915	58.499336	-7.9732523	-1381.204	3768.8694	3472.7495884895325
48	19028.87	856.9166	19771.93	17678.342	19856.387	0.001953125	19856.385	19856.385	1000.0	1000.0	191999	1381.6189	442.95148	1789.1947	-313.5454	1381.6261	442.93057	1790.0217	-483.83115	7.736187	3.092951	66.3099	-8.726349	-1392.2251	3568.5535	3557.858320713043
49	19710.89	170.72427	19844.217	19419.266	19684.082	0.0	19684.082	19684.082	1000.0	1000.0	195999	1389.2491	440.23438	1784.7693	-243.9796	1389.2476	440.2374	1785.6426	-370.81592	7.8933964	3.1824887	74.69346	-10.218168	-1399.0916	3882.609	3644.5913450717926
