Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
26	11724.985	6069.9375	18078.398	4686.9126	18693.873	210.12862	19102.186	18386.395	668.3333	1000.0	103999	805.56903	485.10495	1375.366	-244.61494	805.56665	485.13544	1369.7529	-183.20476	-841.83	2774.1055	1543.890008687973
27	14689.591	6028.461	18302.973	4248.9473	14195.956	6809.241	18173.752	220.81982	812.75	809.5	107999	825.7745	485.4705	1411.1077	-285.5146	825.7667	485.5162	1403.3431	-286.26526	-861.4335	2721.7627	1616.3462188243866
28	15249.068	5480.814	18803.84	4356.0586	6818.374	5187.5107	16767.42	2288.9075	847.6	383.4	111999	848.3739	488.36493	1373.0973	-252.98691	848.3652	488.39355	1363.0638	-295.44638	-882.6442	2436.5488	1675.2713193893433
29	9912.461	6118.8774	18251.979	2501.487	17997.098	322.6656	18450.566	17407.445	561.0	1000.0	115999	869.9446	489.86554	1372.9669	-359.9249	869.941	489.88412	1347.4448	-330.13776	-902.659	2857.79	1761.0196559429169
30	16514.318	1022.2346	17389.08	14771.485	17998.201	2585.2815	19246.662	10307.577	958.75	1000.0	119999	889.15607	489.7344	1352.3533	-273.286	889.15027	489.7639	1364.7678	-287.07367	-922.88135	2731.6553	1858.6678800582886
31	16581.88	3600.0613	19247.344	9485.391	16574.088	5423.685	18733.146	316.37943	906.2	904.1	123999	915.0525	493.43127	1381.6941	-260.0762	915.04297	493.46902	1385.3086	-246.59918	-946.64264	2920.0483	1952.8853161334991
32	12875.156	5140.2896	18695.273	7021.804	17986.172	336.33286	18584.916	17390.371	695.3333	1000.0	127999	940.758	499.80957	1416.8019	-315.13525	940.7485	499.84506	1438.3075	-245.85884	-971.6671	2977.809	2049.9159483909607
33	11586.776	6853.3745	18140.139	1801.0322	15193.81	437.3298	16322.118	14766.528	678.8	1000.0	131999	966.4722	504.35938	1427.5974	-317.92432	966.4698	504.375	1437.7908	-254.63309	-996.5877	3105.8525	2147.186523914337
34	14232.51	516.71545	14792.071	13569.602	15426.104	2302.912	22121.139	13791.125	975.75	1000.0	135999	988.7768	506.61508	1452.1422	-256.08316	988.7698	506.65265	1458.6145	-290.12698	-1018.97876	3297.8445	2243.550454854965
35	16579.188	1323.9282	18618.318	14875.657	18669.16	2504.1497	25949.084	17297.414	985.2	1000.0	139999	1010.15686	507.6918	1472.5856	-262.93756	1010.14594	507.72122	1473.232	-311.21356	-1039.0477	3290.4148	2323.201988697052
36	9871.741	6689.708	18683.81	999.3956	16212.401	5199.466	18331.203	622.53284	525.8333	903.1	143999	1035.0142	510.08682	1485.1448	-429.35446	1035.0182	510.08252	1494.5786	-440.80344	-1063.2314	3549.4744	2398.700677394867
37	15146.222	6207.465	19351.23	2862.997	19083.768	97.851	19272.172	18919.082	816.6	1000.0	147999	1059.259	514.35724	1522.0009	-354.60974	1059.2578	514.36285	1509.7281	-463.73877	-1087.8011	3586.7869	2475.5523767471313
38	10736.761	6558.3276	18978.516	895.12585	8241.115	5554.639	16788.172	2829.5361	564.8571	465.8	151999	1082.5416	519.6448	1525.6084	-320.88675	1082.5396	519.6608	1541.5624	-740.0719	-1112.1975	3812.854	2544.4218463897705
39	17325.295	1514.4922	18710.674	14765.648	16874.152	5519.9805	19206.8	339.95987	970.5	902.6	155999	1105.1935	520.439	1538.5248	-401.37762	1105.1929	520.4427	1534.1136	-568.34515	-1134.3435	4077.8296	2623.0591807365417
40	18726.65	378.4536	19160.969	18298.05	19252.63	317.72278	20117.012	18847.578	1000.0	1000.0	159999	1126.7993	522.0179	1539.2908	-376.07745	1126.7944	522.01587	1546.1287	-450.9473	-1155.9971	4005.42	2705.9531302452087
41	13394.577	6586.17	18871.736	2649.509	18130.498	110.30957	18273.422	17922.77	714.6667	1000.0	163999	1144.2352	520.8485	1563.1508	-367.3843	1144.241	520.8166	1592.9147	-475.7874	-1171.5806	4259.4365	2778.340580701828
42	16956.322	2354.1653	18534.482	12885.546	18326.621	188.91443	18658.066	18019.383	928.0	1000.0	167999	1158.2441	518.6605	1562.2461	-434.4772	1158.251	518.6591	1575.5381	-578.4127	-1185.7955	3927.979	2850.987813234329
43	14528.475	6878.2207	18377.684	783.5265	18399.32	380.73468	18886.518	17538.705	808.2	1000.0	171999	1170.0925	519.7349	1583.8118	-606.19525	1170.0916	519.7665	1582.2284	-842.1804	-1197.1857	4323.1133	2958.0231070518494
44	14153.306	6787.2275	19315.398	3757.2659	18689.846	170.06721	18887.215	18364.078	740.0	1000.0	175999	1190.1992	518.8208	1609.8999	-531.76794	1190.1935	518.8525	1597.8259	-662.2666	-1218.315	4278.488	3057.97550201416
45	14501.398	5991.3706	19363.248	5187.049	12813.893	5566.666	20172.986	4724.171	761.4	639.7	179999	1203.6904	519.29095	1600.0082	-383.77853	1203.693	519.29596	1639.7606	-522.85016	-1230.51	4332.176	3146.6324717998505
46	20422.691	2114.0122	23667.37	17987.762	17217.201	5676.296	19659.541	376.76013	1058.5	903.0	183999	1218.8513	519.54926	1618.584	-391.3239	1218.8556	519.55145	1632.0411	-495.21094	-1246.6737	4596.431	3244.0322012901306
47	11696.044	7016.4404	21218.479	2549.6057	19329.7	1810.447	24696.795	18309.254	598.2857	1000.0	187999	1233.6637	523.3263	1638.006	-608.39294	1233.6705	523.32074	1649.3287	-551.41766	-1260.7639	4614.458	3349.1095411777496
48	12892.588	7651.993	19475.541	1980.7135	19731.295	255.01732	20237.992	19209.715	685.4	1000.0	191999	1249.3313	522.1859	1654.1393	-464.25867	1249.33	522.19183	1665.3755	-599.8559	-1277.6846	4540.7583	3438.5314898490906
49	15285.775	6590.4165	19350.297	2256.689	18267.592	1162.1707	21650.725	17421.373	797.2	1000.0	195999	1262.2428	522.3801	1663.9852	-438.00555	1262.2527	522.34985	1694.5054	-549.175	-1290.0508	4576.232	3523.3680300712585
50	15561.078	5892.3345	19781.354	2916.3132	19570.785	345.53018	20326.225	18981.205	810.3333	1000.0	199999	1271.0284	518.1748	1710.5995	-451.9176	1271.0271	518.169	1721.8134	-399.02386	-1297.8468	4734.555	3607.865465402603
51	14590.0	8252.383	19617.564	299.42798	19664.91	232.32446	20084.148	19223.502	753.75	1000.0	203999	1281.4247	515.20087	1703.337	-431.2392	1281.4276	515.1859	1707.3313	-457.62762	-1308.5435	5017.2373	3681.5663158893585
52	15636.011	6626.1675	19587.81	2525.8381	19626.467	223.198	20003.436	19117.357	809.0	1000.0	207999	1290.9701	514.88727	1706.5425	-296.54297	1290.976	514.8752	1733.0968	-416.58475	-1315.7997	4967.7656	3757.825506925583
