Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
10	-27.666765	14.25091	22.227482	-75.573	13.085246	-25.986786	1.0625093	1.1361742	-26.20001	44000	1.7881393e-09	88.758	-0.0118134795	-3.063568	0.8700737	0.015065967	0.2005	7.0	91.52102708816528
11	-26.877432	13.909198	12.875343	-73.88899	13.138158	-25.816418	0.8580932	2.1222382	-25.959595	48000	2.0503998e-08	78.239044	-0.0072375415	-2.0505219	0.8698455	0.0153817255	0.20575	5.0	99.50339984893799
12	-28.279982	12.826612	13.08257	-76.32013	12.826366	-25.410038	0.98842955	1.8220124	-25.638618	52000	1.4781952e-08	75.31001	-0.026059227	-3.1509247	0.86929625	0.015281872	0.1765	37.0	107.70350742340088
13	-29.585596	13.175481	10.674602	-73.11531	12.848875	-26.09445	0.8592256	4.1386695	-26.20357	56000	-7.033348e-09	77.06219	-0.034374	-3.0602646	0.86842525	0.013212329	0.19275	79.0	116.26260137557983
14	-26.918898	13.791314	28.359564	-66.7125	12.867742	-26.342903	2.039809	15.168194	-26.705837	60000	8.106232e-09	93.692726	-0.032941166	-10.629364	0.8756616	0.012844821	0.186	79.0	124.73851418495178
15	-27.255491	13.387573	14.893042	-74.7226	13.019544	-25.178892	2.6487272	11.262938	-25.867788	64000	-1.6689301e-09	80.25798	-0.034450714	-11.315788	0.87293655	0.011994715	0.18775	79.0	133.18746972084045
16	-26.784582	12.5781355	12.949693	-69.634926	13.10164	-25.015743	3.8504837	20.632242	-25.901655	68000	8.5830685e-09	84.727806	-0.03546487	-12.244797	0.86102116	0.011931473	0.19025	79.0	141.57949423789978
17	-27.51055	13.149478	14.23027	-68.99285	12.874193	-25.024302	0.9107959	-3.3042917	-25.304049	72000	-2.384186e-10	69.93809	-0.03360474	-3.0346375	0.85212123	0.010576601	0.18225	79.0	150.0066466331482
18	-29.08524	14.626304	9.040654	-100.702614	12.967532	-25.420174	1.5069155	-4.2604356	-25.831884	76000	4.2915342e-09	104.002106	-0.03961587	-10.444054	0.8389629	0.014786665	0.19475	79.0	158.40655612945557
19	-28.276386	14.367626	23.219725	-101.75398	12.902597	-26.527508	1.4126196	20.637054	-26.695967	80000	-8.34465e-09	91.452286	-0.036271267	-3.4131317	0.8340108	0.0070911627	0.2015	79.0	166.80712175369263
20	-27.054573	14.911963	38.077248	-86.93449	13.095082	-26.13814	1.1064224	-7.0478244	-26.405941	84000	1.3589859e-08	94.568474	-0.028166838	-9.343445	0.82758164	0.01511771	0.1525	36.0	174.93976092338562
21	-26.001736	13.930588	17.805346	-69.0876	13.2351	-25.198906	2.9227018	9.288688	-26.337349	88000	-1.9073487e-09	81.44439	-0.037869193	-7.119812	0.8310719	0.011308333	0.216	79.0	183.2966902256012
22	-27.971523	12.3131485	9.633235	-69.15392	12.817307	-24.660753	2.80695	3.0580125	-25.877722	92000	4.2915342e-09	70.47552	-0.03978848	-8.461517	0.82601035	0.010287949	0.2055	79.0	191.6983196735382
23	-26.335182	13.418231	34.706253	-69.709724	12.903226	-25.689022	1.1106378	-13.15871	-26.261084	96000	-1.3113022e-08	81.511086	-0.030934611	-7.30867	0.8294871	0.015142339	0.19025	39.0	199.81438326835632
24	-28.150978	12.993244	15.122937	-70.05796	13.161716	-24.855663	2.6952207	8.702453	-25.894659	100000	-3.3378602e-09	77.85254	-0.0167676	-8.5409775	0.8302327	0.01528082	0.1425	15.0	207.8858666419983
25	-26.869991	13.183706	22.488733	-91.73458	13.125	-25.631945	1.4141712	-14.639168	-26.701735	104000	2.6226044e-09	74.85425	-0.040989812	-7.263092	0.8293471	0.014765871	0.213	79.0	216.40482473373413
26	-27.976238	12.327581	4.7122836	-64.40045	12.858065	-25.121931	1.9718962	8.483103	-26.58157	108000	1.9073487e-09	66.593445	-0.034227062	-8.078648	0.8213349	0.015063761	0.19725	49.0	224.75696730613708
27	-28.128263	13.5357275	12.04756	-86.24592	12.993485	-25.291904	2.152306	-14.811144	-27.16198	112000	7.987023e-09	77.99994	-0.04142658	-10.037071	0.8148728	0.0076736794	0.2175	79.0	233.2654345035553
28	-28.129637	13.200106	17.859095	-67.69131	13.108196	-25.406979	2.214178	-10.612259	-28.078327	116000	1.001358e-08	72.32738	-0.044034943	-16.447426	0.8038817	0.0120701175	0.23	79.0	241.8124692440033
29	-28.672644	13.38424	26.646341	-76.21951	12.54717	-25.641018	2.9049404	0.30477548	-29.304407	120000	5.00679e-09	75.295555	-0.045584682	-19.842003	0.7914579	0.011067834	0.2515	79.0	250.32402873039246
30	-28.069895	13.358804	16.831158	-82.48907	12.578616	-25.7168	3.0365555	-11.9759035	-30.235147	124000	-1.4305115e-09	63.726814	-0.0088368105	-20.061813	0.77886206	0.01542582	0.16025	4.0	258.31026792526245
31	-26.53019	13.889344	30.721512	-92.597916	12.72293	-25.337917	4.217881	-3.369057	-31.874027	128000	3.5762786e-09	57.372757	-0.0055618607	-21.441086	0.7787969	0.01703438	0.237	4.0	266.38998579978943
32	-28.074657	12.79101	42.43129	-65.09602	12.445483	-25.728336	4.6503158	-8.649221	-33.13202	132000	-6.437302e-09	38.845993	-0.044063594	-13.601282	0.77896005	0.013573958	0.21425	79.0	274.7629737854004
33	-28.241781	13.578194	33.42058	-69.4168	12.586751	-25.366829	5.355327	-6.5522833	-34.33806	136000	5.841255e-09	35.93264	-0.044373978	-14.562462	0.765239	0.010213167	0.22275	79.0	283.37013483047485
34	-28.049128	13.530548	10.528389	-71.28768	12.4875	-25.364962	6.4562902	-0.25226295	-35.50927	140000	-1.9073487e-09	32.175354	-0.049792808	-13.040117	0.7545296	0.013114874	0.23875	79.0	291.8074724674225
35	-26.650885	13.405334	17.308325	-85.47916	12.801282	-25.220629	6.1188207	-3.5214205	-37.123543	144000	-6.198883e-09	28.64071	-0.0076481574	-12.476994	0.7569097	0.015126412	0.17725	5.0	299.80991435050964
36	-27.794477	14.37842	25.523853	-85.21703	12.651898	-25.236658	7.142467	-0.14346844	-37.93725	148000	-4.053116e-09	31.078075	-0.025093181	-11.657934	0.75710344	0.015176657	0.208	18.0	307.8097040653229
37	-28.59492	13.881389	17.350838	-107.775375	12.514107	-25.635675	6.9163876	-0.38184372	-39.453552	152000	1.704693e-08	24.481636	-0.04734519	-8.472099	0.75372356	0.013992616	0.245	79.0	316.20260524749756
38	-26.956266	13.940584	25.16433	-76.57892	12.615142	-25.4138	7.326632	0.4932958	-40.54261	156000	-1.8119811e-08	18.88466	-0.0092873	-8.101948	0.74334705	0.015132027	0.2075	5.0	324.09715819358826
39	-27.843287	13.372177	13.124216	-68.13282	12.726114	-25.677027	7.3306804	0.41934076	-41.42953	160000	-7.629395e-09	17.122168	-0.0077234837	-7.2056627	0.7429459	0.017363684	0.19075	4.0	332.0863633155823
40	-27.483105	13.809626	49.28985	-74.379166	12.804487	-25.697851	7.2001886	-0.84091073	-41.53427	164000	1.6689301e-09	20.242994	-0.04161617	-7.3114395	0.74332565	0.015268652	0.20825	66.0	340.4028494358063
41	-27.788004	13.4265585	24.846548	-73.55571	12.520376	-25.229101	7.6941376	1.3185655	-42.683353	168000	3.8146974e-09	20.535465	-0.04720676	-8.605276	0.7385765	0.011745909	0.23175	79.0	348.9548535346985
42	-26.910967	14.206426	45.55218	-72.089424	13.042483	-25.073347	7.887163	2.194574	-42.237434	172000	-8.106232e-09	20.973328	-0.046970427	-9.967933	0.73119164	0.013373289	0.22875	79.0	357.47613286972046
43	-27.762331	11.886148	12.249506	-55.776775	12.507837	-25.690294	6.9895573	3.0530236	-43.16289	176000	0.0	12.584889	-0.048457507	-6.3216853	0.72478676	0.01335535	0.22975	79.0	365.88226342201233
44	-27.128567	14.057078	63.228153	-71.878174	12.735669	-25.806543	7.33971	4.799613	-43.81064	180000	3.0994416e-09	15.387644	-0.008308943	-5.9153557	0.71112835	0.016161999	0.20225	5.0	374.00193095207214
45	-27.19366	15.123564	26.175987	-79.86835	12.738853	-25.395222	7.9265556	4.60807	-44.23953	184000	5.00679e-09	19.771927	-0.0077526784	-8.646238	0.71146333	0.015474414	0.16125	4.0	381.91902446746826
46	-27.241787	13.956827	30.120947	-70.28234	12.618297	-25.43691	8.53361	3.4870024	-45.17391	188000	4.768372e-10	17.610844	-0.003697599	-8.432478	0.71124065	0.015294384	0.1585	4.0	389.8655743598938
47	-27.459566	12.739912	7.313431	-81.68934	12.791667	-24.858269	7.796124	4.1151123	-43.29713	192000	-8.3446505e-10	14.038774	-0.012552879	-7.570933	0.7108536	0.015793143	0.185	7.0	397.83589577674866
48	-29.28524	12.606448	9.491039	-75.324715	12.315789	-26.368055	7.2881207	3.410643	-45.717815	196000	-9.059906e-09	14.89232	-0.046552796	-6.5690985	0.7092583	0.015040622	0.24625	78.0	406.17693519592285
49	-27.336899	13.638202	31.931562	-61.693825	12.578616	-25.345678	7.4284444	2.6775908	-45.496483	200000	1.1920929e-08	15.322131	-0.042656522	-7.2521286	0.7070951	0.015117631	0.22	52.0	414.4001748561859
