Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
24	-204.84679	281.211	55.536198	-893.8908	-76.51781	95.92827	105.13737	-217.19301	329.0909	374.2	95999	1077.0386	333.78726	1496.9438	-634.71844	-1099.1222	1353.6685	865.2025353908539
25	-44.151306	199.844	366.70358	-284.5991	-177.20679	251.11217	31.36072	-832.8708	590.125	431.0	99999	1070.8931	318.8413	1575.5703	-388.80786	-1092.6682	1374.4282	905.8215601444244
26	-76.38668	158.75327	208.36427	-252.84958	151.44412	367.47177	798.00336	-370.24887	516.6667	732.9	103999	1060.9973	310.27234	1666.3159	-407.44278	-1081.7004	1268.8304	951.3959407806396
27	-11.555298	183.89214	432.5518	-298.8804	-387.04013	311.55725	-51.13519	-893.26544	323.46667	552.6	107999	1039.6293	299.21606	1593.4572	-306.41333	-1059.2717	1260.943	993.4206047058105
28	-121.09069	214.58939	304.14072	-577.63824	-219.86572	377.65152	119.07379	-1109.5979	224.11765	318.4	111999	1023.01526	296.53098	1399.757	-421.5447	-1042.4098	1186.3966	1031.6974523067474
29	-114.67515	197.63834	331.8673	-311.51666	-142.4025	314.33627	404.15707	-828.42706	520.0	416.0	115999	1004.9524	283.9518	1386.6678	-394.72217	-1023.4714	1130.6195	1072.7842588424683
30	-110.55592	165.12173	282.85236	-262.58865	-330.04044	370.68607	18.581226	-1083.719	555.875	437.1	119999	978.04974	271.9514	1509.032	-431.85776	-995.4116	1030.7262	1113.044354915619
31	-87.85342	129.23758	69.37424	-442.69498	-101.69553	108.28654	42.37079	-270.80402	278.6	249.8	123999	940.6508	257.65387	1302.8898	-415.60254	-956.34406	996.1835	1149.1597259044647
32	200.6367	311.74854	659.0723	-154.35454	299.7906	318.28745	872.9162	-88.15038	433.77777	615.8	127999	896.4657	243.5165	1213.5983	-526.64014	-911.244	949.18036	1193.9916050434113
33	191.07741	291.79156	861.71094	-79.42595	44.767685	163.12346	404.42523	-110.28414	435.44446	478.6	131999	864.19867	232.8308	1248.252	-347.32422	-878.531	850.2078	1235.6540968418121
34	59.266212	219.63138	472.97946	-214.09383	219.40024	199.53856	492.56378	-38.3337	576.1429	634.3	135999	832.017	218.17337	1245.1478	-314.67615	-845.4624	778.1615	1280.5617213249207
35	-1.845835	277.1882	333.88666	-467.34308	-541.33636	291.74658	2.039946	-1048.3574	502.0	764.7	139999	801.1182	208.99359	1305.5294	-312.84048	-814.0198	727.46014	1325.6130919456482
36	-401.95184	425.52777	114.07394	-1137.6758	-1200.135	705.71344	236.3963	-2100.6257	485.44446	870.9	143999	778.5811	200.92717	1274.2279	-318.7814	-791.1979	695.4524	1372.5617108345032
37	388.67883	798.01807	1941.0858	-442.74838	274.29633	894.59076	2955.802	-98.54185	458.5	163.6	147999	768.4447	198.00417	1202.4536	-268.14282	-780.9927	693.36127	1408.853637933731
38	1123.2894	1115.6426	2342.6084	-201.73743	1127.244	1527.6141	3602.577	-240.50578	575.7143	445.1	151999	759.35425	196.09894	1094.0336	-404.23483	-771.96027	708.8884	1449.183289051056
39	1338.3376	407.44534	1958.3837	900.60315	119.77108	417.11014	889.55316	-326.96002	874.2	356.1	155999	755.33295	190.50427	1077.1224	-501.0688	-767.53644	675.8811	1485.9985077381134
40	75.57142	383.81256	964.4359	-304.6929	567.1298	648.319	1353.3938	-190.23125	299.35715	570.6	159999	748.32886	188.51445	1050.6573	-306.16907	-760.339	662.9091	1526.1303844451904
41	759.252	684.12964	1762.7115	-60.60414	-133.25461	121.19914	-35.96171	-430.86023	642.8333	423.3	163999	737.99304	182.33022	1021.89984	-454.63718	-749.407	673.81024	1567.3119280338287
42	103.17827	263.71332	897.0712	-133.1749	-9.372296	124.232544	304.56903	-193.62454	244.11765	189.8	167999	721.23486	175.50032	936.7933	-374.50006	-732.07776	611.49194	1604.2151176929474
43	81.79232	332.92606	884.5696	-236.76926	-17.303293	169.20535	330.5709	-343.76828	397.2	461.4	171999	698.1212	168.87659	959.2148	-477.2053	-708.4539	607.57715	1644.194396495819
44	-38.693813	262.84158	496.3164	-489.7598	1775.28	697.5277	2485.2717	-46.37029	359.9091	901.2	175999	681.85455	164.02698	940.91797	-398.5706	-692.12036	576.5758	1690.2876584529877
45	195.24437	346.05902	902.37195	-160.88966	210.27605	635.7095	1059.6448	-611.24304	393.33334	722.6	179999	662.5856	158.13051	902.7173	-275.00104	-672.273	541.4604	1735.5444450378418
46	385.0951	569.32477	1445.715	-280.3513	551.1182	911.56775	2174.4602	-226.6255	558.25	374.2	183999	642.6434	150.85144	849.22797	-367.592	-651.84845	511.60507	1775.3311748504639
47	310.41	475.00735	1241.6593	-158.99556	467.4433	498.39572	1027.5862	-192.8711	459.7143	590.8	187999	619.09827	144.00409	817.3141	-359.28195	-627.7048	493.83096	1818.9208266735077
48	73.674095	459.6149	1907.7672	-315.0755	15.5069275	162.34438	300.95438	-239.62646	202.95653	217.4	191999	598.0414	137.49124	815.79236	-313.65564	-606.57324	449.28882	1856.7343657016754
49	-75.08608	316.3441	724.67633	-616.57715	744.4653	284.88132	1189.0017	135.40579	376.81818	830.9	195999	579.34186	133.5172	797.0817	-306.95026	-587.53735	420.38974	1903.3085482120514
50	595.3476	589.6968	1495.3201	-70.93467	1075.5298	814.1129	2097.3262	-51.519604	644.6667	721.1	199999	559.70654	129.10056	736.02484	-329.82697	-567.45874	402.04382	1948.3739635944366
