Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
21	-123.738495	189.01526	264.88736	-551.2454	-121.18406	186.4231	266.70554	-386.72015	280.13333	475.8	83999	1370.92	481.46478	2022.6675	-691.9744	-1403.5933	2720.8784	722.8265373706818
22	-131.82382	173.06393	138.34244	-486.8306	-141.30989	103.53202	73.49288	-274.20627	324.07144	153.3	87999	1387.044	470.71268	2111.1008	-448.48663	-1420.2793	2658.8164	758.6118884086609
23	-138.73952	143.0743	129.95822	-478.12915	-308.29865	307.05765	62.08499	-982.396	168.13043	387.6	91999	1411.0338	469.577	2066.6	-858.3771	-1443.1147	2754.913	798.1148285865784
24	-248.93896	195.3727	-21.561403	-739.8559	-205.8699	252.74036	0.19958793	-811.5692	288.0	466.9	95999	1412.222	458.05212	1954.4585	-650.8258	-1443.6086	2781.3557	837.0973353385925
25	-133.14655	177.4671	57.922035	-615.8029	-207.96179	309.41708	156.83574	-931.1021	255.71428	633.9	99999	1401.8322	440.6542	1935.2902	-532.20605	-1431.5377	2742.4072	878.7883403301239
26	-80.90104	184.48112	199.20894	-527.0121	-200.79247	120.39202	-45.294304	-371.17422	326.07144	243.4	103999	1368.9108	422.469	1865.6135	-797.03784	-1397.133	2586.397	915.9352025985718
27	-348.5779	262.36584	-43.188046	-1040.9856	-526.466	408.3394	-71.66014	-1388.1119	303.15384	371.7	107999	1353.4697	412.60846	1927.8984	-687.785	-1382.7472	2690.7197	956.0239040851593
28	-164.4971	174.02032	46.866188	-658.7457	-510.6044	397.39795	-37.649754	-1115.8419	180.28572	564.2	111999	1350.4005	408.2001	1933.8989	-732.3012	-1378.3961	2601.5916	999.443815946579
29	-395.43506	436.2154	86.94433	-998.959	-285.35376	294.61865	-9.574002	-1014.67346	529.875	323.3	115999	1320.6146	386.8329	1914.2633	-575.3113	-1345.68	2367.151	1037.3927907943726
30	-249.45482	249.70428	16.05263	-920.72076	-291.82147	324.8543	-34.42033	-1202.6614	171.90475	170.9	119999	1270.7583	364.6636	1999.6962	-1093.567	-1294.8936	2360.9285	1072.932225227356
31	-207.11037	161.5336	-13.688646	-587.8348	-220.60156	229.77045	-36.247055	-844.24286	170.96153	89.5	123999	1243.6299	356.93863	1948.0684	-630.4119	-1268.3755	2178.664	1106.4160883426666
32	-251.1839	225.94289	-9.682984	-1027.3044	-158.84589	139.59712	-27.293827	-400.19757	181.27272	166.3	127999	1224.1124	350.1823	1985.8108	-813.1555	-1248.6333	2224.0425	1142.3048346042633
33	-255.607	293.8896	47.32518	-1007.246	-554.68604	568.29205	-33.29226	-1614.5441	223.6875	314.4	131999	1219.0695	350.27557	2148.1309	-741.8271	-1243.4573	2107.729	1181.4807903766632
34	-304.093	360.31198	54.405735	-1349.0171	-416.2937	227.22496	26.15191	-663.28455	251.70589	805.5	135999	1206.2427	340.84488	2259.171	-1027.5538	-1228.7095	2157.7048	1228.7639684677124
35	51.131615	310.0585	1051.2213	-180.78761	29.04382	505.55173	871.07855	-990.1004	262.7857	585.6	139999	1175.0104	326.06454	2454.6758	-937.24817	-1196.6156	2008.8541	1272.6885831356049
36	-96.62877	217.06569	423.73126	-503.3908	-152.21321	153.68483	171.14952	-368.78665	288.93332	177.0	143999	1148.6122	317.38257	2785.8975	-956.5313	-1169.8933	1777.6815	1309.1789710521698
37	-152.65811	182.7558	17.550673	-806.6819	-267.69153	305.5511	-70.37124	-1071.6995	177.17392	337.4	147999	1137.1693	315.18695	2779.1763	-632.91797	-1158.5823	2009.4878	1349.0920186042786
38	-371.9178	322.8622	-8.761835	-1031.2961	-891.6043	462.976	-72.12543	-1509.5941	260.66666	749.6	151999	1137.9404	322.27463	2608.7026	-732.8532	-1159.5685	1971.8292	1394.7286727428436
39	-588.84686	744.0448	22.275448	-2997.6218	-2226.013	1703.1246	-27.09563	-3728.9106	273.73334	641.7	155999	1152.9159	335.28043	2433.3696	-819.86255	-1175.5947	2049.81	1438.4568104743958
40	-387.73355	350.85898	-13.626921	-1103.7463	312.96112	298.937	680.36127	-215.2821	551.1429	712.1	159999	1201.8214	354.02	2399.4143	-1108.441	-1226.6562	2231.591	1484.372371673584
41	-844.86566	874.32	76.99058	-2159.6167	278.39264	133.7116	427.8182	35.223408	583.3333	1000.0	163999	1256.8873	360.55707	2266.381	-1123.9102	-1282.5106	2457.5525	1534.8983409404755
42	399.20425	557.359	1206.6752	-360.15125	-983.978	621.22687	7.254111	-1552.0137	747.4	706.7	167999	1305.1636	355.56406	2088.0437	-752.79285	-1331.9103	2511.1677	1580.034906387329
43	423.13242	565.55316	1471.6748	-155.26347	-46.609154	163.87296	203.1018	-473.83615	671.6667	710.3	171999	1351.6489	354.0018	2012.2408	-1049.2854	-1377.869	2612.0444	1626.129447221756
44	214.30824	398.3318	1070.4158	-224.47488	1118.0063	806.873	1839.8372	-142.15512	574.1429	715.1	175999	1371.4557	341.29654	1871.8267	-1203.891	-1397.0453	2491.2893	1671.2303454875946
45	400.5076	459.16608	1097.1522	-116.0429	260.9281	192.21332	603.7651	-33.93407	661.8571	900.7	179999	1362.1987	327.0617	1816.3771	-956.2406	-1385.455	2660.3818	1720.6894435882568
46	-243.63545	350.79727	58.829998	-969.5582	-403.0739	450.7126	193.0445	-1245.4072	670.6667	788.2	183999	1317.022	311.21393	1748.0459	-908.5622	-1338.2793	2391.017	1768.3393247127533
47	-2.5254202	136.42233	222.54259	-195.40811	-391.07794	230.36107	-37.96182	-787.1052	370.66666	719.2	187999	1260.318	292.0095	1651.7385	-1376.5249	-1280.521	2141.7751	1814.2055642604828
48	84.88806	540.5209	580.71295	-803.43	84.034035	179.12326	377.57532	-323.7551	982.75	667.8	191999	1205.323	278.71155	1630.6653	-863.6579	-1224.6527	1938.1189	1859.3247845172882
49	182.36304	305.73416	713.2244	-273.14212	21.613388	279.85858	578.1601	-376.61212	753.8333	777.3	195999	1159.5554	269.59137	1537.4838	-1125.2793	-1178.137	1726.3711	1906.0633850097656
50	-82.69154	86.58223	51.31899	-256.89688	-141.37311	262.48462	306.28632	-541.9163	505.0	655.8	199999	1112.0851	256.31052	1554.501	-1048.199	-1129.0465	1624.5668	1950.2625827789307
