Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-28.827578	15.58262	30.731441	-93.70669	-25.896215	15.218587	-3.7201705	-45.93795	12.883871	14.9	3999	-7.7585	8.8288555	26.62971	-34.01523	-7.75917	8.831555	26.298918	-33.798897	6.0382123	6.605183	27.577354669570923
2	-28.413511	13.127443	16.385042	-83.48577	-25.197674	15.9598055	15.659893	-36.81496	12.416149	13.2	7999	-17.791988	10.441286	32.40491	-54.83206	-17.793043	10.442582	32.967728	-54.55395	16.005554	3.8617578	62.09823679924011
3	-28.237932	16.059608	53.33948	-87.601326	-32.33546	10.291567	-12.830924	-46.520733	13.902778	17.9	11999	-23.215387	9.681282	38.236843	-66.33999	-23.216406	9.679858	39.876556	-77.981964	21.442467	4.493434	97.13809084892273
4	-26.595423	19.05662	68.59649	-79.14588	-26.82985	8.32358	-11.085824	-36.08835	15.507751	12.6	15999	-24.745226	10.391067	46.955833	-63.04672	-24.745335	10.390439	46.437614	-63.265285	23.591213	4.1980295	130.40916204452515
5	-22.224426	22.967312	95.44072	-82.61143	-12.943222	34.523594	59.991486	-49.77093	15.932271	18.5	19999	-25.066805	12.087094	65.234375	-63.7626	-25.067148	12.090673	67.14286	-64.37107	23.89995	4.548094	175.9401741027832
6	27.809906	199.1355	1356.9193	-47.96671	211.05875	636.6464	2108.2104	-37.904606	33.341667	89.0	23999	-21.43514	18.839363	91.530106	-65.04331	-21.4355	18.840818	93.07935	-63.937706	19.951078	5.0455713	216.7346475124359
7	182.01227	1097.4517	7886.2554	-48.390846	139.20541	207.85318	560.99994	-45.92097	67.960785	60.4	27999	-10.251109	35.473927	129.376	-58.777348	-10.251014	35.477196	125.17378	-58.70893	8.318331	6.633051	252.09973692893982
8	177.4582	388.5983	1801.8258	-48.868675	46.85482	87.979004	178.79678	-34.128826	78.291664	42.5	31999	4.8109636	51.826675	163.49152	-60.510845	4.8109236	51.829815	163.6633	-59.077137	-7.238956	10.737426	286.8934495449066
9	360.95416	672.5262	2751.353	-48.675014	120.6343	186.11165	411.6877	-39.95403	121.20513	62.3	35999	20.174154	65.97333	208.19865	-63.905533	20.174128	65.97727	207.48997	-63.197525	-23.399511	17.71265	322.79374957084656
10	290.89313	654.5603	3176.3262	-60.40964	1370.9384	3836.7625	12865.364	-85.68308	94.21429	451.1	39999	37.271854	80.808266	246.03745	-64.515175	37.2723	80.813934	246.43079	-66.23731	-41.496857	24.905079	366.3020932674408
11	543.0421	1564.5613	6794.554	-33.5194	261.225	381.07803	948.199	-47.106052	165.26315	90.7	43999	55.745457	95.00522	300.0143	-71.12459	55.744785	95.00735	292.55023	-71.853615	-60.756527	38.39779	402.34964179992676
12	1082.5657	1761.089	5432.5156	-38.71964	22951.95	33608.086	74734.57	-52.466938	250.92857	1384.8	47999	77.21578	110.14973	348.36386	-76.88756	77.21636	110.153534	344.09836	-76.94707	-82.64964	52.28658	463.7160429954529
13	4406.817	4436.8027	8843.62	-29.985899	13214.686	16462.426	37546.586	-40.099907	727.5	1608.1	51999	105.32501	129.5807	408.07373	-81.41927	105.325	129.57924	407.64355	-80.113495	-111.93913	66.079735	528.8544294834137
14	14782.104	14816.259	29598.363	-34.155758	13107.834	11763.732	31436.63	-38.06761	1997.5	2084.3	55999	143.50797	158.70522	522.84094	-88.0838	143.5058	158.70958	526.52856	-88.70484	-151.76155	92.336876	604.089625120163
15	33769.49	32884.582	66654.07	884.9044	812.47424	1252.1179	3281.4758	-50.656742	2140.5	99.1	59999	199.7905	208.84247	663.1795	-97.14396	199.78938	208.8512	659.46075	-91.90261	-210.14745	140.1787	640.3682525157928
16	65516.344	0.0	65516.344	65516.344	3775.164	5748.682	14870.618	-50.674232	3712.0	352.3	63999	274.32468	268.58105	784.16113	-115.27323	274.324	268.5867	786.19476	-111.35759	-287.49094	187.03471	682.183614730835
17	72240.65	0.0	72240.65	72240.65	62636.656	31332.549	78781.945	-29.60457	4000.0	3202.3	67999	357.93912	325.36075	892.47064	-103.27751	357.93848	325.36642	891.9703	-98.6564	-371.42145	248.13531	778.5331480503082
18	39183.32	39215.156	78398.48	-31.839817	75299.94	455.97424	76091.68	74497.51	2004.0	4000.0	71999	442.8729	373.9463	984.2958	-100.58942	442.87256	373.9534	987.19403	-101.87864	-457.81955	291.0161	891.1221625804901
19	77950.68	0.0	77950.68	77950.68	23457.594	35888.83	78724.24	-54.668415	4000.0	1207.1	75999	523.18585	414.20178	1080.6206	-105.564835	523.18567	414.20782	1079.9156	-125.32695	-537.80804	392.55185	951.2287931442261
20	19171.799	33268.35	76794.27	-45.55961	62733.555	31385.84	78851.484	-36.762177	1006.25	3202.4	79999	603.1724	450.2342	1161.5205	-109.66941	603.1752	450.23883	1160.7258	-112.81225	-618.4828	507.0223	1049.5445833206177
