Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
18	11467.269	8184.5347	18242.582	-47.41033	14998.756	7515.7534	18944.195	-26.795671	668.6667	801.7	71999	1110.7699	635.6963	1691.7966	-129.12814	1110.7733	635.69293	1685.6927	-96.67543	6.5869474	4.32431	47.075294	-10.306505	-1124.9392	3432.7913	950.7307517528534
19	17383.844	1114.2676	18713.012	15921.422	12893.738	8471.678	19015.848	-51.748947	994.5	702.8	75999	1169.4983	637.83936	1718.9437	-150.66583	1169.5057	637.82367	1712.4836	-114.39569	6.78343	4.3694706	45.663986	-11.083187	-1183.6393	4148.2183	1022.1097636222839
20	11531.589	8232.761	18881.629	-39.890816	7917.154	5653.564	15346.617	-351.8196	669.8333	711.1	79999	1220.8416	636.01385	1755.4973	-162.7345	1220.848	636.0081	1749.6093	-136.16544	6.913005	4.291113	65.07878	-10.170245	-1235.3405	3795.3057	1097.2505843639374
21	8457.883	8539.86	18571.74	-79.90527	9059.205	9083.2705	18715.83	-42.628433	506.5	513.3	83999	1263.2478	636.8684	1781.6368	-162.98744	1263.2532	636.8633	1782.6682	-142.81566	6.9552484	4.311079	55.2834	-9.996305	-1277.193	3936.7659	1168.9650428295135
22	13843.753	7008.6567	18010.78	-109.320404	12172.599	8022.281	18606.86	-77.5673	806.0	715.0	87999	1301.5907	632.234	1827.0414	-153.39491	1301.592	632.22955	1834.443	-143.4906	6.9300036	4.2507663	53.92735	-10.089597	-1315.5127	4921.4365	1243.0515332221985
23	8465.301	8385.501	17865.871	-24.513554	11575.008	5902.459	16356.982	-41.383537	526.875	802.6	91999	1332.0826	622.43463	1831.6047	-201.28426	1332.081	622.45386	1885.5204	-198.71977	6.875676	4.1400194	60.409393	-10.15847	-1345.767	4917.0776	1321.0810685157776
24	12335.245	6782.6113	18174.021	-189.93321	11140.762	9110.716	19086.334	-97.68921	753.0	633.0	95999	1350.7092	611.3421	1826.7142	-197.2827	1350.7095	611.3519	1822.5275	-215.00644	6.8807945	4.080954	49.433292	-11.532667	-1364.058	4578.361	1403.220100402832
25	17171.52	744.4353	17987.926	16066.346	9075.907	7551.9663	17845.36	-131.61935	979.75	607.7	99999	1372.1809	601.62885	1840.4109	-177.91722	1372.1842	601.62866	1842.2946	-181.22066	6.9009767	4.0209794	62.92096	-9.165001	-1385.288	4454.756	1480.3645930290222
26	16600.174	530.2552	17203.553	15800.023	10258.303	6807.915	15979.279	-65.448456	1000.0	704.5	103999	1393.4907	594.94574	1863.8828	-260.41397	1393.499	594.9284	1868.2655	-219.34882	6.8776135	3.9838462	74.59437	-13.318067	-1406.2595	4720.448	1562.720886707306
27	13766.044	7163.964	18823.414	-236.13223	10176.893	5669.566	16097.199	-202.75023	814.8	806.1	107999	1409.255	591.5332	1894.4813	-309.4541	1409.2648	591.5	1898.1903	-245.09229	6.7682	3.9592655	57.44861	-11.144522	-1421.456	5362.931	1641.601586818695
28	14071.541	7187.4043	19072.236	-39.82856	13399.803	6753.1655	17503.506	-53.450977	787.4	802.7	111999	1426.5077	589.9618	1903.1931	-238.9277	1426.5175	589.9388	1907.8275	-180.71115	6.6540637	3.9830184	49.917885	-13.562941	-1438.1995	4749.7866	1724.0162131786346
29	14678.031	7450.9453	19205.54	-126.64505	9796.896	8051.5396	17983.281	-51.94835	805.8	605.6	115999	1444.3905	584.7606	1926.4092	-253.84389	1444.3917	584.7605	1914.0208	-176.06216	6.751303	3.9621563	55.755245	-9.459358	-1455.7488	5362.99	1795.3621838092804
30	9245.617	9294.696	19188.89	-70.544266	14217.461	7142.414	18583.781	-43.751938	513.625	802.1	119999	1455.7219	581.92615	1916.6693	-225.09827	1455.7245	581.92267	1923.1246	-173.35106	6.4919376	3.9020352	64.94936	-10.477994	-1466.8821	5072.303	1867.0682253837585
31	17582.229	1259.1901	19229.938	15737.33	13467.469	6780.7217	17743.762	-52.477825	962.75	802.3	123999	1470.5809	576.35693	1890.8875	-216.03366	1470.5778	576.36646	1884.4413	-197.16917	6.7283826	3.8952665	51.921978	-9.91202	-1481.704	5553.59	1938.1827816963196
32	13904.906	7020.067	18738.553	-30.815287	15352.322	5181.957	18215.102	2.042039	801.6	901.4	127999	1482.8168	569.57806	1862.6625	-176.00204	1482.8179	569.57574	1866.797	-179.90144	6.585385	3.8150158	65.405716	-9.827417	-1493.1545	5644.9585	2010.8232595920563
33	18182.814	248.07162	18394.117	17781.734	10951.265	7222.9106	17124.648	-36.569084	998.0	703.2	131999	1491.4059	569.09656	1845.3481	-214.45987	1491.404	569.0916	1848.0809	-193.74188	6.713716	3.8938727	55.338882	-9.74974	-1501.7565	5591.533	2079.237536430359
34	18685.258	702.8558	19357.639	17639.297	18201.8	708.7824	18964.092	16604.416	1000.0	1000.0	135999	1503.3768	563.5546	1847.8655	-213.16554	1503.3728	563.5595	1843.2814	-207.85597	6.65965	3.9038541	59.653927	-10.507294	-1513.4025	5498.735	2157.0968458652496
35	12254.422	8693.284	18476.154	-50.881443	16073.061	1654.994	17978.94	12865.881	669.8333	1000.0	139999	1515.8191	551.8289	1851.905	-204.76414	1515.8125	551.8447	1848.9088	-171.30345	6.725124	3.9073825	51.779274	-9.934975	-1525.8395	5946.2285	2233.347058057785
