Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
21	1715.6273	1636.4637	4978.2925	726.62646	1151.2415	0.0	1151.2415	1151.2415	718.0	846.0	83999	213.17964	566.98016	1478.613	-451.78284	213.1772	566.9808	1482.5078	-452.6279	7.426325	2.946804	98.73944	-12.825008	-223.68706	224.92844	3063.757918357849
22	368.15036	1107.6512	2612.0881	-1286.2313	-101992.95	0.0	-101992.95	-101992.95	483.22223	10000.0	87999	198.35191	552.4948	1362.0187	-476.3294	198.34615	552.49524	1366.145	-475.9828	7.5195084	2.8764448	46.282894	-12.528129	-208.99579	279.9551	3329.364696264267
23	107.53493	0.0	107.53493	107.53493	4741.3	0.00048828125	4741.2993	4741.2993	194.0	1670.0	91999	163.03963	539.9485	1310.9413	-523.2109	163.03719	539.93854	1311.4585	-521.3101	7.1329613	2.921261	79.65969	-10.940491	-172.84859	306.81232	3414.7079708576202
24	-18226.873	26223.443	7996.5713	-44450.316	4883.3936	0.0	4883.3936	4883.3936	3731.0	1670.0	95999	125.60208	542.27386	1258.1848	-626.5579	125.59955	542.2678	1263.147	-625.43933	7.36157	3.15536	78.85711	-8.899792	-134.15413	271.78403	3497.061167240143
25	5482.1646	2964.9985	8447.163	2517.166	1471.6298	0.0	1471.6298	1471.6298	1979.5	394.0	99999	115.29371	553.6825	1196.1588	-707.68463	115.29052	553.68634	1190.4087	-703.8549	7.305787	3.0847433	49.309486	-10.930363	-123.82711	306.15506	3560.000160217285
26	1051.2426	709.85065	2531.838	-357.4365	1333.2019	0.00012207031	1333.2018	1333.2018	385.54544	645.0	103999	119.83754	557.0384	1105.1134	-753.93365	119.83208	557.04004	1111.7089	-749.3424	7.255336	2.9952552	50.61273	-13.303947	-128.87729	302.02118	3627.498583316803
27	1005.44714	378.6935	1696.9183	665.0656	-117784.36	0.0078125	-117784.37	-117784.37	600.4	10000.0	107999	136.244	557.8695	1065.3854	-758.3347	136.24432	557.8668	1064.5509	-758.6946	7.4161377	2.9706895	74.75668	-9.389045	-145.535	342.708	3892.8566949367523
28	-3326.1116	5444.973	553.96295	-11026.389	45072.68	0.00390625	45072.676	45072.676	609.3333	10000.0	111999	128.83405	559.74927	1032.3717	-772.47064	128.83401	559.7488	1031.0774	-770.40076	7.14964	3.0109236	67.14804	-12.226678	-137.12694	305.48346	4115.199102401733
29	-16592.715	18642.457	2049.743	-35235.17	17740.379	0.0	17740.379	17740.379	2192.5	7657.0	115999	105.90138	551.9666	1006.224	-791.3118	105.89725	551.96643	1004.9114	-791.6557	7.34232	3.011389	48.64095	-8.221327	-113.20486	309.73895	4298.9294674396515
30	8136.948	0.0	8136.948	8136.948	27423.818	0.0	27423.818	27423.818	3123.0	10000.0	119999	103.21049	537.64984	972.7686	-790.5914	103.20648	537.64795	967.5556	-790.84973	7.3056808	3.0390399	90.879524	-9.238001	-110.44506	293.76712	4528.820779800415
31	13426.834	0.0	13426.834	13426.834	44822.824	0.00390625	44822.83	44822.83	4000.0	10000.0	123999	100.88097	521.4548	995.0508	-793.73804	100.87561	521.45667	980.4854	-792.5105	6.9617386	2.9719849	69.021935	-10.531252	-107.566505	309.06894	4757.852864265442
32	17443.297	0.0	17443.297	17443.297	33317.188	0.0	33317.188	33317.188	4000.0	10000.0	127999	94.42481	511.93338	980.20074	-839.875	94.42455	511.9349	987.6809	-836.7991	6.8431673	3.0558984	66.94924	-9.613251	-100.46699	269.23285	4985.36850643158
33	11887.976	0.0	11887.976	11887.976	44467.133	0.00390625	44467.137	44467.137	4000.0	10000.0	131999	81.44647	494.53918	992.3183	-839.8942	81.44542	494.54343	993.93866	-836.3623	6.750561	2.958986	81.90773	-11.145498	-86.65008	241.30093	5213.424190282822
34	17545.469	0.0	17545.469	17545.469	41671.49	0.00390625	41671.484	41671.484	4000.0	10000.0	135999	67.18079	479.0797	948.2346	-831.241	67.17986	479.0833	962.9196	-831.56464	6.6889043	2.9679117	76.74963	-9.374145	-72.12681	226.62813	5441.281039237976
35	19286.883	0.0	19286.883	19286.883	55638.43	0.0	55638.43	55638.43	4000.0	10000.0	139999	63.766125	471.77945	946.4261	-840.5123	63.764557	471.78052	970.1211	-840.19556	6.77215	3.0572646	108.03319	-11.23217	-68.90901	256.47458	5671.024673700333
36	25491.646	0.0	25491.646	25491.646	41821.316	0.0	41821.316	41821.316	4000.0	10000.0	143999	67.594574	470.96185	887.46564	-849.0878	67.59303	470.95953	896.1562	-843.52814	6.740592	3.0059814	97.523026	-9.908194	-72.41619	261.2172	5900.171597957611
37	27904.324	0.0	27904.324	27904.324	17330.693	0.001953125	17330.695	17330.695	4000.0	4557.0	147999	75.89945	463.25296	874.9383	-803.03754	75.89702	463.2501	872.00586	-803.391	6.6587725	3.0060434	70.53554	-9.117046	-80.99824	263.36215	6035.137049674988
38	21810.795	0.0	21810.795	21810.795	112041.5	0.0	112041.5	112041.5	4000.0	10000.0	151999	83.24917	455.87033	886.28986	-779.709	83.24605	455.86716	856.6744	-778.9622	6.5588245	2.9974773	65.38748	-10.430637	-88.32774	267.45923	6263.626347780228
39	26152.275	0.0	26152.275	26152.275	197104.53	0.0	197104.53	197104.53	4000.0	10000.0	155999	105.22908	453.60205	841.8439	-794.11676	105.23205	453.5983	832.8088	-793.30115	6.730271	3.1456385	54.46426	-10.904005	-111.3445	267.05695	6489.718206167221
40	53951.867	0.0	53951.867	53951.867	196130.7	0.015625	196130.69	196130.69	4000.0	10000.0	159999	145.44646	476.32303	925.532	-828.003	145.44518	476.3159	924.21735	-841.93274	6.8050523	2.9486804	61.07749	-9.537063	-152.13069	249.31146	6712.791950702667
