Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
21	672.591	840.2045	2491.6257	158.7084	313.93	0.0	313.93	313.93	373.0	100.0	83999	2413.3257	1262.6311	4198.4526	-1061.9054	2413.3574	1262.4987	4055.7463	-407.6724	10.290017	4.7373033	85.94064	-7.6881533	-2470.0588	8617.94	2017.2227728366852
22	997.87225	1301.2249	3879.6633	277.30823	43256.594	0.0	43256.594	43256.594	610.6667	10000.0	87999	2266.4219	1169.255	3914.4746	-588.2914	2266.453	1169.1167	3871.672	-313.1509	11.185074	5.2878857	79.43521	-11.245432	-2320.297	8046.9663	2283.9324645996094
23	1914.683	0.0	1914.683	1914.683	32542.8	0.001953125	32542.799	32542.799	660.0	10000.0	91999	2073.883	1036.3329	3699.9763	-572.0735	2073.871	1036.2808	3703.6848	-406.8188	10.194994	4.5854654	77.267654	-8.065061	-2115.709	6294.201	2549.361255645752
24	9511.014	0.0	9511.014	9511.014	21516.879	0.0	21516.879	21516.879	4000.0	10000.0	95999	1846.3446	894.0922	3229.4045	-1285.2019	1846.3622	894.05493	3223.3525	-437.15887	9.435836	4.2978477	85.71323	-9.071138	-1879.8087	4872.167	2819.9275393486023
25	6986.2656	0.0	6986.2656	6986.2656	7837.122	0.00048828125	7837.1216	7837.1216	4000.0	10000.0	99999	1643.0482	773.00116	2884.3005	-1333.7539	1643.0784	772.95325	2974.7925	-428.1921	9.007328	4.131456	87.55143	-11.162575	-1671.7932	3820.097	3078.369987010956
26	8166.28	0.0	8166.28	8166.28	13974.513	0.0009765625	13974.512	13974.512	4000.0	10000.0	103999	1465.989	666.7747	2505.5164	-489.8065	1466.0021	666.78467	2533.0388	-419.67316	8.297272	4.0126495	78.82883	-9.176393	-1488.8823	2785.7314	3331.1979949474335
27	3174.724	3140.703	9012.474	460.69675	245.37044	0.0	245.37044	245.37044	1552.0	148.0	107999	1315.1245	574.2622	2337.0042	-734.2486	1315.1394	574.2555	2375.0217	-428.3017	8.42594	4.0084586	85.26182	-8.966054	-1337.7402	2657.829	3394.78871011734
28	519.4342	302.0933	821.5275	217.34093	10504.876	0.0	10504.876	10504.876	397.0	10000.0	111999	1227.3481	525.8848	2287.5908	-1301.3691	1227.3562	525.882	2307.128	-611.6454	8.425154	3.8872874	84.01399	-11.211068	-1247.5334	2113.34	3647.6461238861084
29	6898.5576	0.0	6898.5576	6898.5576	25411.236	0.0	25411.236	25411.236	3446.0	10000.0	115999	1119.485	477.06796	2008.1602	-492.3554	1119.4867	477.08228	2043.4061	-459.29245	7.425648	3.9120162	94.48427	-10.175169	-1136.9525	1834.556	3900.503432035446
30	15292.874	0.0	15292.874	15292.874	30652.95	0.001953125	30652.951	30652.951	4000.0	10000.0	119999	1038.2596	439.07498	1883.3766	-1068.3894	1038.2571	439.0641	1884.1052	-337.78323	7.4224424	3.8336995	85.546555	-8.591211	-1055.153	1592.065	4153.893709659576
