Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
30	-28.501062	11.755666	1.8147916	-76.10894	12.572327	-25.078468	1.8473067	-0.09950304	-26.491262	124000	0.044594966	63.867584	0.0	-8.335434	0.92030686	1.4901161e-09	244.77515959739685
31	-28.259436	13.133544	29.164019	-77.5763	12.977273	-25.688753	2.1573822	4.212328	-27.422642	128000	-0.030662484	75.78553	0.0	-9.022034	0.9203079	5.2452087e-09	252.7035994529724
32	-27.16465	14.360184	31.862947	-71.97913	12.9288025	-25.666578	2.075978	-2.0751266	-27.8492	132000	-0.03356697	91.83897	0.0	-18.010765	0.92028886	-2.503395e-09	260.71876192092896
33	-27.848047	12.918818	27.81648	-76.845535	12.817307	-24.722708	3.136622	-3.5798633	-28.31731	136000	-0.010927076	76.77402	0.0	-19.351448	0.9202516	4.61936e-09	268.6861934661865
34	-28.080967	13.455218	25.877676	-70.76561	12.4625	-25.716753	2.3870113	0.39953995	-28.927011	140000	0.0041237115	77.95604	0.0	-19.084076	0.9202084	2.95043e-09	276.6379964351654
35	-28.35277	14.664552	26.306164	-85.65538	12.883871	-25.778862	3.0089514	-6.735722	-30.214947	144000	-0.010748322	78.3437	0.0	-26.05524	0.9201772	-3.1888485e-09	284.71999311447144
36	-27.783216	12.774227	14.16115	-62.960434	12.666667	-25.537691	3.9390461	-1.1156584	-32.066334	148000	0.006807998	52.024525	0.0	-22.796421	0.92014325	-3.1888485e-09	292.7424499988556
37	-27.760794	13.844038	23.27739	-81.07027	12.970779	-25.443695	5.0053353	-5.9923067	-33.50995	152000	-0.02486776	51.216644	0.0	-23.901896	0.92011	2.4735927e-09	300.8000452518463
38	-26.785486	12.406052	4.3001	-67.496445	12.658228	-25.204378	6.09915	-4.0251064	-35.141663	156000	-0.06082015	33.63034	0.0	-14.97118	0.9200665	1.6987324e-09	308.8731999397278
39	-27.920431	13.079618	36.79296	-70.42282	13.158416	-25.316896	6.260188	-1.9179324	-35.944233	160000	0.005388137	30.769907	0.0	-12.098534	0.91998094	5.066395e-10	316.9320421218872
40	-28.137026	15.1549225	17.621223	-86.28055	13.238411	-25.776371	6.993514	1.4880042	-37.180424	164000	0.014917122	35.868366	0.0	-13.395451	0.91990656	5.662441e-10	324.9683904647827
41	-27.24681	13.455127	21.599133	-82.00057	13.052288	-25.620937	6.7505198	0.8474531	-39.213066	168000	-0.020363415	24.57039	0.0	-10.436551	0.9198528	2.592802e-09	332.8785820007324
42	-27.93118	12.905329	10.242657	-73.24836	12.698413	-25.824327	7.181283	1.9466143	-40.214077	172000	-0.011510656	21.102638	0.0	-8.675681	0.91978264	3.1888485e-09	340.779349565506
43	-28.804665	14.797591	39.336643	-78.36738	12.980519	-26.186022	7.4413514	2.5937984	-40.853302	176000	0.022476368	23.436552	0.0	-8.254028	0.9197233	-1.847744e-09	348.6664831638336
44	-28.310232	13.130242	15.53899	-83.83141	12.747603	-25.774868	7.0568624	3.751484	-42.11181	180000	0.020280212	22.897768	0.0	-9.782921	0.91968024	-1.4901161e-09	356.508850812912
45	-27.634354	13.048297	12.635929	-68.68462	12.964286	-26.103348	7.1569343	2.852282	-43.109867	184000	0.006036421	18.454557	0.0	-9.182464	0.9196626	1.4901161e-10	364.3746585845947
46	-27.662607	12.389616	19.653551	-65.60333	12.713376	-25.445297	6.9792757	2.979057	-43.165615	188000	0.0038734006	15.54427	0.0	-7.7972193	0.9196497	4.1425228e-09	372.2894375324249
47	-28.256039	13.906503	23.09335	-93.94453	12.9449835	-26.05535	7.5819435	3.5965753	-43.773563	192000	-0.011632652	22.805155	0.0	-8.258061	0.91964895	-4.61936e-09	380.24331068992615
48	-30.003674	14.47205	19.226032	-88.18738	12.854838	-27.02489	7.467263	2.8452415	-44.757793	196000	0.009180979	26.248583	0.0	-11.142491	0.9196396	-5.960465e-11	388.0930178165436
49	-28.295294	13.689897	22.456516	-90.50928	12.698413	-25.997574	7.8051	3.033169	-46.234863	200000	0.020151924	19.353535	0.0	-7.8157187	0.9196368	6.6161157e-09	396.04345059394836
