Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
18	14285.959	7180.8643	18454.656	-47.319115	15012.373	7534.4287	19194.01	-55.239822	800.6	802.8	71999	809.79034	517.9935	1318.3201	-160.32498	809.7856	517.9978	1316.4601	-171.43408	-828.62805	2067.938	694.0623257160187
19	17923.855	1021.60626	18976.553	16253.374	14948.783	7497.618	19017.834	-59.737255	996.75	803.8	75999	880.1139	529.90674	1367.4364	-189.71648	880.1118	529.9102	1370.2668	-192.61705	-898.63416	2223.4688	744.9732863903046
20	14633.779	7344.4644	18766.154	-36.17985	11463.193	9397.988	19451.479	-61.55666	802.2	605.2	79999	944.7488	539.4902	1410.2644	-166.72606	944.74713	539.4996	1412.287	-164.28413	-966.0525	2276.5999	793.6961951255798
21	14749.99	7380.5093	18748.678	-6.998429	18758.662	194.05942	19008.748	18280.73	800.6	1000.0	83999	1003.57544	544.5639	1453.6896	-144.76677	1003.5732	544.57733	1450.9745	-146.02359	-1024.7078	2884.6416	852.5614414215088
22	14900.966	7483.3794	18942.578	-39.166344	16869.734	5640.2866	19192.67	-28.761995	799.0	901.5	87999	1054.858	545.20074	1483.5068	-136.50798	1054.8527	545.2189	1481.1077	-140.0274	-1077.053	2874.214	905.7391405105591
23	14794.377	7438.1733	18621.658	-80.06782	11121.763	9117.006	19017.215	-45.521	807.2	604.2	91999	1093.2728	545.5125	1507.434	-164.29965	1093.2625	545.549	1511.7687	-166.66505	-1113.0923	3387.691	956.1850333213806
24	13849.564	7018.554	18611.166	-51.19174	17089.697	5720.7114	19322.695	-53.485252	794.0	901.6	95999	1129.6511	547.5622	1536.6775	-148.05766	1129.6495	547.583	1541.7051	-205.08528	-1149.0095	3106.224	1015.7925674915314
25	12101.691	8588.662	18281.547	-45.29511	15600.797	5234.605	18175.871	-34.588047	668.6667	900.8	99999	1163.9501	549.26495	1560.9236	-203.94878	1163.9448	549.29504	1566.1202	-211.3937	-1185.5833	3412.2124	1074.0440754890442
26	18215.797	778.6913	19444.576	17448.145	16977.02	5674.9067	19142.205	-42.92208	993.25	900.9	103999	1192.8605	550.60333	1586.0028	-211.84818	1192.8593	550.6245	1585.4514	-219.65002	-1212.5186	3886.2908	1134.513768196106
27	18032.508	927.4414	19148.686	16585.229	17147.248	5732.729	19417.055	-30.73882	1000.0	900.7	107999	1224.387	549.2414	1618.851	-190.5264	1224.386	549.2588	1612.5074	-193.344	-1243.3086	4088.9692	1195.7858221530914
28	12374.0205	8792.831	18968.715	-63.128216	15029.919	7540.6963	19109.898	-43.73861	674.6667	804.2	111999	1254.5055	548.34894	1637.7979	-221.4411	1254.505	548.3634	1637.6329	-235.17111	-1273.6213	3710.495	1252.8594901561737
29	12581.428	6445.2163	17536.55	-38.24541	14489.286	7318.2095	18908.549	-66.76488	792.8	803.7	115999	1279.0933	547.7328	1652.4446	-314.03494	1279.0869	547.749	1658.503	-271.90674	-1297.6532	4463.265	1312.007441520691
30	14575.136	7316.6646	18732.564	-37.97917	16940.504	5664.179	19061.898	-46.14371	800.8	901.2	119999	1299.0677	547.83514	1670.4142	-328.5415	1299.0658	547.8478	1671.2755	-334.53943	-1317.5221	3910.3882	1372.2223258018494
31	17683.836	934.99786	18535.443	16260.21	9349.4	9379.44	19338.707	-36.678043	996.0	506.6	123999	1320.5046	548.0001	1679.8036	-288.91098	1320.5078	548.0011	1679.6934	-262.79993	-1338.6344	4242.903	1421.2165760993958
32	18143.387	286.87305	18575.205	17775.93	11354.888	9310.867	19310.227	-49.47926	1000.0	604.8	127999	1341.6619	547.45416	1700.6614	-199.85419	1341.658	547.4621	1702.6965	-210.9198	-1360.6156	4075.025	1474.315729856491
33	18162.025	307.18097	18462.592	17708.814	15804.475	5296.1704	18124.791	-33.121353	1000.0	900.7	131999	1360.4702	545.6077	1708.9764	-182.7501	1360.469	545.6194	1708.2119	-179.75249	-1378.0847	4088.054	1535.0754692554474
34	17775.434	381.75757	18286.865	17216.184	13149.409	8636.3125	19234.91	-48.950253	1000.0	703.9	135999	1375.6711	543.59485	1727.7849	-222.98521	1375.6683	543.6104	1718.4199	-212.04045	-1392.947	4710.619	1607.62522315979
35	17716.123	477.84125	18531.824	17363.83	12476.925	6292.1055	17101.04	-32.781437	1000.0	802.4	139999	1389.6637	537.492	1725.7603	-247.04373	1389.6627	537.5051	1727.2968	-265.00943	-1407.579	4738.136	1666.7271740436554
36	13832.1875	7175.7837	18861.104	-27.156645	18790.479	310.93207	19107.547	17936.883	802.0	1000.0	143999	1399.6786	531.68945	1727.6622	-240.55916	1399.6746	531.70325	1735.5538	-258.05856	-1415.8623	4646.094	1730.2558043003082
37	18257.234	363.68262	18782.082	17759.305	7368.108	7417.894	15053.789	-137.00154	997.5	510.0	147999	1410.7538	527.7409	1727.3616	-249.42574	1410.7506	527.7649	1732.132	-265.83853	-1428.5978	5027.9326	1782.998405456543
38	16965.768	940.0009	17987.293	15433.672	18895.844	201.67542	19211.865	18653.238	1000.0	1000.0	151999	1416.9238	520.3487	1725.4233	-241.16747	1416.918	520.3776	1725.6807	-195.99284	-1433.796	4693.775	1847.5597469806671
39	18062.229	266.23178	18245.248	17605.217	14890.166	7466.6084	19037.336	-31.473576	1000.0	802.5	155999	1427.2019	515.39526	1726.6151	-210.93149	1427.1973	515.4234	1725.1908	-221.1526	-1443.1887	4663.219	1908.7036471366882
40	12127.364	8644.294	18636.223	-148.28609	18860.809	353.47336	19379.992	18171.68	676.1667	1000.0	159999	1434.7808	512.2158	1748.9645	-230.63524	1434.7797	512.23303	1737.1014	-244.64749	-1451.7157	4846.2124	1976.2523934841156
