Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
12	-25.018965	14.524259	18.945543	-63.278004	14.851301	-24.5642	2.1102796	1.7930344	-25.386848	52000	2.2172928e-08	73.33314	-0.027746968	-2.5601654	0.86152184	0.011445294	0.1675	79.0	106.46098351478577
13	-24.655294	15.343484	22.949265	-53.276573	14.738008	-24.584738	1.1947722	-7.7046766	-25.143925	56000	2.6226044e-09	86.19167	-0.024005914	-7.1466064	0.8572066	0.015046838	0.17925	35.0	114.5663468837738
14	-26.340864	16.420671	49.857685	-72.93558	14.594891	-23.275778	3.1203218	1.4628508	-25.126663	60000	8.5830685e-09	99.09311	-0.03155476	-13.223686	0.8473289	0.010192953	0.19325	79.0	122.89544796943665
15	-26.17561	14.524372	9.0391865	-60.796146	14.587591	-24.51344	1.8075889	-8.765678	-25.884033	64000	1.8119811e-08	73.91167	-0.03206815	-6.899933	0.84615993	0.013909833	0.214	79.0	131.2545473575592
16	-26.269108	14.755643	16.032305	-59.551865	14.509091	-24.364569	2.5476038	-7.1556125	-26.272223	68000	-5.6028364e-09	76.54491	-0.025687186	-9.473885	0.8268484	0.015102988	0.168	35.0	139.38237166404724
17	-26.839487	12.686225	8.998561	-64.014946	14.702206	-24.27818	2.639971	-9.65443	-26.786661	72000	-1.4305114e-08	57.63373	-0.035859976	-6.0407715	0.8225138	0.005662987	0.214	79.0	147.68192744255066
18	-25.894842	14.448778	15.846653	-66.14846	14.471014	-24.673317	2.3675575	-17.337662	-27.157661	76000	-2.3841857e-09	63.01308	-0.032827403	-10.354961	0.80260235	0.008526558	0.18175	79.0	156.02847242355347
19	-26.719816	14.188924	42.084385	-58.005	14.490909	-24.227472	3.0960867	-11.667267	-27.773962	80000	1.8239021e-08	57.821743	-0.034110554	-12.007118	0.8000582	0.009648579	0.20075	79.0	164.2897708415985
20	-25.657244	14.058556	26.882463	-62.29934	14.341726	-24.61129	3.1980731	-14.517386	-28.51446	84000	9.059906e-09	48.129517	-0.019168649	-11.396809	0.7983218	0.0154624265	0.16725	18.0	172.2917618751526
21	-25.514122	15.311552	12.488732	-62.750053	14.235714	-23.992748	4.202793	-11.050845	-29.329727	88000	-4.172325e-09	46.429478	-0.036122683	-13.742744	0.79797095	0.013556086	0.2055	79.0	180.6769609451294
22	-25.429924	13.029271	13.785759	-58.108795	14.474638	-24.025183	4.823404	-9.24836	-30.24144	92000	2.026558e-09	28.109486	-0.039957978	-8.259651	0.78439164	0.0075280657	0.218	79.0	189.00272607803345
23	-25.353365	14.4410925	13.3772955	-63.150215	14.352518	-24.148691	5.1668105	-9.735069	-30.865671	96000	6.6757204e-09	29.585224	-0.041943163	-8.163517	0.77016425	0.011584826	0.24425	79.0	197.25954699516296
24	-26.420134	14.558206	32.76915	-67.88176	14.377698	-24.393509	5.702858	-8.029117	-31.712793	100000	2.861023e-09	27.221767	-0.04262891	-7.1217194	0.7538071	0.009737581	0.22475	79.0	205.53202605247498
25	-23.082111	14.197064	36.750725	-63.058937	14.490909	-23.765083	6.22143	-7.4218397	-32.4648	104000	4.529953e-09	23.508934	-0.035636626	-5.2346725	0.7512498	0.015072064	0.1915	57.0	213.7095501422882
26	-26.19618	14.567547	12.401806	-61.607677	14.433213	-24.044966	6.4237328	-6.15463	-32.878544	108000	-6.9141386e-09	19.706142	-0.023958514	-4.6813383	0.74724823	0.015204419	0.17925	19.0	221.7111885547638
27	-24.954042	14.262095	13.024175	-72.619	14.334533	-23.821785	6.785356	-6.298448	-33.467537	112000	2.3841857e-09	19.089598	-0.040741436	-5.009755	0.7476324	0.014893198	0.2325	79.0	230.0865981578827
28	-24.97629	14.548437	18.11673	-60.39083	14.32258	-24.333769	6.9880595	-5.6276155	-34.13531	116000	-1.001358e-08	16.879723	-0.018315056	-4.2277546	0.7378872	0.015412905	0.1695	13.0	238.02677202224731
29	-24.656166	13.241652	15.31839	-54.07518	14.400722	-23.9693	7.003017	-4.5024343	-34.437916	120000	1.525879e-08	14.247679	-0.031195635	-4.3182974	0.73580843	0.015280544	0.185	30.0	246.11098551750183
30	-24.850897	14.722003	20.661564	-63.459984	14.415162	-23.991474	7.04135	-3.0731435	-34.740704	124000	7.867813e-09	16.739048	-0.04031958	-4.5907	0.7282716	0.011506436	0.21025	79.0	254.4382665157318
31	-25.856585	14.031386	27.927803	-69.45915	14.594891	-24.414278	7.2119036	-1.4706086	-35.00213	128000	-9.775162e-09	16.023376	-0.03873731	-4.743021	0.73011386	0.01507801	0.21	60.0	262.6948301792145
32	-23.840952	14.640524	27.157877	-70.20774	14.429603	-23.672192	7.3022494	-1.4989607	-35.611465	132000	4.529953e-09	15.967537	-0.017003743	-4.5093555	0.72598195	0.015624424	0.18725	11.0	270.6181311607361
33	-25.468176	14.176374	11.760231	-58.271072	14.705882	-23.896982	7.46265	-0.86655223	-35.918354	136000	-1.9073487e-09	16.156895	-0.03223788	-5.3340006	0.722956	0.015246935	0.20075	39.0	278.65183329582214
34	-24.431974	14.086817	15.980418	-67.34341	14.672794	-23.827152	7.4797115	-1.024106	-36.298996	140000	9.536744e-10	13.22917	-0.03726104	-4.6586237	0.72507143	0.015131472	0.192	39.0	286.6788308620453
35	-25.417624	14.75161	29.965298	-85.904434	14.702206	-24.236336	7.5757165	-0.7348916	-36.68862	144000	-1.2397766e-08	15.354136	-0.00808011	-4.2535963	0.72204894	0.015065567	0.1565	4.0	294.52825450897217
36	-24.334013	15.2572155	31.804565	-66.69791	14.630036	-23.578844	8.3381815	-0.24319506	-37.273262	148000	-2.861023e-09	14.436332	-0.039664313	-4.463294	0.7216852	0.015072943	0.2225	76.0	302.77336382865906
37	-27.484898	14.299223	5.9691396	-70.37578	14.756457	-24.696869	7.8259954	-0.6123528	-37.56316	152000	1.5735626e-08	14.417292	-0.034063283	-5.6958075	0.7165658	0.015112373	0.18325	38.0	310.79691791534424
38	-24.255987	16.642101	34.25698	-70.32957	15.018797	-23.620348	8.387837	0.06727761	-38.538177	156000	-8.34465e-09	14.812469	-0.006278948	-4.346077	0.71508175	0.015604791	0.15175	4.0	318.6524386405945
39	-26.426023	14.622064	45.449745	-56.183277	15.186312	-24.242994	8.025526	0.36547875	-38.694042	160000	-1.6570091e-08	12.965681	-0.041256018	-4.8435364	0.71479785	0.013586519	0.243	79.0	326.94661259651184
40	-24.471594	13.556644	14.769231	-60.412994	15.121212	-23.79656	7.66286	0.44159755	-38.790462	164000	-6.198883e-09	9.352435	-0.044462305	-3.6996813	0.7036595	0.014660688	0.23725	79.0	335.38834619522095
41	-25.520142	14.382415	43.923492	-58.77885	14.705882	-24.239681	7.434306	0.47270906	-39.02551	168000	-2.3841857e-09	13.851608	-0.025616284	-3.7937393	0.69194275	0.015030122	0.1875	25.0	343.4081435203552
42	-23.872559	14.172565	14.547381	-59.805275	14.955056	-23.600391	7.8663836	0.6196837	-39.49744	172000	-1.4305115e-09	11.23083	-0.02049872	-4.234464	0.6899805	0.015019595	0.17375	15.0	351.5260982513428
43	-24.69672	15.087094	27.63079	-82.05523	14.899254	-23.44184	8.320344	1.1324687	-38.897453	176000	-1.0490417e-08	13.778583	-0.010120933	-4.450529	0.68658185	0.015477672	0.16075	5.0	359.55094599723816
44	-23.50932	15.032845	26.90768	-50.402912	15.125	-23.047998	8.362661	1.8144218	-39.51794	180000	9.536744e-10	11.089676	-0.036163528	-4.4084435	0.6858503	0.015264346	0.181	46.0	367.7280533313751
45	-25.882084	14.3759	21.084076	-63.27892	14.925373	-23.78434	8.317386	3.765407	-39.535336	184000	-5.00679e-09	11.373279	-0.041256316	-3.5765557	0.67614734	0.015030705	0.2185	68.0	376.1379647254944
46	-23.98852	14.823886	14.682546	-63.93816	15.033834	-23.315594	8.657276	4.4027724	-40.40341	188000	9.179115e-09	9.511882	-0.043772507	-3.9786143	0.66936064	0.014585146	0.249	79.0	384.65281653404236
47	-23.339062	16.288118	27.608112	-64.912125	15.279694	-22.616013	9.270111	5.907353	-40.625553	192000	-9.536744e-10	11.5765	-0.01005545	-4.59817	0.6575664	0.017583048	0.16275	5.0	392.7192871570587
48	-23.760448	15.578593	33.68705	-69.28943	15.384615	-22.776808	9.029559	7.6612206	-40.378746	196000	4.2915342e-09	13.098154	-0.046121396	-5.0524616	0.6574582	0.010479477	0.25575	79.0	401.0654261112213
49	-22.07299	16.37173	43.617577	-63.9176	15.4651165	-22.351883	9.1821165	7.771701	-41.09919	200000	0.0	17.296984	-0.007107662	-5.987321	0.6461383	0.020107834	0.20225	4.0	408.91708970069885
