Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
31	78021.12	0.0	78021.12	78021.12	131809.78	66025.35	167592.0	-272.43262	4000.0	8010.0	123999	835.01227	747.2968	1577.1013	-1185.1107	835.0124	747.2918	1576.4001	-1256.9261	8.450016	3.142956	100.3138	-9.497848	-843.89905	965.40857	4637.824325084686
32	76910.38	0.0	76910.38	76910.38	186791.05	2210.952	189978.34	182572.31	4000.0	10000.0	127999	916.30347	755.01483	1628.1873	-1033.4384	916.30615	755.00806	1631.6306	-1055.4547	8.519134	3.2434845	68.01901	-8.5159855	-924.6142	866.24164	4869.97717165947
33	72218.94	0.0	72218.94	72218.94	178568.86	6052.9507	187088.14	169366.67	4000.0	10000.0	131999	976.3929	766.1028	1665.4486	-1048.8379	976.3913	766.10156	1666.146	-1032.0079	8.736314	3.2644572	60.38231	-7.158302	-984.54175	1022.0033	5101.200256109238
34	69914.4	0.0	69914.4	69914.4	187035.02	2217.0183	189829.45	183615.42	4000.0	10000.0	135999	1027.56	767.50946	1699.7806	-1050.8263	1027.561	767.5037	1696.4774	-1052.1661	8.699296	3.2165926	147.82523	-9.110289	-1034.9851	945.2252	5334.675850868225
35	69651.16	0.0	69651.16	69651.16	164762.42	6809.083	182749.34	156734.48	4000.0	10000.0	139999	1059.8859	765.0925	1723.8041	-1063.4512	1059.8873	765.0817	1721.0939	-1061.3711	8.580065	3.0990903	73.074974	-9.418422	-1066.7072	1292.0037	5566.31262421608
36	73167.445	0.0	73167.445	73167.445	169436.72	3034.8152	175222.27	164981.84	4000.0	10000.0	143999	1088.0076	766.19965	1739.4152	-1078.615	1088.0078	766.18945	1738.3885	-1096.5417	8.426679	2.9617026	77.401306	-8.208033	-1094.7653	1153.219	5801.575203180313
37	74429.0	0.0	74429.0	74429.0	150346.38	10194.96	166276.6	137507.03	4000.0	10000.0	147999	1119.1196	762.2906	1763.435	-1075.4507	1119.1232	762.28094	1761.4589	-1058.0989	8.399502	2.8755238	85.559975	-11.083606	-1126.1516	1189.088	6040.163911819458
38	69870.07	0.0	69870.07	69870.07	171385.86	5812.524	180029.38	164819.42	4000.0	10000.0	151999	1150.2146	754.2011	1787.1335	-953.0735	1150.2107	754.20013	1786.5525	-954.69165	8.335764	2.7751982	97.06587	-11.28055	-1157.0867	1242.071	6315.917782783508
39	76331.836	0.0	76331.836	76331.836	125429.734	81797.04	197259.55	393.64883	4000.0	7062.6	155999	1180.9347	759.0759	1800.456	-1061.9694	1180.9355	759.0713	1801.4078	-1180.0818	8.33604	2.6765668	79.90888	-7.3426948	-1187.8937	1239.6808	6551.396269798279
40	77575.26	0.0	77575.26	77575.26	31647.848	27127.52	82139.35	-91.18065	4000.0	2066.7	159999	1215.047	761.6307	1811.2588	-997.1099	1215.0468	761.63306	1807.9938	-1030.6555	8.225113	2.724031	85.10475	-8.954621	-1222.071	1056.3875	6646.816550254822
41	75603.45	0.0	75603.45	75603.45	145384.14	48260.293	163966.73	678.04785	4000.0	9020.1	163999	1248.7362	747.926	1805.196	-936.6053	1248.742	747.9247	1805.8475	-911.6421	8.338545	2.8239245	58.754833	-8.326601	-1256.2336	1397.8657	6874.967554092407
42	78179.91	0.0	78179.91	78179.91	156987.1	13629.605	183226.73	142945.94	4000.0	10000.0	167999	1300.6432	720.6502	1818.7416	-853.5586	1300.6508	720.63544	1816.6719	-776.4363	8.21452	2.9329531	93.112305	-8.765566	-1308.8488	1444.617	7114.433120965958
43	78453.95	0.0	78453.95	78453.95	58012.96	655.873	58939.53	56876.21	4000.0	10000.0	171999	1341.8756	693.578	1820.7151	-648.5237	1341.8733	693.5819	1819.1438	-705.5479	8.521338	2.823523	61.965843	-9.434809	-1349.3774	1258.882	7359.865161180496
44	64306.2	0.0	64306.2	64306.2	145500.9	9132.186	160912.05	132613.56	4000.0	10000.0	175999	1361.9712	677.2856	1920.227	-630.0323	1361.9677	677.29144	1913.3258	-605.6548	8.442319	2.7690322	57.441696	-10.747986	-1368.8173	1588.0165	7600.274647951126
45	40762.184	0.0	40762.184	40762.184	188486.08	2416.6624	191215.39	183519.81	4000.0	10000.0	179999	1375.5946	662.45667	2051.1584	-610.9551	1375.5933	662.462	2040.7819	-601.1116	8.41338	2.9106207	72.8122	-8.41461	-1382.3651	1448.6185	7834.230121612549
46	55997.637	0.0	55997.637	55997.637	123489.06	45893.82	192814.3	67850.76	4000.0	10000.0	183999	1380.0818	657.2456	2124.4412	-758.56714	1380.0844	657.2453	2114.6077	-682.98285	8.475242	2.8903217	83.71771	-8.071122	-1386.2295	1422.5306	8065.70793056488
47	45769.54	0.0	45769.54	45769.54	160770.66	17329.643	195376.9	130827.164	4000.0	10000.0	187999	1373.0063	654.2956	1957.966	-860.66907	1373.0076	654.29675	1948.0698	-741.13293	8.484686	2.845201	102.22154	-8.439606	-1378.782	1294.9236	8293.295223474503
48	74445.52	0.0	74445.52	74445.52	193726.6	1628.0831	195386.66	191166.31	4000.0	10000.0	191999	1370.0642	635.45526	1866.8248	-721.2867	1370.0658	635.46295	1856.5333	-723.1663	8.528769	2.864784	98.440346	-7.9732103	-1375.7493	1569.3699	8527.221756219864
49	73339.84	0.0	73339.84	73339.84	188695.8	1643.8	192144.69	186988.1	4000.0	10000.0	195999	1373.8418	613.634	1829.9467	-929.9186	1373.8413	613.6433	1809.8237	-745.58844	8.566122	2.769936	59.748985	-10.247257	-1379.6083	1391.8021	8762.382420301437
50	76989.07	0.0	76989.07	76989.07	159747.64	23593.373	173308.38	90701.79	4000.0	10000.0	199999	1385.0844	592.6272	1890.1636	-669.3636	1385.088	592.63257	1897.2234	-660.1897	8.788166	2.7484863	75.243774	-10.727426	-1391.0787	1614.0908	8998.674117088318
