Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	48.738518	84.4821	227.4335	-200.7031	46.276024	35.533237	87.853165	-2.2427704	15.560311	14.0	3999	9.670391	22.324768	90.43952	-64.26929	9.673787	22.3389	88.75012	-63.827263	-11.646738	22.502485	28.11156439781189
2	41.879997	85.31646	445.39664	-162.37596	56.335224	59.5993	133.42458	-16.496063	15.566406	14.9	7999	37.424133	46.137135	200.65147	-73.438354	37.425003	46.1448	199.18887	-72.892334	-48.487106	37.226585	62.81730246543884
3	64.76014	81.74459	252.44843	-171.07564	92.02444	67.000206	225.6246	2.6032422	15.094339	16.1	11999	70.082375	67.37305	363.6459	-123.63656	70.08627	67.375465	374.2948	-121.73242	-84.81229	106.10347	96.12798714637756
4	189.99715	425.3791	4462.276	-61.247906	2111.6772	1020.5437	3646.1816	604.5493	29.496124	293.5	15999	93.86539	87.05467	321.22147	-102.504135	93.87059	87.04662	326.18457	-115.12167	-104.88758	80.78834	134.4564859867096
5	896.3584	825.56445	3964.3645	86.13955	3088.1597	3283.91	8730.289	263.67856	121.82143	394.8	19999	122.29887	117.14457	405.80063	-101.29348	122.30775	117.13516	413.4019	-106.28537	-135.4432	121.35875	176.2911512851715
6	1874.647	2007.3257	7397.693	251.34659	1771.4701	1649.6207	6073.451	398.77576	224.33333	237.6	23999	173.37637	152.31415	473.32584	-110.657486	173.38582	152.30351	474.07773	-119.675964	-189.254	163.01648	213.666748046875
7	2342.5457	1860.8772	6872.8745	272.05588	3073.076	2880.5408	8281.901	353.91483	267.4	374.8	27999	226.13667	179.20433	534.60034	-111.05082	226.13992	179.20229	531.81964	-119.64056	-243.76416	203.74013	255.7028067111969
8	1822.2302	1931.167	8303.808	283.36945	1853.733	2263.2534	7666.2915	78.91257	211.8421	217.5	31999	273.40027	198.53885	580.4834	-131.33327	273.40143	198.54547	581.2528	-139.9813	-293.1237	312.87762	293.1757264137268
9	4944.394	3287.872	8906.427	463.511	2860.8977	2346.0654	7642.175	410.1442	596.5	309.1	35999	317.65	214.663	635.83203	-144.82365	317.65424	214.66257	648.3589	-151.38542	-338.34683	388.86758	333.5793902873993
10	2747.3694	2397.7656	8575.661	182.07344	2670.2844	2306.2112	8557.166	243.73643	299.0	304.5	39999	361.30167	229.81363	703.2905	-141.28305	361.30115	229.82237	713.5725	-148.90805	-381.47668	460.91345	371.91774702072144
11	4822.3975	4015.1025	13394.527	602.58466	10497.1455	1011.7051	12189.234	9356.669	452.33334	1000.0	43999	395.56265	241.39087	779.7085	-129.08377	395.56024	241.40446	784.02795	-134.39613	-415.0557	573.6164	423.6632070541382
12	7388.3076	2888.0757	9946.605	2225.2515	5487.885	3732.6074	11471.584	979.02136	728.6	551.4	47999	437.87173	254.49742	798.35535	-148.70825	437.871	254.5062	813.5285	-154.47272	-458.48712	616.97577	469.1044533252716
13	4617.334	3415.1372	9233.278	77.68667	4723.8604	3393.7632	9635.34	817.1972	472.44446	517.2	51999	473.95325	263.39957	820.24274	-158.25159	473.9511	263.4199	833.3375	-156.80046	-494.4915	755.6109	513.7906103134155
14	7874.9727	2745.0002	9876.363	3144.9238	10652.748	1080.2656	12684.835	9217.039	830.75	989.0	55999	505.80008	269.0151	826.78973	-182.2128	505.7983	269.0353	824.7274	-160.45348	-526.47626	840.1026	567.5772562026978
15	9917.111	723.4868	10678.234	8727.338	9697.717	3238.2844	14780.467	1629.6755	1000.0	913.9	59999	538.26166	274.15573	846.9118	-189.16551	538.2625	274.17236	852.76404	-165.59027	-558.32446	848.52655	621.2053737640381
16	9372.2295	4760.5537	16703.816	601.61676	6660.6274	4901.534	15690.854	1126.2484	830.1667	603.4	63999	570.0358	275.79425	901.67865	-194.01434	570.03156	275.8299	895.1138	-177.56386	-590.702	1003.3111	669.1314108371735
17	4589.5645	4530.899	14309.721	37.128387	11176.403	1120.5457	13203.469	9417.303	418.1111	1000.0	67999	600.24066	274.1643	966.806	-181.75517	600.23926	274.2068	962.41925	-165.60638	-620.72375	1039.9581	722.8543794155121
18	7396.561	2909.355	9879.95	2586.9329	2311.917	1636.0813	5005.681	443.55362	783.2	270.9	71999	628.9868	274.3435	978.35626	-160.7539	628.9809	274.38974	960.36633	-159.20044	-648.9481	1187.8212	763.2268559932709
19	6226.707	1882.5833	7643.511	3032.2234	6017.5728	1830.9922	8245.986	2398.2532	835.0	826.5	75999	653.7633	275.2286	1010.0028	-196.89711	653.76	275.27774	991.772	-181.95218	-673.51447	1306.9587	815.6977243423462
20	9565.132	4573.7744	13039.089	603.05273	4550.215	4445.516	12779.778	581.8122	814.0	389.8	79999	673.35425	275.82443	1035.1652	-188.35085	673.3507	275.86414	1031.8337	-201.91463	-692.6113	1249.3784	860.0156111717224
21	4223.6113	4022.92	11130.816	172.59172	11132.339	1678.3219	14954.936	9240.2	437.54544	1000.0	83999	696.28894	275.07208	1080.4342	-235.08311	696.2858	275.11078	1069.3839	-318.13812	-715.7561	1269.9122	916.2571620941162
22	4813.279	4153.6167	11987.836	963.4988	9254.459	4507.1074	15391.176	1449.5868	464.0	755.3	87999	719.5587	275.93732	1111.3542	-268.803	719.5623	275.9722	1092.2919	-256.0597	-737.8038	1393.8235	967.9089276790619
23	10292.959	1621.4895	13200.547	8367.531	10603.756	1568.2383	13357.446	8392.021	970.2	1000.0	91999	736.6557	277.98727	1115.6453	-255.40059	736.6553	278.0101	1095.7542	-342.7543	-756.73724	1403.1477	1024.4939529895782
24	6643.507	5369.875	13344.76	112.92331	10291.093	2252.3633	14650.647	8240.915	614.0	1000.0	95999	760.2006	279.45102	1133.6953	-252.18713	760.2058	279.4781	1125.302	-217.05911	-779.01526	1550.8019	1081.1673772335052
25	9276.914	4091.4604	14274.782	2117.0361	9569.404	5624.9277	15750.102	989.1496	835.4	733.8	99999	780.9723	282.39526	1103.1594	-475.55716	780.9734	282.40076	1125.197	-333.1659	-799.79663	1574.2693	1134.5902409553528
26	9342.143	1187.815	10767.644	7482.546	8846.399	4189.181	12664.161	708.49457	942.75	810.1	103999	801.82355	279.1615	1103.6904	-359.94116	801.8306	279.16388	1101.5319	-329.63412	-820.1589	1743.792	1188.8957996368408
27	7660.637	4993.813	12911.474	525.4355	8983.787	4317.286	13601.477	696.7992	691.6667	812.5	107999	816.24493	277.30362	1099.8408	-229.95197	816.2502	277.31805	1105.0507	-349.9976	-834.6991	1768.0002	1242.393797636032
28	4914.829	4270.9995	11424.556	391.78778	10604.73	1119.4214	12720.862	8738.325	440.1	1000.0	111999	829.6393	276.70718	1074.0594	-340.8397	829.649	276.69943	1069.0997	-408.82983	-847.23	1777.8326	1299.147539615631
29	11276.769	4163.732	15814.146	4650.789	10844.7295	3772.3796	15991.585	1314.0284	862.25	912.5	115999	840.6725	275.65833	1074.0132	-318.96213	840.67224	275.67065	1076.6368	-329.31366	-857.68976	1684.6597	1354.5866663455963
30	11392.459	765.3288	12307.343	10462.338	11054.906	3563.5798	16474.334	2789.4922	1000.0	892.0	119999	851.2654	274.6253	1094.3805	-310.2248	851.2667	274.6445	1094.2583	-305.7888	-867.8309	1802.5648	1410.100749015808
